card_id,customer_id,card_type,card_tier,card_status,issue_date,expiry_date,credit_limit
CARD000009807,CUS00011658,DEBIT,,ACTIVE,2020-12-11,2025-12-10,0.0
CARD000009808,CUS00011660,CREDIT,PLATINUM,ACTIVE,2023-02-23,2028-02-22,159000000.0
CARD000009809,CUS00011661,DEBIT,,ACTIVE,2021-10-25,2026-10-24,0.0
CARD000009810,CUS00011662,CREDIT,STANDARD,ACTIVE,2023-02-13,2028-02-12,42000000.0
CARD000009811,CUS00011662,CREDIT,STANDARD,ACTIVE,2024-10-07,2029-10-06,28000000.0
CARD000009812,CUS00011663,CREDIT,STANDARD,ACTIVE,2022-06-27,2027-06-26,232000000.0
CARD000009813,CUS00011664,CREDIT,GOLD,ACTIVE,2021-05-28,2026-05-27,53000000.0
CARD000009814,CUS00011665,CREDIT,GOLD,ACTIVE,2024-07-21,2029-07-20,31000000.0
CARD000009815,CUS00011666,CREDIT,PLATINUM,ACTIVE,2021-06-05,2026-06-04,45000000.0
CARD000009816,CUS00011667,DEBIT,,ACTIVE,2022-05-28,2027-05-27,0.0
CARD000009817,CUS00011669,DEBIT,,ACTIVE,2024-06-20,2029-06-19,0.0
CARD000009818,CUS00011671,CREDIT,GOLD,ACTIVE,2022-08-20,2027-08-19,21000000.0
CARD000009819,CUS00011673,CREDIT,STANDARD,ACTIVE,2022-09-29,2027-09-28,65000000.0
CARD000009820,CUS00011673,CREDIT,GOLD,ACTIVE,2023-01-10,2028-01-09,53000000.0
CARD000009821,CUS00011674,CREDIT,GOLD,ACTIVE,2023-05-17,2028-05-15,164000000.0
CARD000009822,CUS00011674,DEBIT,,ACTIVE,2024-10-12,2029-10-11,0.0
CARD000009823,CUS00011675,DEBIT,,ACTIVE,2022-06-29,2027-06-28,0.0
CARD000009824,CUS00011676,CREDIT,PLATINUM,ACTIVE,2022-02-12,2027-02-11,353000000.0
CARD000009825,CUS00011676,DEBIT,,ACTIVE,2023-08-05,2028-08-03,0.0
CARD000009826,CUS00011677,DEBIT,,ACTIVE,2021-10-15,2026-10-14,0.0
CARD000009827,CUS00011678,DEBIT,,ACTIVE,2022-12-02,2027-12-01,0.0
CARD000009828,CUS00011678,DEBIT,,ACTIVE,2021-04-17,2026-04-16,0.0
CARD000009829,CUS00011679,DEBIT,,ACTIVE,2026-06-27,2031-06-26,0.0
CARD000009830,CUS00011679,CREDIT,GOLD,ACTIVE,2026-04-14,2031-04-13,159000000.0
CARD000009831,CUS00011681,CREDIT,GOLD,ACTIVE,2023-05-13,2028-05-11,177000000.0
CARD000009832,CUS00011681,DEBIT,,ACTIVE,2021-04-12,2026-04-11,0.0
CARD000009833,CUS00011682,DEBIT,,ACTIVE,2022-10-10,2027-10-09,0.0
CARD000009834,CUS00011684,CREDIT,STANDARD,ACTIVE,2025-10-03,2030-10-02,232000000.0
CARD000009835,CUS00011684,DEBIT,,ACTIVE,2023-08-05,2028-08-03,0.0
CARD000009836,CUS00011685,CREDIT,STANDARD,ACTIVE,2023-12-27,2028-12-25,356000000.0
CARD000009837,CUS00011685,CREDIT,STANDARD,ACTIVE,2020-11-04,2025-11-03,275000000.0
CARD000009838,CUS00011686,CREDIT,PLATINUM,ACTIVE,2023-07-29,2028-07-27,54000000.0
CARD000009839,CUS00011687,CREDIT,PLATINUM,ACTIVE,2026-04-26,2031-04-25,142000000.0
CARD000009840,CUS00011690,CREDIT,GOLD,ACTIVE,2024-03-25,2029-03-24,211000000.0
CARD000009841,CUS00011691,DEBIT,,ACTIVE,2024-08-31,2029-08-30,0.0
CARD000009842,CUS00011692,CREDIT,STANDARD,ACTIVE,2022-03-09,2027-03-08,70000000.0
CARD000009843,CUS00011693,CREDIT,PLATINUM,ACTIVE,2023-06-15,2028-06-13,30000000.0
CARD000009844,CUS00011695,CREDIT,GOLD,ACTIVE,2021-05-24,2026-05-23,72000000.0
CARD000009845,CUS00011695,DEBIT,,ACTIVE,2024-11-21,2029-11-20,0.0
CARD000009846,CUS00011696,DEBIT,,ACTIVE,2022-12-14,2027-12-13,0.0
CARD000009847,CUS00011697,CREDIT,GOLD,ACTIVE,2026-05-03,2031-05-02,328000000.0
CARD000009848,CUS00011699,CREDIT,PLATINUM,ACTIVE,2021-07-09,2026-07-08,25000000.0
CARD000009849,CUS00011700,CREDIT,GOLD,ACTIVE,2026-04-11,2031-04-10,295000000.0
CARD000009850,CUS00011703,DEBIT,,ACTIVE,2025-07-20,2030-07-19,0.0
CARD000009851,CUS00011704,DEBIT,,ACTIVE,2020-09-06,2025-09-05,0.0
CARD000009852,CUS00011705,DEBIT,,ACTIVE,2021-02-07,2026-02-06,0.0
CARD000009853,CUS00011706,DEBIT,,ACTIVE,2024-05-05,2029-05-04,0.0
CARD000009854,CUS00011707,DEBIT,,EXPIRED,2023-01-02,2028-01-01,0.0
CARD000009855,CUS00011710,CREDIT,STANDARD,ACTIVE,2021-04-28,2026-04-27,132000000.0
CARD000009856,CUS00011711,CREDIT,PLATINUM,ACTIVE,2026-02-11,2031-02-10,65000000.0
CARD000009857,CUS00011712,CREDIT,PLATINUM,ACTIVE,2026-01-22,2031-01-21,83000000.0
CARD000009858,CUS00011714,DEBIT,,ACTIVE,2021-10-31,2026-10-30,0.0
CARD000009859,CUS00011715,DEBIT,,ACTIVE,2021-03-18,2026-03-17,0.0
CARD000009860,CUS00011716,DEBIT,,BLOCKED,2024-09-12,2029-09-11,0.0
CARD000009861,CUS00011718,CREDIT,PLATINUM,ACTIVE,2020-10-21,2025-10-20,500000000.0
CARD000009862,CUS00011718,DEBIT,,ACTIVE,2023-07-05,2028-07-03,0.0
CARD000009863,CUS00011721,CREDIT,PLATINUM,ACTIVE,2025-09-21,2030-09-20,142000000.0
CARD000009864,CUS00011721,DEBIT,,ACTIVE,2021-03-23,2026-03-22,0.0
CARD000009865,CUS00011722,CREDIT,PLATINUM,ACTIVE,2023-07-27,2028-07-25,61000000.0
CARD000009866,CUS00011722,CREDIT,PLATINUM,ACTIVE,2024-05-12,2029-05-11,153000000.0
CARD000009867,CUS00011723,DEBIT,,ACTIVE,2024-08-12,2029-08-11,0.0
CARD000009868,CUS00011724,CREDIT,PLATINUM,ACTIVE,2024-09-01,2029-08-31,468000000.0
CARD000009869,CUS00011726,CREDIT,PLATINUM,ACTIVE,2021-08-01,2026-07-31,346000000.0
CARD000009870,CUS00011726,CREDIT,PLATINUM,ACTIVE,2021-11-05,2026-11-04,134000000.0
CARD000009871,CUS00011727,CREDIT,STANDARD,ACTIVE,2025-01-01,2029-12-31,20000000.0
CARD000009872,CUS00011728,CREDIT,PLATINUM,ACTIVE,2026-01-30,2031-01-29,94000000.0
CARD000009873,CUS00011729,DEBIT,,ACTIVE,2026-01-16,2031-01-15,0.0
CARD000009874,CUS00011730,DEBIT,,ACTIVE,2025-04-05,2030-04-04,0.0
CARD000009875,CUS00011730,DEBIT,,ACTIVE,2022-04-07,2027-04-06,0.0
CARD000009876,CUS00011731,DEBIT,,ACTIVE,2023-02-20,2028-02-19,0.0
CARD000009877,CUS00011732,CREDIT,STANDARD,ACTIVE,2025-05-21,2030-05-20,20000000.0
CARD000009878,CUS00011733,CREDIT,GOLD,ACTIVE,2026-05-18,2031-05-17,122000000.0
CARD000009879,CUS00011734,CREDIT,GOLD,ACTIVE,2026-05-03,2031-05-02,80000000.0
CARD000009880,CUS00011734,DEBIT,,EXPIRED,2021-12-28,2026-12-27,0.0
CARD000009881,CUS00011735,CREDIT,GOLD,ACTIVE,2026-05-16,2031-05-15,64000000.0
CARD000009882,CUS00011735,CREDIT,GOLD,ACTIVE,2020-12-20,2025-12-19,131000000.0
CARD000009883,CUS00011737,DEBIT,,ACTIVE,2023-03-27,2028-03-25,0.0
CARD000009884,CUS00011737,CREDIT,GOLD,ACTIVE,2021-02-10,2026-02-09,73000000.0
CARD000009885,CUS00011738,DEBIT,,ACTIVE,2021-10-29,2026-10-28,0.0
CARD000009886,CUS00011739,CREDIT,STANDARD,ACTIVE,2020-09-19,2025-09-18,29000000.0
CARD000009887,CUS00011739,DEBIT,,ACTIVE,2024-04-08,2029-04-07,0.0
CARD000009888,CUS00011740,CREDIT,PLATINUM,ACTIVE,2023-10-11,2028-10-09,200000000.0
CARD000009889,CUS00011744,CREDIT,PLATINUM,ACTIVE,2025-05-19,2030-05-18,500000000.0
CARD000009890,CUS00011745,DEBIT,,BLOCKED,2024-12-26,2029-12-25,0.0
CARD000009891,CUS00011746,CREDIT,PLATINUM,ACTIVE,2023-03-12,2028-03-10,48000000.0
CARD000009892,CUS00011747,CREDIT,GOLD,ACTIVE,2022-07-28,2027-07-27,65000000.0
CARD000009893,CUS00011749,DEBIT,,ACTIVE,2023-09-29,2028-09-27,0.0
CARD000009894,CUS00011750,DEBIT,,ACTIVE,2022-12-02,2027-12-01,0.0
CARD000009895,CUS00011751,DEBIT,,BLOCKED,2020-12-13,2025-12-12,0.0
CARD000009896,CUS00011752,DEBIT,,ACTIVE,2024-06-25,2029-06-24,0.0
CARD000009897,CUS00011753,CREDIT,GOLD,ACTIVE,2022-07-08,2027-07-07,76000000.0
CARD000009898,CUS00011755,DEBIT,,ACTIVE,2023-12-05,2028-12-03,0.0
CARD000009899,CUS00011756,DEBIT,,ACTIVE,2020-11-25,2025-11-24,0.0
CARD000009900,CUS00011758,DEBIT,,ACTIVE,2024-01-14,2029-01-12,0.0
CARD000009901,CUS00011759,DEBIT,,ACTIVE,2021-06-05,2026-06-04,0.0
CARD000009902,CUS00011760,CREDIT,STANDARD,EXPIRED,2023-07-14,2028-07-12,41000000.0
CARD000009903,CUS00011760,CREDIT,GOLD,ACTIVE,2023-07-15,2028-07-13,36000000.0
CARD000009904,CUS00011762,DEBIT,,BLOCKED,2024-07-27,2029-07-26,0.0
CARD000009905,CUS00011763,DEBIT,,ACTIVE,2026-01-21,2031-01-20,0.0
CARD000009906,CUS00011766,CREDIT,PLATINUM,ACTIVE,2023-11-29,2028-11-27,42000000.0
CARD000009907,CUS00011766,DEBIT,,ACTIVE,2021-02-08,2026-02-07,0.0
CARD000009908,CUS00011767,DEBIT,,ACTIVE,2024-11-21,2029-11-20,0.0
CARD000009909,CUS00011768,DEBIT,,ACTIVE,2024-05-06,2029-05-05,0.0
CARD000009910,CUS00011769,CREDIT,STANDARD,ACTIVE,2026-02-07,2031-02-06,500000000.0
CARD000009911,CUS00011770,DEBIT,,ACTIVE,2026-01-03,2031-01-02,0.0
CARD000009912,CUS00011772,CREDIT,STANDARD,BLOCKED,2022-05-25,2027-05-24,500000000.0
CARD000009913,CUS00011775,DEBIT,,ACTIVE,2022-09-05,2027-09-04,0.0
CARD000009914,CUS00011777,CREDIT,GOLD,BLOCKED,2025-05-17,2030-05-16,123000000.0
CARD000009915,CUS00011777,CREDIT,PLATINUM,ACTIVE,2022-11-14,2027-11-13,76000000.0
CARD000009916,CUS00011780,DEBIT,,BLOCKED,2022-04-09,2027-04-08,0.0
CARD000009917,CUS00011781,CREDIT,STANDARD,ACTIVE,2021-04-24,2026-04-23,233000000.0
CARD000009918,CUS00011782,DEBIT,,ACTIVE,2026-04-03,2031-04-02,0.0
CARD000009919,CUS00011783,DEBIT,,ACTIVE,2021-11-29,2026-11-28,0.0
CARD000009920,CUS00011784,DEBIT,,ACTIVE,2025-09-09,2030-09-08,0.0
CARD000009921,CUS00011785,CREDIT,GOLD,ACTIVE,2022-12-03,2027-12-02,70000000.0
CARD000009922,CUS00011785,CREDIT,STANDARD,ACTIVE,2021-04-24,2026-04-23,86000000.0
CARD000009923,CUS00011786,DEBIT,,ACTIVE,2021-01-04,2026-01-03,0.0
CARD000009924,CUS00011786,DEBIT,,ACTIVE,2024-03-26,2029-03-25,0.0
CARD000009925,CUS00011791,DEBIT,,ACTIVE,2023-09-17,2028-09-15,0.0
CARD000009926,CUS00011793,CREDIT,PLATINUM,ACTIVE,2021-08-25,2026-08-24,34000000.0
CARD000009927,CUS00011793,CREDIT,STANDARD,ACTIVE,2021-12-13,2026-12-12,57000000.0
CARD000009928,CUS00011798,DEBIT,,ACTIVE,2022-01-22,2027-01-21,0.0
CARD000009929,CUS00011799,DEBIT,,ACTIVE,2021-11-22,2026-11-21,0.0
CARD000009930,CUS00011800,DEBIT,,ACTIVE,2024-04-21,2029-04-20,0.0
CARD000009931,CUS00011801,CREDIT,STANDARD,ACTIVE,2024-01-09,2029-01-07,34000000.0
CARD000009932,CUS00011802,DEBIT,,ACTIVE,2022-01-28,2027-01-27,0.0
CARD000009933,CUS00011803,CREDIT,STANDARD,ACTIVE,2023-05-31,2028-05-29,120000000.0
CARD000009934,CUS00011804,CREDIT,STANDARD,ACTIVE,2020-10-03,2025-10-02,53000000.0
CARD000009935,CUS00011805,CREDIT,STANDARD,ACTIVE,2026-01-09,2031-01-08,78000000.0
CARD000009936,CUS00011805,CREDIT,GOLD,EXPIRED,2024-05-22,2029-05-21,106000000.0
CARD000009937,CUS00011806,CREDIT,PLATINUM,ACTIVE,2023-04-29,2028-04-27,126000000.0
CARD000009938,CUS00011806,CREDIT,STANDARD,ACTIVE,2020-12-18,2025-12-17,287000000.0
CARD000009939,CUS00011808,DEBIT,,ACTIVE,2023-04-19,2028-04-17,0.0
CARD000009940,CUS00011809,DEBIT,,ACTIVE,2022-12-14,2027-12-13,0.0
CARD000009941,CUS00011809,CREDIT,GOLD,ACTIVE,2024-07-26,2029-07-25,500000000.0
CARD000009942,CUS00011812,DEBIT,,ACTIVE,2021-11-21,2026-11-20,0.0
CARD000009943,CUS00011813,DEBIT,,ACTIVE,2021-09-20,2026-09-19,0.0
CARD000009944,CUS00011813,CREDIT,GOLD,ACTIVE,2023-01-03,2028-01-02,173000000.0
CARD000009945,CUS00011814,CREDIT,STANDARD,ACTIVE,2022-12-02,2027-12-01,389000000.0
CARD000009946,CUS00011815,DEBIT,,ACTIVE,2024-09-22,2029-09-21,0.0
CARD000009947,CUS00011818,CREDIT,PLATINUM,ACTIVE,2025-05-04,2030-05-03,20000000.0
CARD000009948,CUS00011819,DEBIT,,ACTIVE,2024-04-21,2029-04-20,0.0
CARD000009949,CUS00011820,CREDIT,GOLD,ACTIVE,2022-05-12,2027-05-11,93000000.0
CARD000009950,CUS00011822,CREDIT,STANDARD,ACTIVE,2023-08-07,2028-08-05,147000000.0
CARD000009951,CUS00011823,CREDIT,PLATINUM,ACTIVE,2023-02-05,2028-02-04,115000000.0
CARD000009952,CUS00011824,DEBIT,,EXPIRED,2026-01-30,2031-01-29,0.0
CARD000009953,CUS00011824,CREDIT,PLATINUM,BLOCKED,2021-02-22,2026-02-21,332000000.0
CARD000009954,CUS00011825,DEBIT,,ACTIVE,2023-03-31,2028-03-29,0.0
CARD000009955,CUS00011826,CREDIT,STANDARD,ACTIVE,2024-05-01,2029-04-30,37000000.0
CARD000009956,CUS00011826,CREDIT,STANDARD,ACTIVE,2022-10-22,2027-10-21,27000000.0
CARD000009957,CUS00011827,DEBIT,,ACTIVE,2025-04-07,2030-04-06,0.0
CARD000009958,CUS00011828,CREDIT,GOLD,ACTIVE,2022-05-29,2027-05-28,174000000.0
CARD000009959,CUS00011828,DEBIT,,ACTIVE,2025-10-28,2030-10-27,0.0
CARD000009960,CUS00011829,DEBIT,,ACTIVE,2021-04-10,2026-04-09,0.0
CARD000009961,CUS00011830,DEBIT,,ACTIVE,2026-04-08,2031-04-07,0.0
CARD000009962,CUS00011831,CREDIT,GOLD,ACTIVE,2022-02-15,2027-02-14,46000000.0
CARD000009963,CUS00011831,CREDIT,PLATINUM,BLOCKED,2020-11-25,2025-11-24,70000000.0
CARD000009964,CUS00011832,CREDIT,PLATINUM,ACTIVE,2023-01-13,2028-01-12,324000000.0
CARD000009965,CUS00011833,CREDIT,PLATINUM,ACTIVE,2026-01-08,2031-01-07,38000000.0
CARD000009966,CUS00011834,CREDIT,GOLD,ACTIVE,2025-01-11,2030-01-10,39000000.0
CARD000009967,CUS00011835,CREDIT,GOLD,ACTIVE,2025-11-17,2030-11-16,82000000.0
CARD000009968,CUS00011838,DEBIT,,ACTIVE,2025-01-17,2030-01-16,0.0
CARD000009969,CUS00011840,CREDIT,GOLD,ACTIVE,2021-11-27,2026-11-26,98000000.0
CARD000009970,CUS00011841,CREDIT,PLATINUM,ACTIVE,2023-08-27,2028-08-25,95000000.0
CARD000009971,CUS00011843,DEBIT,,ACTIVE,2021-07-07,2026-07-06,0.0
CARD000009972,CUS00011843,CREDIT,GOLD,BLOCKED,2025-06-15,2030-06-14,266000000.0
CARD000009973,CUS00011844,DEBIT,,ACTIVE,2021-10-21,2026-10-20,0.0
CARD000009974,CUS00011844,CREDIT,PLATINUM,ACTIVE,2026-04-25,2031-04-24,109000000.0
CARD000009975,CUS00011845,DEBIT,,ACTIVE,2021-04-07,2026-04-06,0.0
CARD000009976,CUS00011846,CREDIT,STANDARD,ACTIVE,2024-07-20,2029-07-19,176000000.0
CARD000009977,CUS00011847,DEBIT,,ACTIVE,2022-02-26,2027-02-25,0.0
CARD000009978,CUS00011850,CREDIT,GOLD,ACTIVE,2025-03-11,2030-03-10,500000000.0
CARD000009979,CUS00011851,CREDIT,GOLD,ACTIVE,2020-10-15,2025-10-14,244000000.0
CARD000009980,CUS00011852,CREDIT,STANDARD,EXPIRED,2025-12-15,2030-12-14,76000000.0
CARD000009981,CUS00011853,CREDIT,GOLD,ACTIVE,2023-11-14,2028-11-12,64000000.0
CARD000009982,CUS00011854,CREDIT,GOLD,ACTIVE,2022-01-31,2027-01-30,20000000.0
CARD000009983,CUS00011854,CREDIT,STANDARD,ACTIVE,2021-08-07,2026-08-06,20000000.0
CARD000009984,CUS00011857,CREDIT,STANDARD,ACTIVE,2026-04-27,2031-04-26,32000000.0
CARD000009985,CUS00011859,CREDIT,GOLD,ACTIVE,2024-03-25,2029-03-24,163000000.0
CARD000009986,CUS00011861,CREDIT,STANDARD,ACTIVE,2021-10-08,2026-10-07,42000000.0
CARD000009987,CUS00011862,DEBIT,,ACTIVE,2024-01-24,2029-01-22,0.0
CARD000009988,CUS00011862,CREDIT,STANDARD,ACTIVE,2025-07-26,2030-07-25,266000000.0
CARD000009989,CUS00011865,DEBIT,,ACTIVE,2024-10-08,2029-10-07,0.0
CARD000009990,CUS00011866,DEBIT,,ACTIVE,2024-08-20,2029-08-19,0.0
CARD000009991,CUS00011867,CREDIT,STANDARD,ACTIVE,2024-10-29,2029-10-28,223000000.0
CARD000009992,CUS00011868,CREDIT,GOLD,ACTIVE,2023-08-03,2028-08-01,500000000.0
CARD000009993,CUS00011869,CREDIT,GOLD,ACTIVE,2024-03-20,2029-03-19,53000000.0
CARD000009994,CUS00011870,CREDIT,PLATINUM,ACTIVE,2025-11-17,2030-11-16,262000000.0
CARD000009995,CUS00011871,DEBIT,,ACTIVE,2023-03-13,2028-03-11,0.0
CARD000009996,CUS00011872,DEBIT,,ACTIVE,2026-01-28,2031-01-27,0.0
CARD000009997,CUS00011873,CREDIT,STANDARD,ACTIVE,2022-10-21,2027-10-20,152000000.0
CARD000009998,CUS00011874,CREDIT,PLATINUM,ACTIVE,2025-06-15,2030-06-14,500000000.0
CARD000009999,CUS00011876,DEBIT,,ACTIVE,2022-11-11,2027-11-10,0.0
CARD000010000,CUS00011877,DEBIT,,ACTIVE,2021-05-23,2026-05-22,0.0
CARD000010001,CUS00011878,DEBIT,,ACTIVE,2025-11-27,2030-11-26,0.0
CARD000010002,CUS00011882,CREDIT,PLATINUM,ACTIVE,2021-01-05,2026-01-04,500000000.0
CARD000010003,CUS00011883,DEBIT,,ACTIVE,2026-05-30,2031-05-29,0.0
CARD000010004,CUS00011885,DEBIT,,ACTIVE,2021-05-27,2026-05-26,0.0
CARD000010005,CUS00011885,CREDIT,PLATINUM,BLOCKED,2026-01-17,2031-01-16,294000000.0
CARD000010006,CUS00011886,DEBIT,,ACTIVE,2025-01-23,2030-01-22,0.0
CARD000010007,CUS00011888,DEBIT,,ACTIVE,2024-12-28,2029-12-27,0.0
CARD000010008,CUS00011890,DEBIT,,ACTIVE,2024-06-10,2029-06-09,0.0
CARD000010009,CUS00011890,CREDIT,PLATINUM,BLOCKED,2023-12-16,2028-12-14,79000000.0
CARD000010010,CUS00011892,DEBIT,,ACTIVE,2021-05-13,2026-05-12,0.0
CARD000010011,CUS00011892,CREDIT,GOLD,ACTIVE,2022-12-30,2027-12-29,167000000.0
CARD000010012,CUS00011893,DEBIT,,ACTIVE,2024-06-15,2029-06-14,0.0
CARD000010013,CUS00011894,DEBIT,,ACTIVE,2022-08-15,2027-08-14,0.0
CARD000010014,CUS00011895,DEBIT,,ACTIVE,2024-02-09,2029-02-07,0.0
CARD000010015,CUS00011896,CREDIT,STANDARD,ACTIVE,2021-03-23,2026-03-22,72000000.0
CARD000010016,CUS00011897,CREDIT,PLATINUM,ACTIVE,2022-01-22,2027-01-21,174000000.0
CARD000010017,CUS00011898,DEBIT,,ACTIVE,2022-04-28,2027-04-27,0.0
CARD000010018,CUS00011899,CREDIT,GOLD,ACTIVE,2023-02-06,2028-02-05,116000000.0
CARD000010019,CUS00011901,CREDIT,STANDARD,ACTIVE,2021-10-13,2026-10-12,172000000.0
CARD000010020,CUS00011902,DEBIT,,BLOCKED,2021-01-09,2026-01-08,0.0
CARD000010021,CUS00011903,CREDIT,STANDARD,ACTIVE,2021-09-18,2026-09-17,20000000.0
CARD000010022,CUS00011904,CREDIT,GOLD,ACTIVE,2023-12-05,2028-12-03,276000000.0
CARD000010023,CUS00011904,DEBIT,,BLOCKED,2026-03-27,2031-03-26,0.0
CARD000010024,CUS00011909,DEBIT,,ACTIVE,2022-05-06,2027-05-05,0.0
CARD000010025,CUS00011910,DEBIT,,EXPIRED,2025-09-05,2030-09-04,0.0
CARD000010026,CUS00011911,DEBIT,,BLOCKED,2024-03-12,2029-03-11,0.0
CARD000010027,CUS00011914,CREDIT,GOLD,ACTIVE,2021-03-27,2026-03-26,299000000.0
CARD000010028,CUS00011915,CREDIT,STANDARD,ACTIVE,2022-02-01,2027-01-31,113000000.0
CARD000010029,CUS00011915,CREDIT,STANDARD,ACTIVE,2024-02-17,2029-02-15,127000000.0
CARD000010030,CUS00011918,CREDIT,STANDARD,BLOCKED,2025-10-15,2030-10-14,119000000.0
CARD000010031,CUS00011920,CREDIT,STANDARD,ACTIVE,2022-12-24,2027-12-23,234000000.0
CARD000010032,CUS00011921,CREDIT,PLATINUM,ACTIVE,2024-02-13,2029-02-11,20000000.0
CARD000010033,CUS00011923,DEBIT,,ACTIVE,2023-10-25,2028-10-23,0.0
CARD000010034,CUS00011925,CREDIT,GOLD,ACTIVE,2022-05-02,2027-05-01,139000000.0
CARD000010035,CUS00011925,CREDIT,PLATINUM,ACTIVE,2024-06-19,2029-06-18,125000000.0
CARD000010036,CUS00011926,CREDIT,STANDARD,BLOCKED,2023-03-31,2028-03-29,282000000.0
CARD000010037,CUS00011926,DEBIT,,ACTIVE,2020-10-02,2025-10-01,0.0
CARD000010038,CUS00011927,DEBIT,,ACTIVE,2022-05-12,2027-05-11,0.0
CARD000010039,CUS00011928,DEBIT,,ACTIVE,2025-09-03,2030-09-02,0.0
CARD000010040,CUS00011932,CREDIT,GOLD,ACTIVE,2024-09-28,2029-09-27,121000000.0
CARD000010041,CUS00011932,DEBIT,,ACTIVE,2022-08-24,2027-08-23,0.0
CARD000010042,CUS00011935,CREDIT,STANDARD,ACTIVE,2021-07-07,2026-07-06,64000000.0
CARD000010043,CUS00011936,CREDIT,STANDARD,ACTIVE,2021-05-04,2026-05-03,500000000.0
CARD000010044,CUS00011938,CREDIT,STANDARD,ACTIVE,2025-11-30,2030-11-29,126000000.0
CARD000010045,CUS00011940,DEBIT,,ACTIVE,2022-11-10,2027-11-09,0.0
CARD000010046,CUS00011940,DEBIT,,EXPIRED,2024-10-17,2029-10-16,0.0
CARD000010047,CUS00011943,CREDIT,PLATINUM,EXPIRED,2021-02-15,2026-02-14,130000000.0
CARD000010048,CUS00011944,CREDIT,GOLD,ACTIVE,2021-11-06,2026-11-05,192000000.0
CARD000010049,CUS00011945,DEBIT,,ACTIVE,2025-05-10,2030-05-09,0.0
CARD000010050,CUS00011946,DEBIT,,ACTIVE,2024-09-30,2029-09-29,0.0
CARD000010051,CUS00011947,CREDIT,STANDARD,ACTIVE,2025-05-27,2030-05-26,352000000.0
CARD000010052,CUS00011947,DEBIT,,ACTIVE,2024-01-09,2029-01-07,0.0
CARD000010053,CUS00011948,CREDIT,GOLD,ACTIVE,2024-09-02,2029-09-01,21000000.0
CARD000010054,CUS00011949,CREDIT,STANDARD,BLOCKED,2026-04-17,2031-04-16,34000000.0
CARD000010055,CUS00011949,CREDIT,STANDARD,ACTIVE,2022-01-10,2027-01-09,31000000.0
CARD000010056,CUS00011950,CREDIT,STANDARD,ACTIVE,2024-10-09,2029-10-08,44000000.0
CARD000010057,CUS00011951,CREDIT,GOLD,ACTIVE,2022-04-15,2027-04-14,121000000.0
CARD000010058,CUS00011952,CREDIT,STANDARD,ACTIVE,2026-06-22,2031-06-21,106000000.0
CARD000010059,CUS00011953,CREDIT,STANDARD,ACTIVE,2022-03-06,2027-03-05,160000000.0
CARD000010060,CUS00011955,DEBIT,,ACTIVE,2025-04-25,2030-04-24,0.0
CARD000010061,CUS00011955,DEBIT,,EXPIRED,2022-03-15,2027-03-14,0.0
CARD000010062,CUS00011956,CREDIT,STANDARD,ACTIVE,2022-12-18,2027-12-17,90000000.0
CARD000010063,CUS00011957,DEBIT,,EXPIRED,2021-12-31,2026-12-30,0.0
CARD000010064,CUS00011958,DEBIT,,ACTIVE,2021-12-28,2026-12-27,0.0
CARD000010065,CUS00011959,CREDIT,STANDARD,ACTIVE,2022-12-23,2027-12-22,146000000.0
CARD000010066,CUS00011961,DEBIT,,ACTIVE,2025-11-11,2030-11-10,0.0
CARD000010067,CUS00011965,DEBIT,,BLOCKED,2021-09-18,2026-09-17,0.0
CARD000010068,CUS00011965,CREDIT,STANDARD,ACTIVE,2026-02-22,2031-02-21,82000000.0
CARD000010069,CUS00011966,DEBIT,,ACTIVE,2022-11-22,2027-11-21,0.0
CARD000010070,CUS00011967,DEBIT,,ACTIVE,2023-11-18,2028-11-16,0.0
CARD000010071,CUS00011968,DEBIT,,ACTIVE,2024-09-13,2029-09-12,0.0
CARD000010072,CUS00011968,DEBIT,,ACTIVE,2021-11-21,2026-11-20,0.0
CARD000010073,CUS00011969,DEBIT,,ACTIVE,2022-04-30,2027-04-29,0.0
CARD000010074,CUS00011970,CREDIT,GOLD,ACTIVE,2020-09-04,2025-09-03,335000000.0
CARD000010075,CUS00011971,CREDIT,STANDARD,ACTIVE,2025-11-26,2030-11-25,215000000.0
CARD000010076,CUS00011973,CREDIT,PLATINUM,ACTIVE,2022-11-10,2027-11-09,147000000.0
CARD000010077,CUS00011974,CREDIT,PLATINUM,ACTIVE,2022-04-25,2027-04-24,134000000.0
CARD000010078,CUS00011975,DEBIT,,ACTIVE,2023-10-14,2028-10-12,0.0
CARD000010079,CUS00011976,CREDIT,GOLD,ACTIVE,2023-05-10,2028-05-08,60000000.0
CARD000010080,CUS00011977,CREDIT,GOLD,ACTIVE,2025-07-03,2030-07-02,334000000.0
CARD000010081,CUS00011978,CREDIT,GOLD,ACTIVE,2023-12-30,2028-12-28,71000000.0
CARD000010082,CUS00011980,DEBIT,,ACTIVE,2023-05-05,2028-05-03,0.0
CARD000010083,CUS00011982,CREDIT,STANDARD,ACTIVE,2022-08-22,2027-08-21,106000000.0
CARD000010084,CUS00011985,CREDIT,GOLD,ACTIVE,2025-01-31,2030-01-30,255000000.0
CARD000010085,CUS00011988,DEBIT,,ACTIVE,2025-05-21,2030-05-20,0.0
CARD000010086,CUS00011990,DEBIT,,ACTIVE,2025-01-23,2030-01-22,0.0
