reason_id,score_id,feature_name,feature_value,contribution_score,impact_direction,reason_rank
RS0000098126,SC000065418,x5_campaign_response,0.25,0.3152,POSITIVE,2
RS0000098127,SC000065418,x3_digital_activity,0.1012,-0.2797,NEGATIVE,3
RS0000098128,SC000065418,x1_monthly_spending,0.7286,0.1898,POSITIVE,4
RS0000098129,SC000065418,x4_salary_account,1.0,0.1746,POSITIVE,5
RS0000098130,SC000065418,x6_product_gap,0.58,0.0507,POSITIVE,6
RS0000098131,SC000065422,x5_campaign_response,0.9,1.6648,POSITIVE,1
RS0000098132,SC000065422,x6_product_gap,0.15,-0.399,NEGATIVE,2
RS0000098133,SC000065422,x3_digital_activity,0.1012,-0.2797,NEGATIVE,3
RS0000098134,SC000065422,x2_income,0.7598,0.2245,POSITIVE,4
RS0000098135,SC000065422,x4_salary_account,1.0,0.1746,POSITIVE,5
RS0000098136,SC000065422,x1_monthly_spending,0.6628,0.1351,POSITIVE,6
RS0000098137,SC000065427,x1_monthly_spending,0.1386,-0.4322,NEGATIVE,1
RS0000098138,SC000065427,x2_income,0.0642,-0.3166,NEGATIVE,2
RS0000098139,SC000065427,x3_digital_activity,0.1012,-0.2036,NEGATIVE,3
RS0000098140,SC000065427,x5_campaign_response,0.25,0.1955,POSITIVE,4
RS0000098141,SC000065427,x6_product_gap,0.4,-0.1342,NEGATIVE,5
RS0000098142,SC000065427,x4_salary_account,0.0,-0.0285,NEGATIVE,6
RS0000098143,SC000065429,x1_monthly_spending,0.2363,-0.3344,NEGATIVE,1
RS0000098144,SC000065429,x3_digital_activity,0.1941,-0.2483,NEGATIVE,2
RS0000098145,SC000065429,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000098146,SC000065429,x2_income,0.2411,-0.097,NEGATIVE,4
RS0000098147,SC000065429,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000098148,SC000065429,x6_product_gap,0.615,-0.0212,NEGATIVE,6
RS0000098149,SC000065435,x6_product_gap,0.7,0.5833,POSITIVE,1
RS0000098150,SC000065435,x1_monthly_spending,0.2919,-0.249,NEGATIVE,2
RS0000098151,SC000065435,x3_digital_activity,0.1012,-0.2036,NEGATIVE,3
RS0000098152,SC000065435,x5_campaign_response,0.25,0.1955,POSITIVE,4
RS0000098153,SC000065435,x2_income,0.2411,-0.1881,NEGATIVE,5
RS0000098154,SC000065435,x4_salary_account,1.0,0.013,POSITIVE,6
RS0000098155,SC000065437,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000098156,SC000065437,x1_monthly_spending,0.8742,0.4745,POSITIVE,2
RS0000098157,SC000065437,x3_digital_activity,0.8303,0.2681,POSITIVE,3
RS0000098158,SC000065437,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000098159,SC000065437,x2_income,0.7598,0.0973,POSITIVE,5
RS0000098160,SC000065437,x6_product_gap,0.6975,0.0595,POSITIVE,6
RS0000098161,SC000065441,x5_campaign_response,1.0,1.3505,POSITIVE,1
RS0000098162,SC000065441,x1_monthly_spending,0.9684,0.594,POSITIVE,2
RS0000098163,SC000065441,x3_digital_activity,0.8542,0.2875,POSITIVE,3
RS0000098164,SC000065441,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000098165,SC000065441,x2_income,0.9392,0.1646,POSITIVE,5
RS0000098166,SC000065441,x6_product_gap,0.7,0.062,POSITIVE,6
RS0000098167,SC000065446,x2_income,0.9392,0.3795,POSITIVE,1
RS0000098168,SC000065446,x1_monthly_spending,0.9284,0.3557,POSITIVE,2
RS0000098169,SC000065446,x3_digital_activity,0.9406,0.309,POSITIVE,3
RS0000098170,SC000065446,x6_product_gap,0.82,0.3017,POSITIVE,4
RS0000098171,SC000065446,x5_campaign_response,0.0,-0.2039,NEGATIVE,5
RS0000098172,SC000065446,x4_salary_account,1.0,0.1746,POSITIVE,6
RS0000098173,SC000065452,x5_campaign_response,0.25,0.4368,POSITIVE,1
RS0000098174,SC000065452,x1_monthly_spending,0.8121,0.3636,POSITIVE,2
RS0000098175,SC000065452,x2_income,0.7598,0.2226,POSITIVE,3
RS0000098176,SC000065452,x3_digital_activity,0.749,0.1686,POSITIVE,4
RS0000098177,SC000065452,x6_product_gap,0.6425,0.1459,POSITIVE,5
RS0000098178,SC000065452,x4_salary_account,1.0,0.1004,POSITIVE,6
RS0000098179,SC000065455,x1_monthly_spending,0.0324,-0.5593,NEGATIVE,1
RS0000098180,SC000065455,x6_product_gap,0.58,0.2963,POSITIVE,2
RS0000098181,SC000065455,x5_campaign_response,0.25,0.1955,POSITIVE,3
RS0000098182,SC000065455,x2_income,0.2411,-0.1881,NEGATIVE,4
RS0000098183,SC000065455,x3_digital_activity,0.225,-0.1404,NEGATIVE,5
RS0000098184,SC000065455,x4_salary_account,1.0,0.013,POSITIVE,6
RS0000098185,SC000065459,x5_campaign_response,0.5,0.6229,POSITIVE,1
RS0000098186,SC000065459,x6_product_gap,0.2,-0.6124,NEGATIVE,2
RS0000098187,SC000065459,x1_monthly_spending,0.1224,-0.4517,NEGATIVE,3
RS0000098188,SC000065459,x3_digital_activity,0.1012,-0.2036,NEGATIVE,4
RS0000098189,SC000065459,x4_salary_account,0.0,-0.0285,NEGATIVE,5
RS0000098190,SC000065459,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000098191,SC000065461,x3_digital_activity,0.9658,0.3781,POSITIVE,1
RS0000098192,SC000065461,x4_salary_account,1.0,0.1827,POSITIVE,2
RS0000098193,SC000065461,x6_product_gap,0.7525,0.1134,POSITIVE,3
RS0000098194,SC000065461,x2_income,0.7598,0.0973,POSITIVE,4
RS0000098195,SC000065461,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000098196,SC000065461,x1_monthly_spending,0.4529,-0.0597,NEGATIVE,6
RS0000098197,SC000065465,x4_salary_account,0.0,-0.4007,NEGATIVE,1
RS0000098198,SC000065465,x1_monthly_spending,0.2819,-0.2766,NEGATIVE,2
RS0000098199,SC000065465,x6_product_gap,0.5325,-0.1019,NEGATIVE,3
RS0000098200,SC000065465,x2_income,0.2411,-0.097,NEGATIVE,4
RS0000098201,SC000065465,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000098202,SC000065465,x3_digital_activity,0.53,0.0244,POSITIVE,6
RS0000098203,SC000065469,x5_campaign_response,0.5,0.502,POSITIVE,1
RS0000098204,SC000065469,x3_digital_activity,0.8538,0.2872,POSITIVE,2
RS0000098205,SC000065469,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000098206,SC000065469,x2_income,0.2411,-0.097,NEGATIVE,4
RS0000098207,SC000065469,x1_monthly_spending,0.5535,0.0678,POSITIVE,5
RS0000098208,SC000065469,x6_product_gap,0.7,0.062,POSITIVE,6
RS0000098209,SC000065476,x6_product_gap,0.9025,0.6844,POSITIVE,1
RS0000098210,SC000065476,x1_monthly_spending,0.0949,-0.472,NEGATIVE,2
RS0000098211,SC000065476,x5_campaign_response,0.25,0.4368,POSITIVE,3
RS0000098212,SC000065476,x3_digital_activity,0.1012,-0.2699,NEGATIVE,4
RS0000098213,SC000065476,x4_salary_account,1.0,0.1004,POSITIVE,5
RS0000098214,SC000065476,x2_income,0.4975,-0.0021,NEGATIVE,6
RS0000098215,SC000065479,x1_monthly_spending,0.0227,-0.5709,NEGATIVE,1
RS0000098216,SC000065479,x6_product_gap,0.58,0.2963,POSITIVE,2
RS0000098217,SC000065479,x3_digital_activity,0.1012,-0.2036,NEGATIVE,3
RS0000098218,SC000065479,x5_campaign_response,0.25,0.1955,POSITIVE,4
RS0000098219,SC000065479,x2_income,0.7598,0.1887,POSITIVE,5
RS0000098220,SC000065479,x4_salary_account,1.0,0.013,POSITIVE,6
RS0000098221,SC000065483,x5_campaign_response,0.5,0.6229,POSITIVE,1
RS0000098222,SC000065483,x6_product_gap,0.67,0.5115,POSITIVE,2
RS0000098223,SC000065483,x3_digital_activity,0.8382,0.1726,POSITIVE,3
RS0000098224,SC000065483,x1_monthly_spending,0.474,-0.0312,NEGATIVE,4
RS0000098225,SC000065483,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000098226,SC000065483,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000098227,SC000065487,x6_product_gap,0.67,0.5115,POSITIVE,1
RS0000098228,SC000065487,x5_campaign_response,0.25,0.1955,POSITIVE,2
RS0000098229,SC000065487,x3_digital_activity,0.8714,0.1896,POSITIVE,3
RS0000098230,SC000065487,x2_income,0.7598,0.1887,POSITIVE,4
RS0000098231,SC000065487,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000098232,SC000065487,x1_monthly_spending,0.4991,-0.0011,NEGATIVE,6
RS0000098233,SC000065491,x6_product_gap,0.79,0.7985,POSITIVE,1
RS0000098234,SC000065491,x5_campaign_response,0.0,-0.232,NEGATIVE,2
RS0000098235,SC000065491,x1_monthly_spending,0.4121,-0.1051,NEGATIVE,3
RS0000098236,SC000065491,x4_salary_account,1.0,0.013,POSITIVE,4
RS0000098237,SC000065491,x3_digital_activity,0.4911,-0.0046,NEGATIVE,5
RS0000098238,SC000065491,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000098239,SC000065495,x6_product_gap,0.85,0.942,POSITIVE,1
RS0000098240,SC000065495,x5_campaign_response,0.5,0.6229,POSITIVE,2
RS0000098241,SC000065495,x2_income,0.2411,-0.1881,NEGATIVE,3
RS0000098242,SC000065495,x3_digital_activity,0.8521,0.1797,POSITIVE,4
RS0000098243,SC000065495,x1_monthly_spending,0.6319,0.1578,POSITIVE,5
RS0000098244,SC000065495,x4_salary_account,1.0,0.013,POSITIVE,6
RS0000098245,SC000065499,x5_campaign_response,0.5,0.6229,POSITIVE,1
RS0000098246,SC000065499,x1_monthly_spending,0.7711,0.3242,POSITIVE,2
RS0000098247,SC000065499,x6_product_gap,0.58,0.2963,POSITIVE,3
RS0000098248,SC000065499,x3_digital_activity,0.1012,-0.2036,NEGATIVE,4
RS0000098249,SC000065499,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000098250,SC000065499,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000098251,SC000065501,x1_monthly_spending,0.0971,-0.5109,NEGATIVE,1
RS0000098252,SC000065501,x4_salary_account,0.0,-0.4007,NEGATIVE,2
RS0000098253,SC000065501,x5_campaign_response,0.0,-0.3464,NEGATIVE,3
RS0000098254,SC000065501,x3_digital_activity,0.26,-0.1948,NEGATIVE,4
RS0000098255,SC000065501,x6_product_gap,0.45,-0.1827,NEGATIVE,5
RS0000098256,SC000065501,x2_income,0.7598,0.0973,POSITIVE,6
RS0000098257,SC000065506,x5_campaign_response,0.5,0.8343,POSITIVE,1
RS0000098258,SC000065506,x3_digital_activity,0.1012,-0.2797,NEGATIVE,2
RS0000098259,SC000065506,x1_monthly_spending,0.2074,-0.243,NEGATIVE,3
RS0000098260,SC000065506,x2_income,0.2411,-0.2237,NEGATIVE,4
RS0000098261,SC000065506,x4_salary_account,1.0,0.1746,POSITIVE,5
RS0000098262,SC000065506,x6_product_gap,0.58,0.0507,POSITIVE,6
RS0000098263,SC000065509,x1_monthly_spending,0.01,-0.6214,NEGATIVE,1
RS0000098264,SC000065509,x5_campaign_response,0.5,0.502,POSITIVE,2
RS0000098265,SC000065509,x3_digital_activity,0.184,-0.2565,NEGATIVE,3
RS0000098266,SC000065509,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000098267,SC000065509,x2_income,0.0642,-0.1633,NEGATIVE,5
RS0000098268,SC000065509,x6_product_gap,0.78,0.1403,POSITIVE,6
RS0000098269,SC000065513,x4_salary_account,0.0,-0.4007,NEGATIVE,1
RS0000098270,SC000065513,x1_monthly_spending,0.8052,0.3869,POSITIVE,2
RS0000098271,SC000065513,x5_campaign_response,0.0,-0.3464,NEGATIVE,3
RS0000098272,SC000065513,x6_product_gap,0.725,0.0865,POSITIVE,4
RS0000098273,SC000065513,x3_digital_activity,0.4553,-0.0363,NEGATIVE,5
RS0000098274,SC000065513,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000098275,SC000065520,x6_product_gap,1.0,0.8863,POSITIVE,1
RS0000098276,SC000065520,x1_monthly_spending,0.9495,0.5236,POSITIVE,2
RS0000098277,SC000065520,x3_digital_activity,0.8032,0.2052,POSITIVE,3
RS0000098278,SC000065520,x5_campaign_response,0.0,-0.1847,NEGATIVE,4
RS0000098279,SC000065520,x4_salary_account,1.0,0.1004,POSITIVE,5
RS0000098280,SC000065520,x2_income,0.4975,-0.0021,NEGATIVE,6
RS0000098281,SC000065521,x1_monthly_spending,0.146,-0.4489,NEGATIVE,1
RS0000098282,SC000065521,x4_salary_account,0.0,-0.4007,NEGATIVE,2
RS0000098283,SC000065521,x3_digital_activity,0.2649,-0.1908,NEGATIVE,3
RS0000098284,SC000065521,x5_campaign_response,0.25,0.0778,POSITIVE,4
RS0000098285,SC000065521,x6_product_gap,0.6975,0.0595,POSITIVE,5
RS0000098286,SC000065521,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000098287,SC000065527,x1_monthly_spending,0.156,-0.4115,NEGATIVE,1
RS0000098288,SC000065527,x5_campaign_response,0.0,-0.232,NEGATIVE,2
RS0000098289,SC000065527,x3_digital_activity,0.1012,-0.2036,NEGATIVE,3
RS0000098290,SC000065527,x2_income,0.2411,-0.1881,NEGATIVE,4
RS0000098291,SC000065527,x6_product_gap,0.52,0.1528,POSITIVE,5
RS0000098292,SC000065527,x4_salary_account,0.0,-0.0285,NEGATIVE,6
RS0000098293,SC000065529,x1_monthly_spending,0.9974,0.6308,POSITIVE,1
RS0000098294,SC000065529,x6_product_gap,0.945,0.3018,POSITIVE,2
RS0000098295,SC000065529,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000098296,SC000065529,x2_income,0.7598,0.0973,POSITIVE,4
RS0000098297,SC000065529,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000098298,SC000065529,x3_digital_activity,0.5412,0.0334,POSITIVE,6
RS0000098299,SC000065535,x5_campaign_response,0.5,0.6229,POSITIVE,1
RS0000098300,SC000065535,x1_monthly_spending,0.01,-0.5861,NEGATIVE,2
RS0000098301,SC000065535,x3_digital_activity,0.1012,-0.2036,NEGATIVE,3
RS0000098302,SC000065535,x2_income,0.2411,-0.1881,NEGATIVE,4
RS0000098303,SC000065535,x6_product_gap,0.4,-0.1342,NEGATIVE,5
RS0000098304,SC000065535,x4_salary_account,0.0,-0.0285,NEGATIVE,6
RS0000098305,SC000065540,x5_campaign_response,0.5,1.0582,POSITIVE,1
RS0000098306,SC000065540,x6_product_gap,0.805,0.4824,POSITIVE,2
RS0000098307,SC000065540,x1_monthly_spending,0.79,0.3378,POSITIVE,3
RS0000098308,SC000065540,x2_income,0.7598,0.2226,POSITIVE,4
RS0000098309,SC000065540,x4_salary_account,0.0,-0.2202,NEGATIVE,5
RS0000098310,SC000065540,x3_digital_activity,0.7432,0.1646,POSITIVE,6
RS0000098311,SC000065543,x6_product_gap,0.79,0.7985,POSITIVE,1
RS0000098312,SC000065543,x1_monthly_spending,0.2693,-0.276,NEGATIVE,2
RS0000098313,SC000065543,x5_campaign_response,0.0,-0.232,NEGATIVE,3
RS0000098314,SC000065543,x2_income,0.2411,-0.1881,NEGATIVE,4
RS0000098315,SC000065543,x3_digital_activity,0.5694,0.0354,POSITIVE,5
RS0000098316,SC000065543,x4_salary_account,1.0,0.013,POSITIVE,6
RS0000098317,SC000065546,x5_campaign_response,0.75,1.3534,POSITIVE,1
RS0000098318,SC000065546,x6_product_gap,0.15,-0.399,NEGATIVE,2
RS0000098319,SC000065546,x2_income,0.7598,0.2245,POSITIVE,3
RS0000098320,SC000065546,x4_salary_account,1.0,0.1746,POSITIVE,4
RS0000098321,SC000065546,x1_monthly_spending,0.7091,0.1736,POSITIVE,5
RS0000098322,SC000065546,x3_digital_activity,0.2563,-0.171,NEGATIVE,6
RS0000098323,SC000065549,x5_campaign_response,0.0,-0.3464,NEGATIVE,1
RS0000098324,SC000065549,x6_product_gap,0.835,0.1941,POSITIVE,2
RS0000098325,SC000065549,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000098326,SC000065549,x1_monthly_spending,0.3838,-0.1474,NEGATIVE,4
RS0000098327,SC000065549,x3_digital_activity,0.3492,-0.1224,NEGATIVE,5
RS0000098328,SC000065549,x2_income,0.2411,-0.097,NEGATIVE,6
RS0000098329,SC000065553,x1_monthly_spending,0.1894,-0.3939,NEGATIVE,1
RS0000098330,SC000065553,x3_digital_activity,0.1012,-0.3237,NEGATIVE,2
RS0000098331,SC000065553,x6_product_gap,0.8625,0.221,POSITIVE,3
RS0000098332,SC000065553,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000098333,SC000065553,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000098334,SC000065553,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000098335,SC000065559,x2_income,0.9392,0.319,POSITIVE,1
RS0000098336,SC000065559,x5_campaign_response,0.0,-0.232,NEGATIVE,2
RS0000098337,SC000065559,x3_digital_activity,0.1012,-0.2036,NEGATIVE,3
RS0000098338,SC000065559,x6_product_gap,0.4,-0.1342,NEGATIVE,4
RS0000098339,SC000065559,x1_monthly_spending,0.5485,0.058,POSITIVE,5
RS0000098340,SC000065559,x4_salary_account,0.0,-0.0285,NEGATIVE,6
RS0000098341,SC000065563,x5_campaign_response,0.9,1.3068,POSITIVE,1
RS0000098342,SC000065563,x6_product_gap,0.67,0.5115,POSITIVE,2
RS0000098343,SC000065563,x1_monthly_spending,0.7534,0.303,POSITIVE,3
RS0000098344,SC000065563,x3_digital_activity,0.8256,0.1662,POSITIVE,4
RS0000098345,SC000065563,x4_salary_account,1.0,0.013,POSITIVE,5
RS0000098346,SC000065563,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000098347,SC000065565,x5_campaign_response,0.0,-0.3464,NEGATIVE,1
RS0000098348,SC000065565,x4_salary_account,1.0,0.1827,POSITIVE,2
RS0000098349,SC000065565,x2_income,0.9392,0.1646,POSITIVE,3
RS0000098350,SC000065565,x1_monthly_spending,0.592,0.1166,POSITIVE,4
RS0000098351,SC000065565,x3_digital_activity,0.3634,-0.1109,NEGATIVE,5
RS0000098352,SC000065565,x6_product_gap,0.6975,0.0595,POSITIVE,6
RS0000098353,SC000065569,x4_salary_account,0.0,-0.4007,NEGATIVE,1
RS0000098354,SC000065569,x1_monthly_spending,0.2692,-0.2927,NEGATIVE,2
RS0000098355,SC000065569,x3_digital_activity,0.1425,-0.2902,NEGATIVE,3
RS0000098356,SC000065569,x6_product_gap,0.45,-0.1827,NEGATIVE,4
RS0000098357,SC000065569,x2_income,0.7598,0.0973,POSITIVE,5
RS0000098358,SC000065569,x5_campaign_response,0.25,0.0778,POSITIVE,6
RS0000098359,SC000065576,x5_campaign_response,0.9,2.0525,POSITIVE,1
RS0000098360,SC000065576,x2_income,0.9392,0.3762,POSITIVE,2
RS0000098361,SC000065576,x6_product_gap,0.4475,-0.258,NEGATIVE,3
RS0000098362,SC000065576,x4_salary_account,0.0,-0.2202,NEGATIVE,4
RS0000098363,SC000065576,x1_monthly_spending,0.6557,0.1813,POSITIVE,5
RS0000098364,SC000065576,x3_digital_activity,0.667,0.113,POSITIVE,6
RS0000098365,SC000065577,x1_monthly_spending,0.2295,-0.3431,NEGATIVE,1
RS0000098366,SC000065577,x3_digital_activity,0.9018,0.3261,POSITIVE,2
RS0000098367,SC000065577,x4_salary_account,1.0,0.1827,POSITIVE,3
RS0000098368,SC000065577,x2_income,0.0642,-0.1633,NEGATIVE,4
RS0000098369,SC000065577,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000098370,SC000065577,x6_product_gap,0.6975,0.0595,POSITIVE,6
RS0000098371,SC000065581,x1_monthly_spending,0.96,0.5832,POSITIVE,1
RS0000098372,SC000065581,x5_campaign_response,0.5,0.502,POSITIVE,2
RS0000098373,SC000065581,x3_digital_activity,0.7727,0.2213,POSITIVE,3
RS0000098374,SC000065581,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000098375,SC000065581,x2_income,0.7598,0.0973,POSITIVE,5
RS0000098376,SC000065581,x6_product_gap,0.7,0.062,POSITIVE,6
RS0000098377,SC000065585,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000098378,SC000065585,x3_digital_activity,0.9437,0.3602,POSITIVE,2
RS0000098379,SC000065585,x1_monthly_spending,0.7578,0.3269,POSITIVE,3
RS0000098380,SC000065585,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000098381,SC000065585,x2_income,0.0642,-0.1633,NEGATIVE,5
RS0000098382,SC000065585,x6_product_gap,0.6975,0.0595,POSITIVE,6
RS0000098383,SC000065589,x1_monthly_spending,0.1663,-0.4232,NEGATIVE,1
RS0000098384,SC000065589,x5_campaign_response,0.0,-0.3464,NEGATIVE,2
RS0000098385,SC000065589,x3_digital_activity,0.1012,-0.3237,NEGATIVE,3
RS0000098386,SC000065589,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000098387,SC000065589,x6_product_gap,0.615,-0.0212,NEGATIVE,5
RS0000098388,SC000065589,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000098389,SC000065594,x6_product_gap,0.94,0.4272,POSITIVE,1
RS0000098390,SC000065594,x1_monthly_spending,0.9743,0.3938,POSITIVE,2
RS0000098391,SC000065594,x2_income,0.9392,0.3795,POSITIVE,3
RS0000098392,SC000065594,x5_campaign_response,0.0,-0.2039,NEGATIVE,4
RS0000098393,SC000065594,x4_salary_account,1.0,0.1746,POSITIVE,5
RS0000098394,SC000065594,x3_digital_activity,0.4793,-0.0146,NEGATIVE,6
RS0000098395,SC000065597,x5_campaign_response,0.9,1.1808,POSITIVE,1
RS0000098396,SC000065597,x4_salary_account,0.0,-0.4007,NEGATIVE,2
RS0000098397,SC000065597,x1_monthly_spending,0.7532,0.3211,POSITIVE,3
RS0000098398,SC000065597,x2_income,0.9392,0.1646,POSITIVE,4
RS0000098399,SC000065597,x3_digital_activity,0.4189,-0.0658,NEGATIVE,5
RS0000098400,SC000065597,x6_product_gap,0.7,0.062,POSITIVE,6
RS0000098401,SC000065601,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000098402,SC000065601,x4_salary_account,0.0,-0.4007,NEGATIVE,2
RS0000098403,SC000065601,x3_digital_activity,0.8083,0.2502,POSITIVE,3
RS0000098404,SC000065601,x6_product_gap,0.7,0.062,POSITIVE,4
RS0000098405,SC000065601,x1_monthly_spending,0.4793,-0.0263,NEGATIVE,5
RS0000098406,SC000065601,x2_income,0.4975,-0.0009,NEGATIVE,6
RS0000098407,SC000065605,x3_digital_activity,0.9662,0.3784,POSITIVE,1
RS0000098408,SC000065605,x5_campaign_response,0.0,-0.3464,NEGATIVE,2
RS0000098409,SC000065605,x1_monthly_spending,0.3036,-0.2491,NEGATIVE,3
RS0000098410,SC000065605,x4_salary_account,1.0,0.1827,POSITIVE,4
RS0000098411,SC000065605,x2_income,0.2411,-0.097,NEGATIVE,5
RS0000098412,SC000065605,x6_product_gap,0.6975,0.0595,POSITIVE,6
RS0000098413,SC000065612,x5_campaign_response,0.9,2.0525,POSITIVE,1
RS0000098414,SC000065612,x6_product_gap,0.15,-0.8742,NEGATIVE,2
RS0000098415,SC000065612,x2_income,0.2411,-0.2218,NEGATIVE,3
RS0000098416,SC000065612,x4_salary_account,0.0,-0.2202,NEGATIVE,4
RS0000098417,SC000065612,x1_monthly_spending,0.6775,0.2067,POSITIVE,5
RS0000098418,SC000065612,x3_digital_activity,0.6153,0.0781,POSITIVE,6
RS0000098419,SC000065613,x1_monthly_spending,0.807,0.3893,POSITIVE,1
RS0000098420,SC000065613,x4_salary_account,1.0,0.1827,POSITIVE,2
RS0000098421,SC000065613,x3_digital_activity,0.6901,0.1543,POSITIVE,3
RS0000098422,SC000065613,x6_product_gap,0.7525,0.1134,POSITIVE,4
RS0000098423,SC000065613,x2_income,0.7598,0.0973,POSITIVE,5
RS0000098424,SC000065613,x5_campaign_response,0.25,0.0778,POSITIVE,6
RS0000098425,SC000065619,x1_monthly_spending,0.1615,-0.4049,NEGATIVE,1
RS0000098426,SC000065619,x5_campaign_response,0.25,0.1955,POSITIVE,2
RS0000098427,SC000065619,x2_income,0.2411,-0.1881,NEGATIVE,3
RS0000098428,SC000065619,x3_digital_activity,0.2339,-0.1359,NEGATIVE,4
RS0000098429,SC000065619,x6_product_gap,0.4,-0.1342,NEGATIVE,5
RS0000098430,SC000065619,x4_salary_account,0.0,-0.0285,NEGATIVE,6
RS0000098431,SC000065621,x1_monthly_spending,0.2891,-0.2675,NEGATIVE,1
RS0000098432,SC000065621,x4_salary_account,1.0,0.1827,POSITIVE,2
RS0000098433,SC000065621,x3_digital_activity,0.7109,0.1712,POSITIVE,3
RS0000098434,SC000065621,x2_income,0.2411,-0.097,NEGATIVE,4
RS0000098435,SC000065621,x5_campaign_response,0.25,0.0778,POSITIVE,5
RS0000098436,SC000065621,x6_product_gap,0.6975,0.0595,POSITIVE,6
RS0000098437,SC000065627,x1_monthly_spending,0.01,-0.5861,NEGATIVE,1
RS0000098438,SC000065627,x5_campaign_response,0.0,-0.232,NEGATIVE,2
RS0000098439,SC000065627,x6_product_gap,0.52,0.1528,POSITIVE,3
RS0000098440,SC000065627,x3_digital_activity,0.248,-0.1286,NEGATIVE,4
RS0000098441,SC000065627,x4_salary_account,0.0,-0.0285,NEGATIVE,5
RS0000098442,SC000065627,x2_income,0.4975,-0.0018,NEGATIVE,6
RS0000098443,SC000065629,x5_campaign_response,0.75,0.9263,POSITIVE,1
RS0000098444,SC000065629,x6_product_gap,0.15,-0.4763,NEGATIVE,2
RS0000098445,SC000065629,x4_salary_account,0.0,-0.4007,NEGATIVE,3
RS0000098446,SC000065629,x1_monthly_spending,0.2124,-0.3647,NEGATIVE,4
RS0000098447,SC000065629,x3_digital_activity,0.9297,0.3488,POSITIVE,5
RS0000098448,SC000065629,x2_income,0.7598,0.0973,POSITIVE,6
RS0000098449,SC000065636,x5_campaign_response,0.25,0.4368,POSITIVE,1
RS0000098450,SC000065636,x1_monthly_spending,0.846,0.4031,POSITIVE,2
RS0000098451,SC000065636,x6_product_gap,0.7075,0.2805,POSITIVE,3
RS0000098452,SC000065636,x3_digital_activity,0.1012,-0.2699,NEGATIVE,4
RS0000098453,SC000065636,x2_income,0.7598,0.2226,POSITIVE,5
RS0000098454,SC000065636,x4_salary_account,1.0,0.1004,POSITIVE,6
RS0000098455,SC000065637,x1_monthly_spending,0.8921,0.4972,POSITIVE,1
RS0000098456,SC000065637,x3_digital_activity,0.8966,0.3219,POSITIVE,2
RS0000098457,SC000065637,x4_salary_account,1.0,0.1827,POSITIVE,3
