loan_id,customer_id,loan_type,start_date,maturity_date,original_amount,outstanding_balance,interest_rate,monthly_installment,secured_flag,payment_status,days_past_due,loan_status,has_active_loan,active_loan_count,total_loan_outstanding,monthly_debt_payment,loan_to_income_ratio
LOAN000004698,CUS00014510,PERSONAL,2019-09-07,2022-08-22,231273070.37,17158381.83,7.844,7223712.86,False,CURRENT,0,ACTIVE,True,1,17158381.83,7223712.86,0.2408
LOAN000004699,CUS00014512,BUSINESS,2025-10-13,2035-08-22,135542969.49,126248046.38,11.658,1193706.29,False,CURRENT,0,ACTIVE,True,1,126248046.38,1193706.29,0.0099
LOAN000004700,CUS00014523,PERSONAL,2025-05-08,2045-01-23,73693560.2,69638562.24,12.271,375604.74,False,LATE,60,DELINQUENT,True,1,69638562.24,375604.74,0.0125
LOAN000004701,CUS00014530,PERSONAL,2025-11-18,2026-11-13,58504314.19,18990503.75,10.284,5665224.67,False,CURRENT,0,ACTIVE,True,1,18990503.75,5665224.67,0.3777
LOAN000004702,CUS00014536,BUSINESS,2025-07-07,2040-04-19,391359387.03,365337075.15,12.983,2627677.14,False,CURRENT,0,ACTIVE,True,1,365337075.15,2627677.14,0.0876
LOAN000004703,CUS00014538,BUSINESS,2025-07-14,2028-06-28,186359767.16,124594889.0,11.489,6298950.9,False,CURRENT,0,ACTIVE,True,1,124594889.0,6298950.9,0.21
LOAN000004704,CUS00014549,HOME,2019-10-23,2021-10-12,50965877.83,9495616.23,10.559,2421891.29,True,CURRENT,0,ACTIVE,True,1,9495616.23,2421891.29,0.346
LOAN000004705,CUS00014550,HOME,2021-06-12,2023-06-02,321062606.51,19387594.57,11.793,14403139.08,True,CURRENT,0,ACTIVE,True,1,19387594.57,14403139.08,0.4801
LOAN000004706,CUS00014553,HOME,2023-10-06,2028-09-09,227621631.02,110561765.76,10.439,4097198.98,True,CURRENT,0,ACTIVE,True,1,110561765.76,4097198.98,0.1366
LOAN000004707,CUS00014554,AUTO,2024-06-17,2025-06-12,842731307.46,20714705.42,13.659,82963774.68,True,CURRENT,0,ACTIVE,True,1,20714705.42,82963774.68,5.5309
LOAN000004708,CUS00014555,HOME,2025-06-19,2028-06-03,40894064.01,28556396.99,14.116,1320914.84,True,CURRENT,0,ACTIVE,True,1,28556396.99,1320914.84,0.044
LOAN000004709,CUS00014557,HOME,2024-03-04,2027-02-17,57201127.81,9768837.06,7.047,1738338.5,True,CURRENT,0,ACTIVE,True,1,9768837.06,1738338.5,0.1159
LOAN000004710,CUS00014558,AUTO,2021-03-24,2024-03-08,208106792.64,116543.22,7.368,6635492.85,True,CURRENT,0,ACTIVE,True,1,116543.22,6635492.85,0.0553
LOAN000004711,CUS00014561,PERSONAL,2023-07-10,2024-07-04,57484533.1,10855589.51,9.659,5162421.8,False,CURRENT,0,ACTIVE,True,1,10855589.51,5162421.8,0.3442
LOAN000004712,CUS00014567,PERSONAL,2025-08-20,2026-08-15,34051839.44,4300562.1,11.337,3161944.54,False,CURRENT,0,ACTIVE,True,1,4300562.1,3161944.54,0.1054
LOAN000004713,CUS00014572,PERSONAL,2019-12-10,2020-12-04,222719496.72,53914718.3,13.04,21978641.0,False,CURRENT,0,ACTIVE,True,1,53914718.3,21978641.0,0.3663
LOAN000004714,CUS00014574,PERSONAL,2022-05-15,2032-03-23,578715248.6,396024216.53,13.976,5658234.94,False,CURRENT,0,ACTIVE,True,1,396024216.53,5658234.94,0.0943
LOAN000004715,CUS00014586,BUSINESS,2026-03-10,2036-01-17,68661017.44,65357515.98,11.162,651433.27,False,CURRENT,0,ACTIVE,True,1,65357515.98,651433.27,0.0434
LOAN000004716,CUS00014587,HOME,2020-01-23,2029-12-01,457182393.54,152777420.88,8.837,4117801.37,True,CURRENT,0,ACTIVE,True,1,152777420.88,4117801.37,0.0343
LOAN000004717,CUS00014589,HOME,2020-10-13,2021-10-08,227632222.26,65040890.88,6.954,20047498.02,True,CURRENT,0,ACTIVE,True,1,65040890.88,20047498.02,0.6682
LOAN000004718,CUS00014590,PERSONAL,2023-08-25,2025-08-14,92908148.97,15965145.4,7.448,4585408.17,False,CURRENT,0,ACTIVE,True,1,15965145.4,4585408.17,0.3057
LOAN000004719,CUS00014599,HOME,2025-07-01,2028-06-15,63888034.76,44111229.34,11.066,2000072.26,True,CURRENT,0,ACTIVE,True,1,44111229.34,2000072.26,0.0333
LOAN000004720,CUS00014602,PERSONAL,2025-04-28,2029-04-07,645467897.83,431267758.52,13.576,16160940.19,False,CURRENT,0,ACTIVE,True,1,431267758.52,16160940.19,0.5387
LOAN000004721,CUS00014611,PERSONAL,2025-03-21,2026-03-16,32764139.12,8782135.97,6.978,3197249.91,False,CURRENT,0,ACTIVE,True,1,8782135.97,3197249.91,0.2131
LOAN000004722,CUS00014612,HOME,2024-07-13,2025-07-08,2051177855.22,568804874.83,9.485,180321543.75,True,CURRENT,0,ACTIVE,True,1,568804874.83,180321543.75,1.5027
LOAN000004723,CUS00014617,BUSINESS,2021-06-08,2023-05-29,520566165.99,49505156.58,12.656,26942613.27,False,CURRENT,0,ACTIVE,True,2,121442219.69,37171304.16,1.239
LOAN000004724,CUS00014617,BUSINESS,2019-12-20,2022-12-04,320935823.89,71937063.11,12.401,10228690.89,False,CURRENT,0,ACTIVE,True,2,121442219.69,37171304.16,1.239
LOAN000004725,CUS00014618,HOME,2023-10-26,2026-10-10,1555468787.55,113471401.38,8.982,45486733.64,True,CURRENT,0,ACTIVE,True,1,113471401.38,45486733.64,0.7581
LOAN000004726,CUS00014623,HOME,2022-12-18,2025-12-02,221785970.57,66476913.58,7.794,6882319.05,True,CURRENT,0,ACTIVE,True,1,66476913.58,6882319.05,0.2294
LOAN000004727,CUS00014630,HOME,2021-02-02,2026-01-07,69475923.8,17447195.88,13.532,1309115.76,True,CURRENT,0,ACTIVE,True,2,158291950.39,2217790.61,0.0739
LOAN000004728,CUS00014630,HOME,2025-02-16,2039-11-30,154826057.1,140844754.51,13.155,908674.85,True,CURRENT,0,ACTIVE,True,2,158291950.39,2217790.61,0.0739
LOAN000004729,CUS00014635,AUTO,2019-09-30,2023-09-09,1090478178.17,209960.67,13.971,25657675.25,True,CURRENT,0,ACTIVE,True,1,209960.67,25657675.25,0.2138
LOAN000004730,CUS00014637,HOME,2025-11-18,2028-11-02,63177442.36,51067277.87,6.979,2062860.06,True,CURRENT,0,ACTIVE,True,1,51067277.87,2062860.06,0.1375
LOAN000004731,CUS00014641,PERSONAL,2019-10-01,2023-09-10,129417972.54,13843805.9,9.203,3026727.98,False,CURRENT,0,ACTIVE,True,1,13843805.9,3026727.98,0.4324
LOAN000004732,CUS00014642,PERSONAL,2021-05-31,2025-05-10,81470611.47,8964796.49,7.302,1860006.89,False,LATE,15,DELINQUENT,True,1,8964796.49,1860006.89,0.062
LOAN000004733,CUS00014645,AUTO,2021-02-25,2031-01-04,48764004.87,26586189.25,11.103,449775.56,True,CURRENT,0,ACTIVE,True,1,26586189.25,449775.56,0.015
LOAN000004734,CUS00014651,AUTO,2020-11-02,2025-10-07,99380898.9,10666793.88,11.469,2024156.82,True,CURRENT,0,ACTIVE,True,1,10666793.88,2024156.82,0.1349
LOAN000004735,CUS00014652,HOME,2022-12-05,2023-11-30,895008294.09,36647044.57,6.848,90522009.26,True,CURRENT,0,ACTIVE,True,2,860631525.05,94929693.64,1.5822
LOAN000004736,CUS00014652,PERSONAL,2022-10-06,2042-06-23,984182009.16,823984480.48,11.633,4407684.38,False,CURRENT,0,ACTIVE,True,2,860631525.05,94929693.64,1.5822
LOAN000004737,CUS00014656,AUTO,2023-01-24,2032-12-02,219747177.34,163045023.53,11.146,1949964.41,True,CURRENT,0,ACTIVE,True,1,163045023.53,1949964.41,0.065
LOAN000004738,CUS00014658,PERSONAL,2019-10-11,2029-08-19,87844525.09,41688595.3,11.943,814792.61,False,CURRENT,0,ACTIVE,True,1,41688595.3,814792.61,0.0543
LOAN000004739,CUS00014659,AUTO,2024-07-18,2028-06-27,1825589783.45,1075418290.83,14.222,41661136.22,True,CURRENT,0,ACTIVE,True,1,1075418290.83,41661136.22,0.6944
LOAN000004740,CUS00014661,PERSONAL,2025-10-04,2029-09-13,106311113.54,82550071.23,13.668,2757856.44,False,CURRENT,0,ACTIVE,True,1,82550071.23,2757856.44,0.046
LOAN000004741,CUS00014662,PERSONAL,2025-06-17,2030-05-22,20631573.48,16976322.83,13.974,367137.27,False,CURRENT,0,ACTIVE,True,1,16976322.83,367137.27,0.0524
LOAN000004742,CUS00014670,HOME,2022-04-20,2037-01-31,147820591.67,108696769.98,7.538,944120.9,True,CURRENT,0,ACTIVE,True,1,108696769.98,944120.9,0.0079
LOAN000004743,CUS00014672,PERSONAL,2021-01-19,2022-01-14,77496872.93,17000835.62,8.853,7036736.42,False,CURRENT,0,ACTIVE,True,1,17000835.62,7036736.42,0.2346
LOAN000004744,CUS00014673,PERSONAL,2023-01-09,2037-10-22,149628490.01,117993189.24,9.481,888533.98,False,CURRENT,0,ACTIVE,True,1,117993189.24,888533.98,0.0592
LOAN000004745,CUS00014676,AUTO,2020-09-12,2030-07-22,695099234.38,380779272.97,11.039,6703479.82,True,CURRENT,0,ACTIVE,True,1,380779272.97,6703479.82,0.1117
LOAN000004746,CUS00014677,BUSINESS,2019-09-03,2022-08-18,37001590.59,3917237.04,6.905,1151493.3,False,CURRENT,0,ACTIVE,True,1,3917237.04,1151493.3,0.1645
LOAN000004747,CUS00014679,AUTO,2024-09-05,2034-07-15,139439747.0,118681789.73,7.932,1320514.77,True,CURRENT,0,ACTIVE,True,1,118681789.73,1320514.77,0.088
LOAN000004748,CUS00014683,BUSINESS,2021-03-18,2023-03-08,240849384.18,20249221.31,10.514,11261092.38,False,CURRENT,0,ACTIVE,True,1,20249221.31,11261092.38,0.7507
LOAN000004749,CUS00014692,PERSONAL,2025-12-06,2028-11-20,939007379.0,751912486.82,12.689,31404162.73,False,CURRENT,0,ACTIVE,True,1,751912486.82,31404162.73,1.0468
LOAN000004750,CUS00014693,AUTO,2022-08-04,2037-05-17,48292657.92,36139377.52,8.892,325260.62,True,CURRENT,0,ACTIVE,True,1,36139377.52,325260.62,0.0108
LOAN000004751,CUS00014695,PERSONAL,2020-12-06,2035-09-19,59257871.31,38465206.64,7.37,402942.1,False,CURRENT,0,ACTIVE,True,1,38465206.64,402942.1,0.0576
LOAN000004752,CUS00014704,BUSINESS,2019-07-21,2020-07-15,133309854.92,20346859.73,14.386,12652931.26,False,CURRENT,0,ACTIVE,True,1,20346859.73,12652931.26,0.4218
LOAN000004753,CUS00014709,AUTO,2021-03-08,2025-02-15,568309705.47,72625756.58,10.798,13879150.14,True,CURRENT,0,ACTIVE,True,2,225856135.04,17189370.21,0.573
LOAN000004754,CUS00014709,HOME,2020-11-15,2030-09-24,347522071.57,153230378.46,6.777,3310220.07,True,CURRENT,0,ACTIVE,True,2,225856135.04,17189370.21,0.573
LOAN000004755,CUS00014711,AUTO,2026-04-29,2030-04-08,493265821.32,454511092.46,13.382,11712182.59,True,CURRENT,0,ACTIVE,True,1,454511092.46,11712182.59,0.0976
LOAN000004756,CUS00014712,PERSONAL,2023-05-08,2033-03-16,1509433184.31,1051803269.62,10.389,14708738.38,False,CURRENT,0,ACTIVE,True,1,1051803269.62,14708738.38,0.2451
LOAN000004757,CUS00014722,AUTO,2021-06-30,2031-05-09,12754254.45,7987203.72,8.734,125872.09,True,LATE,15,DELINQUENT,True,1,7987203.72,125872.09,0.0084
LOAN000004758,CUS00014723,PERSONAL,2021-11-05,2023-10-26,58948546.34,6092955.4,11.341,3044656.48,False,CURRENT,0,ACTIVE,True,1,6092955.4,3044656.48,0.1015
LOAN000004759,CUS00014727,PERSONAL,2021-12-20,2036-10-02,211472215.68,158167602.37,9.56,1259499.71,False,CURRENT,0,ACTIVE,True,2,278847145.23,3909275.75,0.1303
LOAN000004760,CUS00014727,BUSINESS,2020-03-11,2030-01-18,274591677.56,120679542.86,7.919,2649776.04,False,CURRENT,0,ACTIVE,True,2,278847145.23,3909275.75,0.1303
LOAN000004761,CUS00014730,BUSINESS,2025-09-02,2040-06-15,2252299061.29,2141726423.43,12.166,15294234.28,False,CURRENT,0,ACTIVE,True,1,2141726423.43,15294234.28,0.2549
LOAN000004762,CUS00014731,HOME,2022-01-19,2023-01-14,1401150465.64,45918905.46,10.466,124231711.31,True,CURRENT,0,ACTIVE,True,1,45918905.46,124231711.31,4.1411
LOAN000004763,CUS00014733,AUTO,2021-09-20,2022-09-15,1370674031.47,391660020.17,7.09,133794861.43,True,CURRENT,0,ACTIVE,True,2,834327706.73,191579969.5,1.5965
LOAN000004764,CUS00014733,AUTO,2021-10-12,2024-09-26,1855954968.21,442667686.56,8.587,57785108.07,True,CURRENT,0,ACTIVE,True,2,834327706.73,191579969.5,1.5965
LOAN000004765,CUS00014734,BUSINESS,2022-05-12,2023-05-07,150476304.4,1253160.04,8.216,14616241.62,False,CURRENT,0,ACTIVE,True,1,1253160.04,14616241.62,0.2436
LOAN000004766,CUS00014735,AUTO,2020-06-08,2024-05-18,1568327922.83,315915500.61,7.322,34730831.73,True,CURRENT,0,ACTIVE,True,1,315915500.61,34730831.73,0.2894
LOAN000004767,CUS00014739,PERSONAL,2024-11-08,2028-10-18,56875554.92,32639347.18,9.639,1272445.66,False,CURRENT,0,ACTIVE,True,1,32639347.18,1272445.66,0.0424
LOAN000004768,CUS00014745,PERSONAL,2020-07-19,2030-05-28,129807002.47,52589363.14,13.317,1174267.74,False,CURRENT,0,ACTIVE,True,1,52589363.14,1174267.74,0.0391
LOAN000004769,CUS00014747,PERSONAL,2025-02-21,2034-12-31,27034566.52,23126781.13,8.351,271376.36,False,CURRENT,0,ACTIVE,True,1,23126781.13,271376.36,0.0388
LOAN000004770,CUS00014750,PERSONAL,2020-10-10,2040-06-27,1005559726.86,719687874.92,12.855,4576524.37,False,CURRENT,0,ACTIVE,True,1,719687874.92,4576524.37,0.0381
LOAN000004771,CUS00014752,HOME,2025-06-23,2029-06-02,137890886.48,100866106.61,8.75,3441569.11,True,CURRENT,0,ACTIVE,True,1,100866106.61,3441569.11,0.2294
LOAN000004772,CUS00014762,HOME,2023-07-18,2028-06-21,2146424118.24,1042876167.16,8.633,37964880.59,True,CURRENT,0,ACTIVE,True,1,1042876167.16,37964880.59,0.3164
LOAN000004773,CUS00014766,PERSONAL,2023-10-25,2028-09-28,51503513.55,23196651.16,7.527,934233.46,False,CURRENT,0,ACTIVE,True,1,23196651.16,934233.46,0.1335
LOAN000004774,CUS00014769,AUTO,2020-10-18,2024-09-27,46137129.42,6516758.44,9.878,1076635.97,True,CURRENT,0,ACTIVE,True,1,6516758.44,1076635.97,0.0359
LOAN000004775,CUS00014771,PERSONAL,2022-10-25,2026-10-04,68707880.52,1642057.08,11.628,1507287.15,False,CURRENT,0,ACTIVE,True,1,1642057.08,1507287.15,0.0502
LOAN000004776,CUS00014772,AUTO,2025-10-27,2030-10-01,601999045.23,521523683.97,11.292,12507569.52,True,CURRENT,0,ACTIVE,True,1,521523683.97,12507569.52,0.1042
LOAN000004777,CUS00014777,PERSONAL,2025-06-17,2035-04-26,279249569.88,253320512.4,12.148,2734678.34,False,CURRENT,0,ACTIVE,True,1,253320512.4,2734678.34,0.0456
LOAN000004778,CUS00014782,PERSONAL,2023-12-15,2043-09-01,83246566.37,72434942.5,11.399,392378.63,False,CURRENT,0,ACTIVE,True,1,72434942.5,392378.63,0.0131
LOAN000004779,CUS00014786,HOME,2019-08-06,2039-04-23,73200550.3,50539868.14,13.777,378352.91,True,LATE,30,DELINQUENT,True,1,50539868.14,378352.91,0.0252
LOAN000004780,CUS00014788,HOME,2022-12-22,2024-12-11,33409022.37,1610210.94,13.038,1487141.98,True,LATE,60,DELINQUENT,True,2,5936939.08,4069502.54,0.2713
LOAN000004781,CUS00014788,HOME,2019-10-22,2020-10-16,25971728.9,4326728.14,9.274,2582360.56,True,CURRENT,0,ACTIVE,True,2,5936939.08,4069502.54,0.2713
LOAN000004782,CUS00014790,PERSONAL,2022-08-25,2025-08-09,167671674.05,33420163.13,7.797,5776627.57,False,CURRENT,0,ACTIVE,True,1,33420163.13,5776627.57,0.3851
LOAN000004783,CUS00014799,PERSONAL,2022-01-31,2024-01-21,523482752.9,87934254.27,14.44,23495599.19,False,CURRENT,0,ACTIVE,True,1,87934254.27,23495599.19,0.7832
LOAN000004784,CUS00014806,PERSONAL,2023-09-04,2043-05-22,70647011.72,62835399.11,8.882,323797.72,False,CURRENT,0,ACTIVE,True,1,62835399.11,323797.72,0.0108
LOAN000004785,CUS00014812,PERSONAL,2020-07-04,2030-05-13,148234964.76,72789025.33,14.127,1421796.31,False,CURRENT,0,ACTIVE,True,1,72789025.33,1421796.31,0.2031
LOAN000004786,CUS00014813,PERSONAL,2025-04-01,2027-03-22,47903534.31,17308287.63,12.112,2203617.73,False,CURRENT,0,ACTIVE,True,1,17308287.63,2203617.73,0.0735
LOAN000004787,CUS00014815,PERSONAL,2025-02-05,2044-10-23,63871767.8,59230198.36,6.871,307386.51,False,CURRENT,0,ACTIVE,True,1,59230198.36,307386.51,0.0439
LOAN000004788,CUS00014819,HOME,2019-11-11,2023-10-21,110373812.55,12657752.52,7.236,2789076.2,True,CURRENT,0,ACTIVE,True,1,12657752.52,2789076.2,0.3984
LOAN000004789,CUS00014820,BUSINESS,2026-02-10,2027-02-05,118282339.29,65691806.13,8.09,12261629.85,False,CURRENT,0,ACTIVE,True,1,65691806.13,12261629.85,0.4087
LOAN000004790,CUS00014822,BUSINESS,2025-03-16,2035-01-23,35761592.06,31359127.96,7.709,352037.55,False,CURRENT,0,ACTIVE,True,1,31359127.96,352037.55,0.0117
LOAN000004791,CUS00014824,PERSONAL,2019-10-21,2022-10-05,247599148.54,69168569.29,11.672,8071091.93,False,CURRENT,0,ACTIVE,True,1,69168569.29,8071091.93,1.153
LOAN000004792,CUS00014825,AUTO,2024-08-30,2039-06-13,397843886.48,348389479.47,9.178,2761446.95,True,CURRENT,0,ACTIVE,True,1,348389479.47,2761446.95,0.092
LOAN000004793,CUS00014828,HOME,2024-09-08,2034-07-18,157317795.37,134847905.32,9.989,1627258.19,True,CURRENT,0,ACTIVE,True,1,134847905.32,1627258.19,0.0542
LOAN000004794,CUS00014830,BUSINESS,2021-04-24,2031-03-03,300366181.08,172960496.68,10.565,2787918.68,False,LATE,90,DELINQUENT,True,1,172960496.68,2787918.68,0.0232
LOAN000004795,CUS00014835,PERSONAL,2019-11-27,2024-10-31,976297043.75,239788110.43,12.583,19884636.1,False,CURRENT,0,ACTIVE,True,1,239788110.43,19884636.1,0.1657
LOAN000004796,CUS00014840,PERSONAL,2020-01-16,2023-12-26,101487012.69,354123.41,14.293,2593233.6,False,CURRENT,0,ACTIVE,True,1,354123.41,2593233.6,0.3705
LOAN000004797,CUS00014842,PERSONAL,2020-04-05,2039-12-22,35480408.81,26045001.95,6.646,155847.44,False,CURRENT,0,ACTIVE,True,1,26045001.95,155847.44,0.0223
LOAN000004798,CUS00014843,HOME,2020-11-28,2040-08-15,623266782.8,454542046.36,7.382,3064402.6,True,CURRENT,0,ACTIVE,True,1,454542046.36,3064402.6,0.1021
LOAN000004799,CUS00014844,HOME,2022-01-15,2025-12-25,125241710.09,18477692.72,13.508,2962904.31,True,CURRENT,0,ACTIVE,True,1,18477692.72,2962904.31,0.0494
LOAN000004800,CUS00014845,AUTO,2021-10-04,2031-08-13,5068975387.53,2632685974.14,14.111,45148642.6,True,CURRENT,0,ACTIVE,True,1,2632685974.14,45148642.6,0.7525
LOAN000004801,CUS00014847,HOME,2025-07-28,2045-04-14,58483452.55,55662251.86,11.368,268368.72,True,CURRENT,0,ACTIVE,True,1,55662251.86,268368.72,0.0179
LOAN000004802,CUS00014850,AUTO,2020-08-10,2022-07-31,40381669.42,9402244.89,8.43,2008697.03,True,CURRENT,0,ACTIVE,True,1,9402244.89,2008697.03,0.1339
LOAN000004803,CUS00014852,AUTO,2020-05-06,2025-04-10,173592842.51,26070008.42,13.944,3246976.63,True,CURRENT,0,ACTIVE,True,1,26070008.42,3246976.63,0.0541
LOAN000004804,CUS00014861,HOME,2022-05-04,2037-02-14,54819589.79,38989999.22,8.252,322685.03,True,CURRENT,0,ACTIVE,True,1,38989999.22,322685.03,0.0215
LOAN000004805,CUS00014864,PERSONAL,2025-05-29,2035-04-07,295899894.75,267270766.99,12.829,2731893.31,False,CURRENT,0,ACTIVE,True,2,339282006.19,9814377.6,0.1636
LOAN000004806,CUS00014864,HOME,2019-09-30,2024-09-03,360646957.0,72011239.2,7.1,7082484.29,True,CURRENT,0,ACTIVE,True,2,339282006.19,9814377.6,0.1636
LOAN000004807,CUS00014865,HOME,2021-03-10,2026-02-12,92680941.65,25122672.98,7.76,1752614.66,True,CURRENT,0,ACTIVE,True,1,25122672.98,1752614.66,0.2504
LOAN000004808,CUS00014866,PERSONAL,2023-06-15,2033-04-23,1290041787.08,902176694.34,13.731,11530526.38,False,CURRENT,0,ACTIVE,True,1,902176694.34,11530526.38,0.3844
LOAN000004809,CUS00014871,PERSONAL,2024-09-07,2034-07-17,59893034.17,49363863.04,13.534,621779.53,False,CURRENT,0,ACTIVE,True,1,49363863.04,621779.53,0.0415
LOAN000004810,CUS00014873,HOME,2019-11-07,2024-10-11,237974095.38,46045834.53,10.74,4938547.24,True,CURRENT,0,ACTIVE,True,1,46045834.53,4938547.24,0.1646
LOAN000004811,CUS00014874,AUTO,2023-05-04,2027-04-13,84301974.91,16633673.06,13.615,1959766.38,True,CURRENT,0,ACTIVE,True,1,16633673.06,1959766.38,0.0653
LOAN000004812,CUS00014877,BUSINESS,2020-01-18,2021-01-12,214140136.06,41285148.31,10.157,19889439.23,False,CURRENT,0,ACTIVE,True,2,241768121.36,21777157.82,0.7259
LOAN000004813,CUS00014877,PERSONAL,2021-09-09,2036-06-22,285040460.68,200482973.05,11.794,1887718.59,False,CURRENT,0,ACTIVE,True,2,241768121.36,21777157.82,0.7259
LOAN000004814,CUS00014884,PERSONAL,2026-04-02,2027-03-28,1804065876.18,1102427745.03,10.956,175249183.69,False,CURRENT,0,ACTIVE,True,1,1102427745.03,175249183.69,5.8416
LOAN000004815,CUS00014886,PERSONAL,2019-11-08,2029-09-16,450099772.43,231451334.5,8.374,4297294.62,False,CURRENT,0,ACTIVE,True,1,231451334.5,4297294.62,0.1432
LOAN000004816,CUS00014890,HOME,2022-06-13,2037-03-26,86386028.38,62697860.66,9.223,546688.9,True,CURRENT,0,ACTIVE,True,1,62697860.66,546688.9,0.0182
LOAN000004817,CUS00014897,PERSONAL,2022-05-26,2023-05-21,248146009.15,59491273.39,6.853,24387307.83,False,CURRENT,0,ACTIVE,True,1,59491273.39,24387307.83,3.4839
LOAN000004818,CUS00014902,AUTO,2024-07-30,2044-04-16,110229473.77,100980321.84,9.238,491521.22,True,CURRENT,0,ACTIVE,True,1,100980321.84,491521.22,0.0164
LOAN000004819,CUS00014903,HOME,2026-02-04,2029-01-19,209037656.22,173224424.77,9.987,6593968.77,True,CURRENT,0,ACTIVE,True,1,173224424.77,6593968.77,0.4396
LOAN000004820,CUS00014908,HOME,2023-08-17,2043-05-04,5360238511.03,4534157251.29,7.05,25459270.0,True,CURRENT,0,ACTIVE,True,1,4534157251.29,25459270.0,0.2122
LOAN000004821,CUS00014913,PERSONAL,2020-02-08,2029-12-17,604793317.74,284638661.04,9.686,5654275.13,False,CURRENT,0,ACTIVE,True,2,790978098.71,9040063.49,0.1507
LOAN000004822,CUS00014913,PERSONAL,2025-04-08,2040-01-20,553599753.55,506339437.67,9.26,3385788.36,False,CURRENT,0,ACTIVE,True,2,790978098.71,9040063.49,0.1507
LOAN000004823,CUS00014917,HOME,2025-04-19,2040-01-31,1652500816.63,1534853879.87,8.326,10994910.32,True,CURRENT,0,ACTIVE,True,1,1534853879.87,10994910.32,0.3665
LOAN000004824,CUS00014922,PERSONAL,2025-02-08,2034-12-18,23985197.12,21311658.94,11.74,214768.47,False,CURRENT,0,ACTIVE,True,1,21311658.94,214768.47,0.0143
LOAN000004825,CUS00014924,BUSINESS,2024-10-11,2027-09-26,26206792.89,14195883.03,9.827,858813.58,False,CURRENT,0,ACTIVE,True,1,14195883.03,858813.58,0.0573
LOAN000004826,CUS00014930,HOME,2020-07-26,2025-06-30,224744353.15,7957450.69,8.521,3935442.23,True,LATE,30,DELINQUENT,True,1,7957450.69,3935442.23,0.2624
LOAN000004827,CUS00014933,HOME,2026-04-10,2041-01-21,61070247.45,59693096.99,11.738,400162.32,True,CURRENT,0,ACTIVE,True,1,59693096.99,400162.32,0.0133
LOAN000004828,CUS00014934,PERSONAL,2022-12-09,2025-11-23,3237907991.78,412157202.6,7.009,98186361.94,False,CURRENT,0,ACTIVE,True,1,412157202.6,98186361.94,0.8182
LOAN000004829,CUS00014938,PERSONAL,2025-08-05,2040-05-18,53851871.59,50326553.13,10.607,357307.31,False,CURRENT,0,ACTIVE,True,1,50326553.13,357307.31,0.0119
LOAN000004830,CUS00014957,PERSONAL,2022-03-07,2025-02-19,208929180.35,41291819.27,6.63,6267855.64,False,CURRENT,0,ACTIVE,True,2,563875957.64,12101750.31,0.1008
LOAN000004831,CUS00014957,HOME,2024-04-25,2034-03-04,643832235.63,522584138.37,8.148,5833894.67,True,CURRENT,0,ACTIVE,True,2,563875957.64,12101750.31,0.1008
LOAN000004832,CUS00014963,AUTO,2024-06-11,2027-05-27,307060318.44,76737105.21,11.526,9418150.32,True,CURRENT,0,ACTIVE,True,1,76737105.21,9418150.32,0.0785
LOAN000004833,CUS00014965,AUTO,2020-11-22,2022-11-12,430432984.98,18975054.48,7.104,20140213.24,True,CURRENT,0,ACTIVE,True,1,18975054.48,20140213.24,0.6713
LOAN000004834,CUS00014967,HOME,2020-09-22,2024-09-01,182359089.44,16290389.37,9.305,4166472.65,True,CURRENT,0,ACTIVE,True,1,16290389.37,4166472.65,0.0694
LOAN000004835,CUS00014968,PERSONAL,2021-03-24,2022-03-19,42418362.89,7114949.41,7.574,4156743.13,False,CURRENT,0,ACTIVE,True,1,7114949.41,4156743.13,0.5938
LOAN000004836,CUS00014970,HOME,2022-01-24,2023-01-19,31484763.39,3368287.48,7.129,2897198.91,True,LATE,15,DELINQUENT,True,1,3368287.48,2897198.91,0.1931
LOAN000004837,CUS00014971,AUTO,2019-10-01,2020-09-25,2282351985.5,622164233.92,7.009,226844907.77,True,CURRENT,0,ACTIVE,True,1,622164233.92,226844907.77,1.8904
LOAN000004838,CUS00014973,PERSONAL,2020-06-18,2024-05-28,1067788375.88,254341886.55,11.089,27231816.08,False,CURRENT,0,ACTIVE,True,1,254341886.55,27231816.08,0.2269
