feedback_id,customer_id,product_id,product_code,product_group,segment,priority_rank,priority_level,propensity,rm_id,rm_verdict,agree_flag,rm_comment,converted_flag,feedback_date
RFB000013332,CUS00024239,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Low,0.8668,RM0158,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-08
RFB000013333,CUS00017303,PR001,CARD_DEBIT_DOMESTIC,CARD,SME,1,High,0.99,RM0029,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000013334,CUS00008637,PR006,CARD_CC_FAMILY,CARD,MASS,3,Do not prioritize,0.5166,RM0102,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-17
RFB000013335,CUS00014223,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8508,RM0099,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-20
RFB000013336,CUS00016641,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,1,Medium,0.99,RM0070,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-24
RFB000013337,CUS00023306,PR005,CARD_CC_ONLINE,CARD,MASS,2,High,0.9149,RM0057,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-26
RFB000013338,CUS00005285,PR004,CARD_CC_MDIGI,CARD,MASS,3,Do not prioritize,0.6424,RM0123,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-31
RFB000013339,CUS00008195,PR004,CARD_CC_MDIGI,CARD,MASS,3,Do not prioritize,0.64,RM0016,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-18
RFB000013340,CUS00010455,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,3,Medium,0.8063,RM0055,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-07
RFB000013341,CUS00023674,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,High,0.99,RM0080,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-28
RFB000013342,CUS00003068,PR018,FD_TD_ONLINE,FD,MASS,2,Medium,0.8754,RM0013,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000013343,CUS00007084,PR017,FD_TD_STANDARD,FD,MASS,2,Low,0.7394,RM0006,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-30
RFB000013344,CUS00024573,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Low,0.8962,RM0176,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-21
RFB000013345,CUS00015204,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.7682,RM0084,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-19
RFB000013346,CUS00021953,PR021,FD_SAV_UPFRONT,FD,MASS_AFFLUENT,2,Medium,0.835,RM0036,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-16
RFB000013347,CUS00005436,PR018,FD_TD_ONLINE,FD,MASS,3,Low,0.6098,RM0151,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-23
RFB000013348,CUS00020913,PR016,CASA_ESCROW,CASA,AFFLUENT,1,Medium,0.9877,RM0023,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-18
RFB000013349,CUS00016514,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Low,0.9079,RM0159,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-19
RFB000013350,CUS00005199,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,2,High,0.9637,RM0154,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-21
RFB000013351,CUS00005112,PR017,FD_TD_STANDARD,FD,MASS,2,Medium,0.7589,RM0002,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-29
RFB000013352,CUS00009637,PR019,FD_SAV_MAXRATE,FD,MASS_AFFLUENT,3,Low,0.6266,RM0075,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-06
RFB000013353,CUS00015601,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.7397,RM0130,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-30
RFB000013354,CUS00008512,PR027,LEND_CONSUMER,LENDING,PRIVATE,3,High,0.8934,RM0048,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-27
RFB000013355,CUS00000293,PR014,CASA_M_FIRST,CASA,SME,2,Medium,0.9536,RM0012,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-07
RFB000013356,CUS00024342,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,3,Low,0.7415,RM0013,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-18
RFB000013357,CUS00014789,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,2,Do not prioritize,0.6301,RM0065,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-29
RFB000013358,CUS00012856,PR018,FD_TD_ONLINE,FD,AFFLUENT,2,High,0.8748,RM0098,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-05
RFB000013359,CUS00022544,PR032,LEND_SECURITIES_PLEDGE,LENDING,AFFLUENT,3,Do not prioritize,0.6521,RM0066,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000013360,CUS00019822,PR023,FD_SAV_KIDS,FD,PRIVATE,2,Medium,0.8747,RM0137,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-10
RFB000013361,CUS00010347,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,1,Medium,0.99,RM0113,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-24
RFB000013362,CUS00017030,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.99,RM0144,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-27
RFB000013363,CUS00004822,PR024,FD_CD,FD,PRIVATE,2,Medium,0.7428,RM0136,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-15
RFB000013364,CUS00023079,PR018,FD_TD_ONLINE,FD,MASS,2,Low,0.713,RM0117,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-10
RFB000013365,CUS00006121,PR023,FD_SAV_KIDS,FD,MASS,1,Low,0.7329,RM0136,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-19
RFB000013366,CUS00023277,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,3,Do not prioritize,0.6167,RM0030,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-21
RFB000013367,CUS00001669,PR011,CARD_BUSINESS,CARD,MASS_AFFLUENT,3,Medium,0.7482,RM0047,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-16
RFB000013368,CUS00023060,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8539,RM0080,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-09
RFB000013369,CUS00002456,PR013,CASA_PAYROLL,CASA,AFFLUENT,1,Low,0.8761,RM0057,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-21
RFB000013370,CUS00007173,PR023,FD_SAV_KIDS,FD,MASS,3,Low,0.7496,RM0094,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-10
RFB000013371,CUS00012167,PR017,FD_TD_STANDARD,FD,MASS,1,Medium,0.8025,RM0144,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-21
RFB000013372,CUS00006959,PR023,FD_SAV_KIDS,FD,MASS,3,Do not prioritize,0.5994,RM0109,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-20
RFB000013373,CUS00002142,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,3,Low,0.7179,RM0172,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-07
RFB000013374,CUS00011536,PR013,CASA_PAYROLL,CASA,AFFLUENT,1,Medium,0.8596,RM0112,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-09
RFB000013375,CUS00001333,PR018,FD_TD_ONLINE,FD,MASS,1,Low,0.7922,RM0178,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-19
RFB000013376,CUS00008777,PR006,CARD_CC_FAMILY,CARD,MASS_AFFLUENT,3,Low,0.5947,RM0166,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-15
RFB000013377,CUS00001045,PR020,FD_SAV_PARTIAL,FD,MASS,1,Medium,0.8056,RM0034,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-23
RFB000013378,CUS00024523,PR015,CASA_BIZ_MSMART,CASA,SME,1,High,0.99,RM0149,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-12
RFB000013379,CUS00024985,PR022,FD_SAV_PERIODIC,FD,AFFLUENT,2,Medium,0.767,RM0050,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-30
RFB000013380,CUS00021281,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,1,High,0.8093,RM0026,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-22
RFB000013381,CUS00017410,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,1,High,0.99,RM0067,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-06
RFB000013382,CUS00023617,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.863,RM0173,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000013383,CUS00011870,PR025,LEND_UNSECURED_PAYROLL,LENDING,PRIVATE,2,High,0.91,RM0115,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-22
RFB000013384,CUS00017929,PR019,FD_SAV_MAXRATE,FD,PRIVATE,2,High,0.9352,RM0008,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-28
RFB000013385,CUS00015929,PR021,FD_SAV_UPFRONT,FD,AFFLUENT,3,Medium,0.8245,RM0035,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-08
RFB000013386,CUS00009820,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,1,High,0.99,RM0146,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-23
RFB000013387,CUS00018370,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,High,0.99,RM0159,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000013388,CUS00012135,PR021,FD_SAV_UPFRONT,FD,PRIVATE,2,High,0.9131,RM0164,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-18
RFB000013389,CUS00021784,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,2,Low,0.7121,RM0163,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-26
RFB000013390,CUS00006350,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Do not prioritize,0.8711,RM0091,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-02
RFB000013391,CUS00008728,PR013,CASA_PAYROLL,CASA,AFFLUENT,2,Medium,0.8747,RM0045,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-11
RFB000013392,CUS00001618,PR019,FD_SAV_MAXRATE,FD,MASS_AFFLUENT,2,Low,0.7961,RM0095,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000013393,CUS00014704,PR020,FD_SAV_PARTIAL,FD,MASS_AFFLUENT,3,Low,0.6783,RM0109,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-19
RFB000013394,CUS00020766,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,2,Medium,0.7282,RM0107,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-12
RFB000013395,CUS00004452,PR018,FD_TD_ONLINE,FD,MASS,2,Do not prioritize,0.6841,RM0102,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-30
RFB000013396,CUS00024629,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6723,RM0159,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-26
RFB000013397,CUS00004656,PR032,LEND_SECURITIES_PLEDGE,LENDING,AFFLUENT,2,Low,0.7158,RM0058,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-10
RFB000013398,CUS00004645,PR017,FD_TD_STANDARD,FD,MASS,3,Low,0.6712,RM0145,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-12
RFB000013399,CUS00015809,PR028,LEND_HOME_SECURED,LENDING,MASS,3,Do not prioritize,0.6615,RM0141,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-31
RFB000013400,CUS00024372,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,2,Medium,0.8988,RM0019,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-19
RFB000013401,CUS00005908,PR017,FD_TD_STANDARD,FD,PRIVATE,3,High,0.8402,RM0084,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-19
RFB000013402,CUS00002178,PR017,FD_TD_STANDARD,FD,MASS,3,Low,0.7418,RM0130,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-29
RFB000013403,CUS00015274,PR015,CASA_BIZ_MSMART,CASA,SME,3,Low,0.8517,RM0067,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-03
RFB000013404,CUS00012143,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,2,Do not prioritize,0.5607,RM0122,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000013405,CUS00006818,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS,3,Do not prioritize,0.6389,RM0125,CANT_AFFORD,False,Dòng tiền/khả năng trả nợ chưa đủ điều kiện.,False,2026-08-29
RFB000013406,CUS00009878,PR015,CASA_BIZ_MSMART,CASA,SME,1,Medium,0.99,RM0148,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-19
RFB000013407,CUS00006166,PR026,LEND_OVERDRAFT_PERSONAL,LENDING,MASS,3,Do not prioritize,0.666,RM0154,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-07
RFB000013408,CUS00005867,PR023,FD_SAV_KIDS,FD,MASS,3,Do not prioritize,0.5008,RM0134,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-03
RFB000013409,CUS00012076,PR017,FD_TD_STANDARD,FD,AFFLUENT,2,High,0.9001,RM0086,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-09
RFB000013410,CUS00020621,PR024,FD_CD,FD,AFFLUENT,3,High,0.7919,RM0029,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-21
RFB000013411,CUS00019444,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Medium,0.99,RM0170,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-31
RFB000013412,CUS00003840,PR002,CARD_DEBIT_INTL_VISA,CARD,SME,1,High,0.99,RM0104,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-30
RFB000013413,CUS00023879,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6325,RM0063,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-29
RFB000013414,CUS00007227,PR026,LEND_OVERDRAFT_PERSONAL,LENDING,MASS_AFFLUENT,2,Do not prioritize,0.4979,RM0031,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-03
RFB000013415,CUS00004720,PR020,FD_SAV_PARTIAL,FD,PRIVATE,3,Very High,0.9624,RM0051,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-19
RFB000013416,CUS00020638,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,3,Do not prioritize,0.5939,RM0163,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-11
RFB000013417,CUS00000962,PR001,CARD_DEBIT_DOMESTIC,CARD,SME,1,High,0.99,RM0140,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-26
RFB000013418,CUS00008442,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,3,Do not prioritize,0.6449,RM0108,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000013419,CUS00002111,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,2,Medium,0.7946,RM0048,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-26
RFB000013420,CUS00013114,PR005,CARD_CC_ONLINE,CARD,AFFLUENT,2,Low,0.7291,RM0148,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-31
RFB000013421,CUS00018903,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,2,Low,0.6841,RM0089,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000013422,CUS00007941,PR018,FD_TD_ONLINE,FD,MASS,3,Do not prioritize,0.5505,RM0152,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-26
RFB000013423,CUS00016426,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,2,Medium,0.8983,RM0038,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-13
RFB000013424,CUS00024546,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,1,High,0.99,RM0044,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-23
RFB000013425,CUS00015139,PR015,CASA_BIZ_MSMART,CASA,AFFLUENT,1,High,0.99,RM0006,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-27
RFB000013426,CUS00013464,PR018,FD_TD_ONLINE,FD,MASS,2,Low,0.7373,RM0102,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-06
RFB000013427,CUS00016235,PR023,FD_SAV_KIDS,FD,MASS,1,Medium,0.7487,RM0003,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-09
RFB000013428,CUS00014706,PR010,CARD_MERCHANT_POS,CARD,MASS,2,Medium,0.7965,RM0031,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000013429,CUS00017555,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,1,Medium,0.9801,RM0160,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-01
RFB000013430,CUS00016162,PR016,CASA_ESCROW,CASA,SME,2,High,0.9856,RM0046,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-22
RFB000013431,CUS00010393,PR030,LEND_HOME_RENOVATE,LENDING,SME,3,Low,0.7423,RM0110,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-19
RFB000013432,CUS00008247,PR001,CARD_DEBIT_DOMESTIC,CARD,PRIVATE,1,High,0.9076,RM0164,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-09
RFB000013433,CUS00001066,PR013,CASA_PAYROLL,CASA,SME,1,Low,0.9133,RM0156,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-03
RFB000013434,CUS00020896,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,3,Do not prioritize,0.7008,RM0052,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-05
RFB000013435,CUS00016349,PR023,FD_SAV_KIDS,FD,MASS,2,Do not prioritize,0.5941,RM0031,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-20
RFB000013436,CUS00020364,PR016,CASA_ESCROW,CASA,SME,2,High,0.99,RM0043,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-08
RFB000013437,CUS00001312,PR001,CARD_DEBIT_DOMESTIC,CARD,SME,1,High,0.99,RM0174,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-03
RFB000013438,CUS00006660,PR031,LEND_AUTO_NEW,LENDING,SME,1,Medium,0.8867,RM0066,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-30
RFB000013439,CUS00006850,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,1,Medium,0.9026,RM0176,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-22
RFB000013440,CUS00003430,PR027,LEND_CONSUMER,LENDING,AFFLUENT,3,Medium,0.8175,RM0076,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-16
RFB000013441,CUS00000324,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.9699,RM0113,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-22
RFB000013442,CUS00019646,PR018,FD_TD_ONLINE,FD,MASS,3,Low,0.6659,RM0104,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-21
RFB000013443,CUS00014482,PR028,LEND_HOME_SECURED,LENDING,MASS_AFFLUENT,3,Do not prioritize,0.6711,RM0082,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-23
RFB000013444,CUS00004595,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,3,Do not prioritize,0.5092,RM0159,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-04
RFB000013445,CUS00010874,PR032,LEND_SECURITIES_PLEDGE,LENDING,MASS,3,Do not prioritize,0.5745,RM0092,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-26
RFB000013446,CUS00012361,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Low,0.99,RM0066,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-15
RFB000013447,CUS00008469,PR015,CASA_BIZ_MSMART,CASA,AFFLUENT,1,Very High,0.99,RM0062,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-09
RFB000013448,CUS00013974,PR002,CARD_DEBIT_INTL_VISA,CARD,SME,1,Medium,0.99,RM0103,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-25
RFB000013449,CUS00011759,PR001,CARD_DEBIT_DOMESTIC,CARD,SME,3,Do not prioritize,0.658,RM0075,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-22
RFB000013450,CUS00000311,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8283,RM0038,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000013451,CUS00008229,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Low,0.99,RM0010,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-04
RFB000013452,CUS00000886,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Low,0.8675,RM0114,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-20
RFB000013453,CUS00024979,PR031,LEND_AUTO_NEW,LENDING,MASS,2,Do not prioritize,0.7363,RM0088,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-18
RFB000013454,CUS00012015,PR006,CARD_CC_FAMILY,CARD,MASS_AFFLUENT,1,High,0.9371,RM0156,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-30
RFB000013455,CUS00009991,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Do not prioritize,0.5785,RM0064,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-26
RFB000013456,CUS00024480,PR017,FD_TD_STANDARD,FD,MASS,1,Low,0.7787,RM0102,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-26
RFB000013457,CUS00003210,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,High,0.99,RM0105,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-22
RFB000013458,CUS00002479,PR022,FD_SAV_PERIODIC,FD,AFFLUENT,2,Medium,0.7795,RM0137,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-26
RFB000013459,CUS00020669,PR018,FD_TD_ONLINE,FD,AFFLUENT,3,Low,0.8111,RM0093,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000013460,CUS00001164,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,2,Low,0.7968,RM0091,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-20
RFB000013461,CUS00013394,PR015,CASA_BIZ_MSMART,CASA,SME,1,Medium,0.99,RM0166,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-21
RFB000013462,CUS00015509,PR005,CARD_CC_ONLINE,CARD,MASS_AFFLUENT,3,Medium,0.8118,RM0152,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-06
RFB000013463,CUS00003964,PR005,CARD_CC_ONLINE,CARD,MASS,3,Low,0.7368,RM0017,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-27
RFB000013464,CUS00004000,PR032,LEND_SECURITIES_PLEDGE,LENDING,MASS,3,Low,0.7496,RM0142,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-31
RFB000013465,CUS00009436,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Low,0.8314,RM0157,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-11
RFB000013466,CUS00012764,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,2,Medium,0.7707,RM0077,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000013467,CUS00004548,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Low,0.7607,RM0163,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-22
