policy_id,customer_id,insurance_type,provider_code,start_date,expiry_date,renewal_date,premium_amount,policy_value,payment_frequency,policy_status,insurance_product_count,active_insurance_flag,total_annual_premium,nearest_renewal_days
POL000003719,CUS00013613,MOTOR,PRV3,2025-01-31,2045-01-26,2027-01-31,3662401.57,80486630.12,QUARTERLY,ACTIVE,1,True,3662401.57,153
POL000003720,CUS00013621,HEALTH,PRV1,2024-06-16,2044-06-11,2027-06-16,19833076.42,243243865.92,MONTHLY,ACTIVE,1,True,19833076.42,289
POL000003721,CUS00013623,TRAVEL,PRV3,2025-08-02,2045-07-28,2027-08-02,1757477.6,32641861.85,ANNUAL,ACTIVE,1,True,1757477.6,336
POL000003722,CUS00013632,TRAVEL,PRV1,2023-09-11,2028-09-09,2026-09-10,1280447.15,21422712.85,MONTHLY,ACTIVE,1,True,1280447.15,10
POL000003723,CUS00013633,TRAVEL,PRV1,2026-08-01,2036-07-29,2027-08-01,4097299.04,61359149.1,ANNUAL,ACTIVE,1,True,4097299.04,335
POL000003724,CUS00013636,LIFE,PRV4,2025-09-07,2030-09-06,2026-09-07,499862.61,8733883.33,ANNUAL,ACTIVE,1,True,499862.61,7
POL000003725,CUS00013643,LIFE,PRV2,2024-10-04,2034-10-02,2026-10-04,320370.93,5400254.56,ANNUAL,ACTIVE,1,True,320370.93,34
POL000003726,CUS00013664,TRAVEL,PRV2,2025-10-04,2030-10-03,2026-10-04,181206.14,1748587.11,MONTHLY,ACTIVE,1,True,181206.14,34
POL000003727,CUS00013669,HOME,PRV4,2023-01-06,2043-01-01,2027-01-05,513785.93,8770589.31,QUARTERLY,ACTIVE,1,True,513785.93,127
POL000003728,CUS00013671,LIFE,PRV2,2025-10-05,2035-10-03,2026-10-05,13876432.7,306921451.86,ANNUAL,ACTIVE,1,True,13876432.7,35
POL000003729,CUS00013672,HEALTH,PRV3,2024-06-30,2044-06-25,2027-06-30,8097252.21,77697706.23,ANNUAL,ACTIVE,1,True,8097252.21,303
POL000003730,CUS00013678,MOTOR,PRV2,2024-11-20,2034-11-18,2026-11-20,340497.66,7902030.84,MONTHLY,ACTIVE,1,True,340497.66,81
POL000003731,CUS00013681,LIFE,PRV5,2022-11-02,2042-10-28,2026-11-01,6971440.6,169599414.63,QUARTERLY,ACTIVE,1,True,6971440.6,62
POL000003732,CUS00013682,HOME,PRV4,2026-03-28,2031-03-27,2027-03-28,420247.49,6953987.3,ANNUAL,ACTIVE,1,True,420247.49,209
POL000003733,CUS00013685,HEALTH,PRV3,2023-09-03,2033-08-31,2026-09-02,245223.79,4760736.94,ANNUAL,ACTIVE,1,True,245223.79,2
POL000003734,CUS00013690,HEALTH,PRV1,2026-06-05,2031-06-04,2027-06-05,430100.64,8850606.09,MONTHLY,ACTIVE,1,True,430100.64,278
POL000003735,CUS00013694,HEALTH,PRV1,2026-06-11,2036-06-08,2027-06-11,7832967.53,185643488.24,ANNUAL,ACTIVE,1,True,7832967.53,284
POL000003736,CUS00013697,LIFE,PRV2,2025-11-25,2026-11-25,2026-11-25,262176.37,6142587.76,ANNUAL,ACTIVE,1,True,262176.37,86
POL000003737,CUS00013698,MOTOR,PRV4,2023-07-02,2043-06-27,2027-07-01,9035129.81,203181984.85,MONTHLY,ACTIVE,1,True,9035129.81,304
POL000003738,CUS00013699,HEALTH,PRV2,2023-04-09,2024-04-08,2027-04-08,907483.87,19842528.28,ANNUAL,LAPSED,1,False,0.0,
POL000003739,CUS00013700,LIFE,PRV3,2022-11-05,2042-10-31,2026-11-04,2845097.95,47478459.98,MONTHLY,ACTIVE,1,True,2845097.95,65
POL000003740,CUS00013703,HEALTH,PRV3,2024-08-13,2044-08-08,2027-08-13,654400.1,7672291.42,ANNUAL,ACTIVE,1,True,654400.1,347
POL000003741,CUS00013706,LIFE,PRV3,2024-10-30,2025-10-30,2026-10-30,548594.25,5937818.95,ANNUAL,LAPSED,1,False,0.0,
POL000003742,CUS00013708,HEALTH,PRV5,2026-05-31,2046-05-26,2027-05-31,315794.5,5636649.68,MONTHLY,ACTIVE,1,True,315794.5,273
POL000003743,CUS00013711,MOTOR,PRV3,2023-08-26,2024-08-25,2027-08-25,7251713.93,178283074.23,ANNUAL,LAPSED,1,False,0.0,
POL000003744,CUS00013712,HOME,PRV2,2022-11-21,2027-11-20,2026-11-20,219211.19,2654434.68,MONTHLY,ACTIVE,2,True,702532.59,81
POL000003745,CUS00013712,HEALTH,PRV2,2026-05-24,2031-05-23,2027-05-24,483321.4,11165026.08,MONTHLY,ACTIVE,2,True,702532.59,81
POL000003746,CUS00013724,LIFE,PRV3,2024-10-09,2025-10-09,2026-10-09,437643.08,10365308.18,MONTHLY,LAPSED,2,True,491826.56,331
POL000003747,CUS00013724,MOTOR,PRV1,2023-07-29,2028-07-27,2027-07-28,491826.56,4095177.85,MONTHLY,ACTIVE,2,True,491826.56,331
POL000003748,CUS00013725,MOTOR,PRV1,2026-01-28,2031-01-27,2027-01-28,1243714.31,13450889.02,ANNUAL,ACTIVE,1,True,1243714.31,150
POL000003749,CUS00013731,HEALTH,PRV1,2026-01-06,2027-01-06,2027-01-06,1709470.12,36798894.79,ANNUAL,ACTIVE,1,True,1709470.12,128
POL000003750,CUS00013732,HEALTH,PRV3,2024-10-09,2025-10-09,2026-10-09,2667074.06,31949973.01,MONTHLY,LAPSED,1,False,0.0,
POL000003751,CUS00013736,HEALTH,PRV4,2025-04-20,2045-04-15,2027-04-20,238725.6,4699978.56,MONTHLY,ACTIVE,1,True,238725.6,232
POL000003752,CUS00013740,HEALTH,PRV2,2024-12-08,2034-12-06,2026-12-08,116284.78,1780081.33,ANNUAL,ACTIVE,1,True,116284.78,99
POL000003753,CUS00013745,LIFE,PRV2,2025-02-26,2026-02-26,2027-02-26,413175.09,6569296.13,QUARTERLY,LAPSED,1,False,0.0,
POL000003754,CUS00013760,HEALTH,PRV2,2025-02-12,2045-02-07,2027-02-12,1056688.48,22488329.28,QUARTERLY,ACTIVE,1,True,1056688.48,165
POL000003755,CUS00013762,MOTOR,PRV2,2025-12-05,2030-12-04,2026-12-05,129743.03,1689242.77,ANNUAL,ACTIVE,1,True,129743.03,96
POL000003756,CUS00013769,LIFE,PRV5,2025-12-20,2026-12-20,2026-12-20,491223.79,4044929.74,ANNUAL,ACTIVE,2,True,996510.1,111
POL000003757,CUS00013769,HOME,PRV1,2025-12-20,2030-12-19,2026-12-20,505286.31,7215284.81,QUARTERLY,ACTIVE,2,True,996510.1,111
POL000003758,CUS00013770,HOME,PRV3,2024-02-19,2025-02-18,2027-02-18,3382181.73,43545881.62,ANNUAL,LAPSED,1,False,0.0,
POL000003759,CUS00013772,HEALTH,PRV2,2023-07-19,2024-07-18,2027-07-18,453990.56,5732172.53,QUARTERLY,LAPSED,1,False,0.0,
POL000003760,CUS00013775,MOTOR,PRV2,2023-09-21,2024-09-20,2026-09-20,307624.76,3372407.68,QUARTERLY,LAPSED,1,False,0.0,
POL000003761,CUS00013782,LIFE,PRV2,2026-02-16,2036-02-14,2027-02-16,4608336.51,57979450.38,QUARTERLY,ACTIVE,1,True,4608336.51,169
POL000003762,CUS00013791,HEALTH,PRV5,2024-11-12,2025-11-12,2026-11-12,172280.22,4182593.34,ANNUAL,LAPSED,1,False,0.0,
POL000003763,CUS00013795,HEALTH,PRV4,2026-05-28,2036-05-25,2027-05-28,1259932.72,24605645.64,ANNUAL,ACTIVE,1,True,1259932.72,270
POL000003764,CUS00013797,HOME,PRV1,2024-06-27,2029-06-26,2027-06-27,1129887.15,23424653.7,MONTHLY,ACTIVE,1,True,1129887.15,300
POL000003765,CUS00013799,MOTOR,PRV1,2023-06-12,2043-06-07,2027-06-11,4174523.47,71824217.12,ANNUAL,ACTIVE,1,True,4174523.47,284
POL000003766,CUS00013804,HEALTH,PRV4,2025-08-31,2045-08-26,2027-08-31,1173084.35,24779361.0,ANNUAL,ACTIVE,1,True,1173084.35,365
POL000003767,CUS00013807,TRAVEL,PRV3,2023-03-16,2043-03-11,2027-03-15,2140358.7,23120655.92,MONTHLY,ACTIVE,1,True,2140358.7,196
POL000003768,CUS00013812,TRAVEL,PRV1,2022-12-31,2042-12-26,2026-12-30,425529.54,6558474.79,QUARTERLY,ACTIVE,1,True,425529.54,121
POL000003769,CUS00013814,LIFE,PRV2,2026-01-13,2046-01-08,2027-01-13,8572434.44,99055272.81,ANNUAL,ACTIVE,1,True,8572434.44,135
POL000003770,CUS00013822,LIFE,PRV3,2025-10-09,2026-10-09,2026-10-09,3710691.49,72961454.65,MONTHLY,ACTIVE,1,True,3710691.49,39
POL000003771,CUS00013825,MOTOR,PRV4,2024-04-30,2025-04-30,2027-04-30,3202010.16,37250938.53,QUARTERLY,LAPSED,1,False,0.0,
POL000003772,CUS00013830,HOME,PRV5,2022-09-22,2032-09-19,2026-09-21,2955373.15,64213207.01,ANNUAL,ACTIVE,1,True,2955373.15,21
POL000003773,CUS00013832,HEALTH,PRV5,2024-03-24,2044-03-19,2027-03-24,2419829.62,39423414.68,QUARTERLY,ACTIVE,1,True,2419829.62,205
POL000003774,CUS00013836,LIFE,PRV2,2023-02-10,2033-02-07,2027-02-09,3088168.96,72918982.77,MONTHLY,ACTIVE,1,True,3088168.96,162
POL000003775,CUS00013837,TRAVEL,PRV1,2025-04-12,2030-04-11,2027-04-12,459382.71,8707379.14,ANNUAL,ACTIVE,1,True,459382.71,224
POL000003776,CUS00013839,LIFE,PRV2,2026-06-14,2036-06-11,2027-06-14,1098301.09,13476993.55,ANNUAL,ACTIVE,2,True,2915287.88,32
POL000003777,CUS00013839,HOME,PRV2,2022-10-03,2032-09-30,2026-10-02,1816986.79,18226970.06,ANNUAL,ACTIVE,2,True,2915287.88,32
POL000003778,CUS00013841,HEALTH,PRV1,2024-12-02,2029-12-01,2026-12-02,825676.64,11315116.77,ANNUAL,ACTIVE,1,True,825676.64,93
POL000003779,CUS00013843,LIFE,PRV5,2024-04-18,2034-04-16,2027-04-18,1515358.6,32631002.69,ANNUAL,ACTIVE,1,True,1515358.6,230
POL000003780,CUS00013854,HEALTH,PRV3,2024-02-25,2034-02-22,2027-02-24,856448.84,19309292.74,MONTHLY,ACTIVE,1,True,856448.84,177
POL000003781,CUS00013856,LIFE,PRV4,2023-01-16,2043-01-11,2027-01-15,4245400.37,49326239.09,ANNUAL,ACTIVE,1,True,4245400.37,137
POL000003782,CUS00013864,TRAVEL,PRV3,2023-03-16,2028-03-14,2027-03-15,1814154.89,23823696.24,MONTHLY,ACTIVE,1,True,1814154.89,196
POL000003783,CUS00013870,MOTOR,PRV4,2023-10-07,2024-10-06,2026-10-06,1536366.4,16732217.64,QUARTERLY,LAPSED,1,False,0.0,
POL000003784,CUS00013875,LIFE,PRV5,2025-07-02,2030-07-01,2027-07-02,8009804.87,189869650.47,ANNUAL,ACTIVE,1,True,8009804.87,305
POL000003785,CUS00013880,MOTOR,PRV3,2026-01-31,2036-01-29,2027-01-31,2314998.84,43725245.99,QUARTERLY,ACTIVE,1,True,2314998.84,153
POL000003786,CUS00013882,HEALTH,PRV2,2024-05-24,2025-05-24,2027-05-24,5172152.64,118273232.25,ANNUAL,LAPSED,1,False,0.0,
POL000003787,CUS00013886,LIFE,PRV2,2023-01-26,2033-01-23,2027-01-25,1274583.52,25035526.56,QUARTERLY,ACTIVE,1,True,1274583.52,147
POL000003788,CUS00013887,HEALTH,PRV3,2023-01-19,2043-01-14,2027-01-18,481330.64,10936348.72,MONTHLY,ACTIVE,1,True,481330.64,140
POL000003789,CUS00013891,LIFE,PRV3,2025-06-25,2045-06-20,2027-06-25,7234975.39,144338883.79,QUARTERLY,ACTIVE,1,True,7234975.39,298
POL000003790,CUS00013893,LIFE,PRV4,2024-03-16,2025-03-16,2027-03-16,182047.82,4110374.23,MONTHLY,LAPSED,2,True,531384.09,24
POL000003791,CUS00013893,HEALTH,PRV2,2024-09-24,2044-09-19,2026-09-24,531384.09,8966195.96,ANNUAL,ACTIVE,2,True,531384.09,24
POL000003792,CUS00013904,MOTOR,PRV2,2025-10-09,2035-10-07,2026-10-09,22908209.72,489636663.42,ANNUAL,ACTIVE,1,True,22908209.72,39
POL000003793,CUS00013908,LIFE,PRV5,2024-09-25,2044-09-20,2026-09-25,4168814.43,43031578.9,QUARTERLY,ACTIVE,2,True,8190748.53,25
POL000003794,CUS00013908,MOTOR,PRV3,2024-12-17,2029-12-16,2026-12-17,4021934.1,71215475.34,MONTHLY,ACTIVE,2,True,8190748.53,25
POL000003795,CUS00013909,HOME,PRV1,2024-05-16,2034-05-14,2027-05-16,1219998.98,20006904.56,ANNUAL,ACTIVE,2,True,1898553.95,258
POL000003796,CUS00013909,LIFE,PRV3,2023-08-03,2043-07-29,2027-08-02,678554.97,12449406.27,MONTHLY,ACTIVE,2,True,1898553.95,258
POL000003797,CUS00013913,HOME,PRV4,2023-11-26,2024-11-25,2026-11-25,29358682.46,501253806.86,MONTHLY,LAPSED,1,False,0.0,
POL000003798,CUS00013915,TRAVEL,PRV1,2023-04-18,2028-04-16,2027-04-17,3660084.93,86152407.01,ANNUAL,ACTIVE,1,True,3660084.93,229
POL000003799,CUS00013924,HEALTH,PRV3,2023-07-22,2043-07-17,2027-07-21,412593.4,6711159.38,ANNUAL,ACTIVE,1,True,412593.4,324
POL000003800,CUS00013926,HOME,PRV5,2023-01-30,2043-01-25,2027-01-29,5471693.07,91365485.71,ANNUAL,ACTIVE,1,True,5471693.07,151
POL000003801,CUS00013927,LIFE,PRV1,2022-08-20,2027-08-19,2027-08-19,25550202.95,225047384.33,ANNUAL,ACTIVE,2,True,53100458.72,198
POL000003802,CUS00013927,HEALTH,PRV4,2026-03-17,2046-03-12,2027-03-17,27550255.77,521942741.77,QUARTERLY,ACTIVE,2,True,53100458.72,198
POL000003803,CUS00013928,MOTOR,PRV5,2024-10-25,2025-10-25,2026-10-25,104197.79,1518751.02,MONTHLY,LAPSED,1,False,0.0,
POL000003804,CUS00013936,LIFE,PRV2,2026-03-11,2031-03-10,2027-03-11,136975.66,2294442.14,QUARTERLY,ACTIVE,2,True,531329.3,192
POL000003805,CUS00013936,LIFE,PRV4,2023-04-24,2028-04-22,2027-04-23,394353.64,7400167.91,ANNUAL,ACTIVE,2,True,531329.3,192
POL000003806,CUS00013937,LIFE,PRV5,2025-04-16,2045-04-11,2027-04-16,558768.05,4618530.14,ANNUAL,ACTIVE,1,True,558768.05,228
POL000003807,CUS00013941,HEALTH,PRV3,2023-11-15,2024-11-14,2026-11-14,3149161.82,55443412.98,MONTHLY,LAPSED,1,False,0.0,
POL000003808,CUS00013943,MOTOR,PRV2,2025-11-16,2030-11-15,2026-11-16,4711848.68,62107623.6,QUARTERLY,ACTIVE,1,True,4711848.68,77
POL000003809,CUS00013945,LIFE,PRV1,2026-06-19,2027-06-19,2027-06-19,624462.2,13344956.1,MONTHLY,ACTIVE,1,True,624462.2,292
POL000003810,CUS00013949,HOME,PRV1,2024-12-17,2044-12-12,2026-12-17,18123723.72,219638089.46,ANNUAL,ACTIVE,1,True,18123723.72,108
POL000003811,CUS00013950,LIFE,PRV1,2022-08-27,2042-08-22,2027-08-26,1864163.22,15810971.73,ANNUAL,ACTIVE,1,True,1864163.22,360
POL000003812,CUS00013951,HEALTH,PRV3,2026-03-12,2031-03-11,2027-03-12,10659093.95,123441280.83,ANNUAL,ACTIVE,1,True,10659093.95,193
POL000003813,CUS00013959,HEALTH,PRV5,2023-07-16,2024-07-15,2027-07-15,346781.26,7671132.34,MONTHLY,LAPSED,1,False,0.0,
POL000003814,CUS00013961,HEALTH,PRV1,2023-09-03,2028-09-01,2026-09-02,3492132.87,53269988.98,QUARTERLY,ACTIVE,1,True,3492132.87,2
POL000003815,CUS00013962,TRAVEL,PRV3,2024-01-22,2029-01-20,2027-01-21,1155032.46,13358623.9,ANNUAL,ACTIVE,1,True,1155032.46,143
POL000003816,CUS00014000,LIFE,PRV3,2022-09-25,2027-09-24,2026-09-24,12997024.64,323332598.4,ANNUAL,ACTIVE,1,True,12997024.64,24
POL000003817,CUS00014001,HEALTH,PRV5,2025-04-09,2030-04-08,2027-04-09,4129991.68,57824818.74,ANNUAL,ACTIVE,1,True,4129991.68,221
POL000003818,CUS00014003,LIFE,PRV1,2023-10-13,2028-10-11,2026-10-12,412028.5,9299716.7,MONTHLY,ACTIVE,1,True,412028.5,42
POL000003819,CUS00014004,LIFE,PRV1,2022-08-23,2027-08-22,2027-08-22,5168812.33,75522010.84,QUARTERLY,ACTIVE,1,True,5168812.33,356
POL000003820,CUS00014006,HEALTH,PRV5,2023-12-31,2033-12-28,2026-12-30,9826180.88,159669749.99,ANNUAL,ACTIVE,2,True,18304850.96,96
POL000003821,CUS00014006,LIFE,PRV1,2025-12-05,2035-12-03,2026-12-05,8478670.08,137973699.12,QUARTERLY,ACTIVE,2,True,18304850.96,96
POL000003822,CUS00014010,LIFE,PRV3,2026-01-06,2046-01-01,2027-01-06,738168.6,13253621.47,QUARTERLY,ACTIVE,1,True,738168.6,128
POL000003823,CUS00014012,LIFE,PRV3,2026-03-22,2046-03-17,2027-03-22,2373400.31,21152142.84,MONTHLY,ACTIVE,1,True,2373400.31,203
POL000003824,CUS00014017,HOME,PRV3,2022-10-13,2027-10-12,2026-10-12,3358696.15,43826462.81,ANNUAL,ACTIVE,1,True,3358696.15,42
POL000003825,CUS00014029,HEALTH,PRV4,2024-02-11,2034-02-08,2027-02-10,8138983.01,102401161.4,MONTHLY,ACTIVE,1,True,8138983.01,163
POL000003826,CUS00014034,HEALTH,PRV1,2024-06-24,2029-06-23,2027-06-24,935179.21,8123397.64,QUARTERLY,ACTIVE,1,True,935179.21,297
POL000003827,CUS00014042,MOTOR,PRV2,2026-04-27,2036-04-24,2027-04-27,2733509.92,65303406.0,MONTHLY,ACTIVE,1,True,2733509.92,239
POL000003828,CUS00014043,MOTOR,PRV5,2024-07-20,2025-07-20,2027-07-20,3293794.7,52409831.67,MONTHLY,LAPSED,1,False,0.0,
POL000003829,CUS00014067,LIFE,PRV4,2026-04-23,2031-04-22,2027-04-23,1110550.87,12027028.29,MONTHLY,ACTIVE,1,True,1110550.87,235
POL000003830,CUS00014069,LIFE,PRV2,2025-04-01,2045-03-27,2027-04-01,854788.79,12013406.42,MONTHLY,ACTIVE,1,True,854788.79,213
POL000003831,CUS00014074,LIFE,PRV2,2024-03-30,2025-03-30,2027-03-30,344133.92,3092735.78,MONTHLY,LAPSED,2,True,244120.02,364
POL000003832,CUS00014074,LIFE,PRV2,2024-08-30,2034-08-28,2027-08-30,244120.02,3716621.74,ANNUAL,ACTIVE,2,True,244120.02,364
POL000003833,CUS00014077,HEALTH,PRV4,2024-11-01,2029-10-31,2026-11-01,136887.26,2464391.83,ANNUAL,ACTIVE,1,True,136887.26,62
POL000003834,CUS00014083,LIFE,PRV1,2026-01-04,2031-01-03,2027-01-04,11130434.11,262513272.77,QUARTERLY,ACTIVE,1,True,11130434.11,126
POL000003835,CUS00014086,HEALTH,PRV2,2025-05-15,2045-05-10,2027-05-15,341488.38,6807992.7,ANNUAL,ACTIVE,1,True,341488.38,257
POL000003836,CUS00014092,LIFE,PRV3,2024-11-17,2044-11-12,2026-11-17,1564568.37,18535424.61,MONTHLY,ACTIVE,1,True,1564568.37,78
POL000003837,CUS00014106,HEALTH,PRV4,2025-01-16,2026-01-16,2027-01-16,2941998.38,47561329.71,ANNUAL,LAPSED,1,False,0.0,
POL000003838,CUS00014112,HOME,PRV5,2025-10-29,2045-10-24,2026-10-29,380971.61,5413189.54,QUARTERLY,ACTIVE,1,True,380971.61,59
POL000003839,CUS00014117,HEALTH,PRV5,2026-04-01,2036-03-29,2027-04-01,10433672.64,216704602.16,MONTHLY,ACTIVE,1,True,10433672.64,213
POL000003840,CUS00014124,HOME,PRV4,2026-04-18,2046-04-13,2027-04-18,13234350.21,140308735.57,ANNUAL,ACTIVE,1,True,13234350.21,230
POL000003841,CUS00014135,HEALTH,PRV5,2026-04-28,2036-04-25,2027-04-28,18055228.91,322521534.08,ANNUAL,ACTIVE,2,True,35114703.51,240
POL000003842,CUS00014135,LIFE,PRV3,2023-05-26,2033-05-23,2027-05-25,17059474.6,274030525.45,ANNUAL,ACTIVE,2,True,35114703.51,240
POL000003843,CUS00014138,HEALTH,PRV5,2022-09-18,2027-09-17,2026-09-17,818411.0,9536198.17,MONTHLY,ACTIVE,1,True,818411.0,17
POL000003844,CUS00014141,TRAVEL,PRV5,2025-08-24,2030-08-23,2027-08-24,1000384.51,12793742.56,ANNUAL,ACTIVE,1,True,1000384.51,358
POL000003845,CUS00014142,HOME,PRV3,2023-12-05,2033-12-02,2026-12-04,651629.49,11722931.01,MONTHLY,ACTIVE,1,True,651629.49,95
POL000003846,CUS00014143,LIFE,PRV3,2026-06-09,2027-06-09,2027-06-09,1201150.51,16952671.44,MONTHLY,ACTIVE,1,True,1201150.51,282
POL000003847,CUS00014146,TRAVEL,PRV2,2025-02-17,2045-02-12,2027-02-17,269957.78,5232623.49,ANNUAL,ACTIVE,1,True,269957.78,170
POL000003848,CUS00014154,TRAVEL,PRV5,2024-10-28,2025-10-28,2026-10-28,359892.2,8225525.04,ANNUAL,LAPSED,1,False,0.0,
POL000003849,CUS00014160,HOME,PRV1,2025-01-05,2026-01-05,2027-01-05,2879939.65,38147631.4,ANNUAL,LAPSED,1,False,0.0,
POL000003850,CUS00014164,MOTOR,PRV3,2022-12-11,2027-12-10,2026-12-10,5747486.55,98569866.83,QUARTERLY,ACTIVE,2,True,12670975.79,101
POL000003851,CUS00014164,LIFE,PRV5,2026-07-13,2046-07-08,2027-07-13,6923489.24,106932079.6,MONTHLY,ACTIVE,2,True,12670975.79,101
POL000003852,CUS00014165,HEALTH,PRV1,2022-09-22,2027-09-21,2026-09-21,7776831.06,98975559.04,MONTHLY,ACTIVE,2,True,7776831.06,21
POL000003853,CUS00014165,HEALTH,PRV1,2025-06-14,2026-06-14,2027-06-14,3994716.04,54212288.66,ANNUAL,LAPSED,2,True,7776831.06,21
POL000003854,CUS00014173,HEALTH,PRV3,2026-05-13,2027-05-13,2027-05-13,4790570.49,101048356.07,MONTHLY,ACTIVE,1,True,4790570.49,255
POL000003855,CUS00014177,HEALTH,PRV3,2023-01-08,2033-01-05,2027-01-07,187447.63,4059253.46,MONTHLY,ACTIVE,1,True,187447.63,129
POL000003856,CUS00014188,MOTOR,PRV1,2025-07-17,2045-07-12,2027-07-17,805389.54,9486843.74,QUARTERLY,ACTIVE,1,True,805389.54,320
POL000003857,CUS00014194,TRAVEL,PRV1,2024-04-03,2044-03-29,2027-04-03,12883736.99,128880741.79,MONTHLY,ACTIVE,1,True,12883736.99,215
POL000003858,CUS00014195,MOTOR,PRV4,2023-05-25,2033-05-22,2027-05-24,8186816.19,81483406.22,MONTHLY,ACTIVE,2,True,8186816.19,266
POL000003859,CUS00014195,HEALTH,PRV1,2024-04-15,2025-04-15,2027-04-15,7342858.66,162810043.79,QUARTERLY,LAPSED,2,True,8186816.19,266
POL000003860,CUS00014198,HOME,PRV5,2024-04-24,2034-04-22,2027-04-24,767867.44,18542853.31,MONTHLY,ACTIVE,1,True,767867.44,236
POL000003861,CUS00014201,MOTOR,PRV2,2024-03-27,2034-03-25,2027-03-27,571565.05,9941197.66,ANNUAL,ACTIVE,1,True,571565.05,208
POL000003862,CUS00014203,LIFE,PRV2,2023-04-28,2033-04-25,2027-04-27,1556068.61,36735188.21,MONTHLY,ACTIVE,1,True,1556068.61,239
POL000003863,CUS00014222,HEALTH,PRV3,2023-08-07,2043-08-02,2027-08-06,2983136.19,57174483.61,ANNUAL,ACTIVE,1,True,2983136.19,340
POL000003864,CUS00014232,HEALTH,PRV1,2022-09-09,2027-09-08,2026-09-08,2400163.89,49787227.15,ANNUAL,ACTIVE,1,True,2400163.89,8
POL000003865,CUS00014235,LIFE,PRV4,2022-10-09,2042-10-04,2026-10-08,2293631.95,37516886.1,MONTHLY,ACTIVE,1,True,2293631.95,38
POL000003866,CUS00014236,LIFE,PRV4,2026-01-23,2046-01-18,2027-01-23,901119.44,8632931.21,ANNUAL,ACTIVE,1,True,901119.44,145
POL000003867,CUS00014238,LIFE,PRV1,2023-07-28,2033-07-25,2027-07-27,477459.43,6777222.68,ANNUAL,ACTIVE,1,True,477459.43,330
POL000003868,CUS00014241,HEALTH,PRV4,2024-08-11,2034-08-09,2027-08-11,981423.53,23343327.39,ANNUAL,ACTIVE,1,True,981423.53,345
POL000003869,CUS00014242,HOME,PRV5,2023-10-19,2033-10-16,2026-10-18,815074.77,10801427.97,QUARTERLY,ACTIVE,1,True,815074.77,48
POL000003870,CUS00014244,HEALTH,PRV3,2024-09-30,2029-09-29,2026-09-30,553479.11,9704519.74,ANNUAL,ACTIVE,1,True,553479.11,30
POL000003871,CUS00014253,LIFE,PRV3,2025-06-29,2030-06-28,2027-06-29,262493.63,3078636.25,ANNUAL,ACTIVE,1,True,262493.63,302
POL000003872,CUS00014260,HOME,PRV1,2023-08-12,2028-08-10,2027-08-11,312882.1,2829897.29,ANNUAL,ACTIVE,1,True,312882.1,345
POL000003873,CUS00014263,MOTOR,PRV1,2024-12-22,2025-12-22,2026-12-22,352451.26,6288223.22,ANNUAL,LAPSED,1,False,0.0,
POL000003874,CUS00014264,LIFE,PRV3,2025-07-16,2035-07-14,2027-07-16,1982216.23,36479851.37,MONTHLY,ACTIVE,1,True,1982216.23,319
POL000003875,CUS00014269,HEALTH,PRV1,2026-07-18,2046-07-13,2027-07-18,739099.97,13241954.95,ANNUAL,ACTIVE,1,True,739099.97,321
POL000003876,CUS00014270,LIFE,PRV1,2025-01-22,2026-01-22,2027-01-22,269339.5,5227278.92,ANNUAL,LAPSED,1,False,0.0,
POL000003877,CUS00014271,HEALTH,PRV3,2025-11-28,2026-11-28,2026-11-28,30156393.9,301934185.11,ANNUAL,ACTIVE,1,True,30156393.9,89
POL000003878,CUS00014272,HEALTH,PRV2,2025-02-15,2026-02-15,2027-02-15,4960542.03,109539759.48,ANNUAL,LAPSED,1,False,0.0,
POL000003879,CUS00014274,HEALTH,PRV3,2026-01-04,2031-01-03,2027-01-04,2949782.68,45791979.72,QUARTERLY,ACTIVE,1,True,2949782.68,126
POL000003880,CUS00014275,MOTOR,PRV5,2025-11-04,2035-11-02,2026-11-04,650852.2,14968332.08,ANNUAL,ACTIVE,1,True,650852.2,65
POL000003881,CUS00014277,MOTOR,PRV3,2023-07-21,2024-07-20,2027-07-20,1395404.42,21556560.58,MONTHLY,LAPSED,2,True,2139770.61,343
POL000003882,CUS00014277,LIFE,PRV1,2025-08-09,2035-08-07,2027-08-09,2139770.61,38852137.98,MONTHLY,ACTIVE,2,True,2139770.61,343
POL000003883,CUS00014281,HEALTH,PRV2,2025-09-04,2030-09-03,2026-09-04,6142955.86,122443316.21,ANNUAL,ACTIVE,1,True,6142955.86,4
POL000003884,CUS00014282,LIFE,PRV5,2023-08-24,2043-08-19,2027-08-23,161398.4,2158299.84,ANNUAL,ACTIVE,1,True,161398.4,357
POL000003885,CUS00014284,HEALTH,PRV4,2023-07-24,2024-07-23,2027-07-23,100346.21,931286.9,MONTHLY,LAPSED,1,False,0.0,
POL000003886,CUS00014285,LIFE,PRV2,2023-10-29,2024-10-28,2026-10-28,13722214.72,245857759.52,ANNUAL,LAPSED,1,False,0.0,
POL000003887,CUS00014292,HEALTH,PRV2,2025-08-21,2030-08-20,2027-08-21,5580878.54,134128329.67,ANNUAL,ACTIVE,1,True,5580878.54,355
POL000003888,CUS00014293,LIFE,PRV2,2023-11-15,2028-11-13,2026-11-14,2351172.77,50978712.47,ANNUAL,ACTIVE,1,True,2351172.77,75
