customer_id,snapshot_date,txn_count_30d,txn_count_90d,total_spend_30d,total_spend_90d,avg_txn_value_30d,online_spend_30d,travel_spend_90d,dining_spend_90d,international_spend_90d,qr_txn_count_30d,credit_inflow_30d,debit_outflow_30d,spending_growth_3m
CUS00014888,2026-08-31,3,5,2667285.45,3617621.26,889095.15,471187.42,0.0,0.0,0.0,0,0.0,2667285.45,1.8497
CUS00014889,2026-08-31,7,25,111426652.49,342949492.83,15918093.21,52707979.73,7748545.27,29192036.77,7748545.27,0,324716112.81,111426652.49,0.1747
CUS00014890,2026-08-31,3,9,597333.53,7095986.23,199111.18,529145.9,0.0,255394.81,0.0,1,0.0,597333.53,-0.7902
CUS00014891,2026-08-31,13,33,13327787.55,26937034.74,1025214.43,10458757.67,0.0,2112133.15,0.0,1,1492750.93,13327787.55,0.6817
CUS00014892,2026-08-31,8,20,25926966.79,46381392.04,3240870.85,20423319.51,0.0,5185582.59,0.0,1,20775971.14,25926966.79,2.5805
CUS00014893,2026-08-31,4,21,7088608.11,31248797.24,1772152.03,1589366.23,105487.8,4048553.38,0.0,1,12903841.84,7088608.11,-0.5159
CUS00014894,2026-08-31,7,17,9667925.41,28836968.47,1381132.2,7549232.55,0.0,8162597.42,0.0,2,4357659.59,9667925.41,-0.2142
CUS00014895,2026-08-31,5,18,4681014.15,20896604.83,936202.83,3069169.59,0.0,1810386.09,0.0,1,683341.56,4681014.15,-0.538
CUS00014896,2026-08-31,7,17,10353680.49,27698872.38,1479097.21,5487455.11,1727703.21,0.0,174699.48,0,7457953.43,10353680.49,0.2408
CUS00014897,2026-08-31,2,11,4171087.92,15519087.32,2085543.96,4171087.92,1555940.43,125782.84,0.0,0,4158187.28,4171087.92,-0.2551
CUS00014898,2026-08-31,4,20,25058974.61,293106790.94,6264743.65,8927116.0,0.0,29138962.77,0.0,1,164550151.89,25058974.61,-0.8286
CUS00014899,2026-08-31,8,15,4363353.88,7397330.05,545419.24,3550628.17,889518.1,197391.57,250351.88,0,0.0,4363353.88,4.3665
CUS00014900,2026-08-31,6,12,6969496.39,13027802.68,1161582.73,3947092.44,748296.43,0.0,748296.43,2,0.0,6969496.39,1.724
CUS00014901,2026-08-31,7,24,6306529.93,22941372.56,900932.85,3200891.43,881477.43,430881.06,699237.03,0,3693284.31,6306529.93,-0.4644
CUS00014902,2026-08-31,5,17,1815794.18,16481168.47,363158.84,1646788.95,0.0,1311978.26,0.0,0,1567674.94,1815794.18,-0.5925
CUS00014903,2026-08-31,8,26,10342620.18,37606193.23,1292827.52,5239644.26,0.0,7503918.27,0.0,0,0.0,10342620.18,0.5768
CUS00014904,2026-08-31,8,23,9153116.24,17903183.42,1144139.53,5697354.26,893616.54,740461.66,893616.54,0,1317921.17,9153116.24,0.7895
CUS00014905,2026-08-31,8,21,3660565.93,10050017.26,457570.74,2538025.89,660933.97,741159.51,204958.33,0,0.0,3660565.93,-0.3273
CUS00014906,2026-08-31,7,16,41664969.39,137309193.28,5952138.48,20885369.44,0.0,246634.82,0.0,1,1028078.2,41664969.39,1.552
CUS00014907,2026-08-31,1,2,985540.56,1177567.6,985540.56,985540.56,0.0,0.0,0.0,0,0.0,985540.56,0.0
CUS00014908,2026-08-31,11,27,346568867.15,724164227.03,31506260.65,258296763.65,40911267.29,0.0,40911267.29,0,186255529.12,346568867.15,2.0324
CUS00014909,2026-08-31,0,2,0.0,933171.79,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0
CUS00014910,2026-08-31,9,30,7547252.31,44922841.58,838583.59,7547252.31,3077101.02,97368.1,0.0,0,14234504.39,7547252.31,-0.7023
CUS00014911,2026-08-31,5,13,3824627.42,6071194.34,764925.48,1080188.42,68693.63,799328.35,0.0,0,672610.67,3824627.42,9.1646
CUS00014912,2026-08-31,3,15,26168077.77,96205502.98,8722692.59,21257154.0,5076566.63,7169577.29,5076566.63,0,7651825.09,26168077.77,-0.1032
CUS00014913,2026-08-31,5,22,25157832.86,97352748.83,5031566.57,6501266.68,2499378.73,0.0,2070345.22,0,9603288.24,25157832.86,-0.5082
CUS00014914,2026-08-31,7,24,1342738.9,5843213.23,191819.84,1202494.43,176006.06,183554.18,0.0,0,362743.55,1342738.9,-0.3509
CUS00014915,2026-08-31,8,27,131983751.23,466564621.59,16497968.9,78334488.66,37882356.96,6184653.34,24247019.23,0,28184071.0,131983751.23,-0.2288
CUS00014916,2026-08-31,2,17,681132.03,6057772.28,340566.02,391330.53,408368.58,289801.5,408368.58,0,2349902.03,681132.03,-0.7566
CUS00014917,2026-08-31,6,29,41422292.14,270994744.72,6903715.36,32075532.51,11208845.75,30739958.03,4819214.94,1,181288873.51,41422292.14,-0.7128
CUS00014918,2026-08-31,9,23,9370903.99,18445445.81,1041211.55,6664920.14,1782170.47,1828484.09,1150293.15,0,1017758.25,9370903.99,0.7509
CUS00014919,2026-08-31,7,17,10166492.36,39244162.63,1452356.05,3244796.32,0.0,311943.03,0.0,0,7669587.53,10166492.36,-0.5644
CUS00014920,2026-08-31,7,27,3903457.03,10477799.36,557636.72,3587516.46,1236267.15,0.0,64148.95,2,4785527.79,3903457.03,0.0919
CUS00014921,2026-08-31,6,20,23997895.65,90539191.42,3999649.28,14440029.19,2689082.73,10951144.4,0.0,0,10490506.86,23997895.65,-0.5602
CUS00014922,2026-08-31,1,2,401998.79,464632.15,401998.79,0.0,0.0,0.0,0.0,0,0.0,401998.79,0.0
CUS00014923,2026-08-31,5,16,34859686.07,89245583.72,6971937.21,25576030.9,0.0,0.0,0.0,0,5070662.34,34859686.07,-0.2723
CUS00014924,2026-08-31,3,13,929805.08,3548987.03,309935.03,929805.08,0.0,639641.47,0.0,0,2917664.61,929805.08,-0.1486
CUS00014925,2026-08-31,4,24,4493615.3,23146782.91,1123403.82,4053084.85,1485713.17,1448984.89,0.0,0,11229505.38,4493615.3,-0.0987
CUS00014926,2026-08-31,9,21,11126276.59,21846837.76,1236252.95,7743504.76,0.0,1231321.7,0.0,1,2768266.12,11126276.59,1.1316
CUS00014927,2026-08-31,6,21,1770908.15,6909807.16,295151.36,1698115.61,1058367.18,560324.7,0.0,0,460878.87,1770908.15,-0.3405
CUS00014928,2026-08-31,9,17,3569150.04,8475780.67,396572.23,2941208.46,108358.15,507432.82,108358.15,0,0.0,3569150.04,0.3908
CUS00014929,2026-08-31,7,25,23313236.54,88607098.16,3330462.36,23313236.54,1931432.57,4020394.12,0.0,0,0.0,23313236.54,-0.0122
CUS00014930,2026-08-31,4,11,6990761.63,15235665.63,1747690.41,5503311.63,683609.52,1710713.77,683609.52,0,0.0,6990761.63,2.253
CUS00014931,2026-08-31,5,13,7193378.48,17114693.24,1438675.7,6350383.9,107050.93,874132.32,107050.93,0,2619011.6,7193378.48,140.2327
CUS00014932,2026-08-31,12,37,37644991.71,108242271.34,3137082.64,35847873.39,0.0,13146701.45,0.0,0,6851337.75,37644991.71,-0.2845
CUS00014933,2026-08-31,2,4,2619543.96,4197831.39,1309771.98,2619543.96,0.0,0.0,0.0,0,0.0,2619543.96,3.5241
CUS00014934,2026-08-31,11,30,240806711.62,651842775.32,21891519.24,123445625.7,37453169.59,60110683.04,9389307.81,0,178382738.46,240806711.62,0.1059
CUS00014935,2026-08-31,8,18,9556664.33,24171660.68,1194583.04,5259917.61,2394422.52,5668554.59,1700541.95,0,1058812.43,9556664.33,0.1971
CUS00014936,2026-08-31,6,25,79850959.66,442757647.78,13308493.28,71949511.85,11658842.35,45463661.49,11658842.35,0,109533394.6,79850959.66,-0.6001
CUS00014937,2026-08-31,3,7,1079121.75,2368691.96,359707.25,30374.54,284384.48,0.0,0.0,0,0.0,1079121.75,0.5901
CUS00014938,2026-08-31,11,32,11201350.32,36882106.86,1018304.57,10542372.81,2258609.28,1111879.96,2258609.28,0,11665937.54,11201350.32,-0.4123
CUS00014939,2026-08-31,3,19,43229986.71,196837850.73,14409995.57,31683947.29,13892824.96,15441630.31,13892824.96,1,16804500.08,43229986.71,-0.6479
CUS00014940,2026-08-31,12,36,63128995.86,169020289.26,5260749.66,41629457.68,28779791.17,0.0,8220547.09,0,4684089.25,63128995.86,0.1705
CUS00014941,2026-08-31,2,9,4021322.64,42195321.36,2010661.32,3685012.24,3089949.21,0.0,0.0,0,3525676.59,4021322.64,-0.8027
CUS00014942,2026-08-31,7,18,50945549.28,114496151.02,7277935.61,33770193.19,12062559.79,0.0,1968620.6,0,57900633.31,50945549.28,0.1844
CUS00014943,2026-08-31,0,16,0.0,11968422.16,0.0,0.0,2614528.44,2379020.71,283365.61,0,1051073.45,0.0,-1.0
CUS00014944,2026-08-31,10,30,153918410.44,503023767.12,15391841.04,108914306.65,55993901.13,0.0,27117139.88,0,4630781.74,153918410.44,-0.068
CUS00014945,2026-08-31,12,32,6606990.34,17567401.61,550582.53,6606990.34,1877362.81,1139533.88,110783.81,0,4857153.79,6606990.34,-0.0846
CUS00014946,2026-08-31,7,17,4358789.76,14545722.94,622684.25,4171514.96,110324.17,0.0,110324.17,2,1083777.16,4358789.76,-0.3804
CUS00014947,2026-08-31,6,23,4323441.78,15339035.35,720573.63,3705886.79,1604897.67,947145.83,740274.85,0,368968.79,4323441.78,-0.3249
CUS00014948,2026-08-31,0,3,0.0,1310337.53,0.0,0.0,0.0,265122.31,0.0,0,0.0,0.0,-1.0
CUS00014949,2026-08-31,9,19,14661876.4,27809527.68,1629097.38,13864756.23,6602627.6,849218.71,2863704.64,0,9806466.35,14661876.4,1.2713
CUS00014950,2026-08-31,7,40,25391986.63,131402692.1,3627426.66,17242594.53,4027512.02,7399229.2,2632519.23,0,17498670.49,25391986.63,-0.5283
CUS00014951,2026-08-31,9,22,9156620.54,17769669.28,1017402.28,1141656.11,1148287.97,595691.48,1148287.97,0,0.0,9156620.54,1.2694
CUS00014952,2026-08-31,13,34,609586409.9,1390586548.22,46891262.3,276354070.13,110660623.98,0.0,42941489.82,0,56510154.03,609586409.9,1.4653
CUS00014953,2026-08-31,13,30,49391215.12,119011082.09,3799324.24,43626730.43,656379.92,23257325.92,0.0,1,7601545.37,49391215.12,1.1097
CUS00014954,2026-08-31,7,21,4328891.18,12083624.52,618413.03,1284893.65,748139.71,405295.25,748139.71,0,547652.24,4328891.18,-0.3608
CUS00014955,2026-08-31,10,18,44205098.23,75849276.3,4420509.82,34322318.24,2138374.11,3334571.89,0.0,0,0.0,44205098.23,1.8084
CUS00014956,2026-08-31,11,39,8815378.28,35382758.35,801398.03,7257798.14,2283389.82,1361739.48,52469.64,0,8573286.37,8815378.28,-0.3174
CUS00014957,2026-08-31,6,23,13579612.02,65348013.75,2263268.67,10667053.38,11695912.23,6865504.46,1009772.13,0,1229621.91,13579612.02,-0.0668
CUS00014958,2026-08-31,4,20,2263172.11,22426803.17,565793.03,1219345.26,1497242.59,1282726.66,1497242.59,0,561945.16,2263172.11,-0.8441
CUS00014959,2026-08-31,9,27,3764256.8,13973777.73,418250.76,3648825.8,422942.74,1456849.31,186447.85,0,240477.51,3764256.8,-0.1871
CUS00014960,2026-08-31,8,23,8285018.17,28192824.18,1035627.27,4611805.06,2394775.33,4127047.08,2394775.33,0,2895238.35,8285018.17,-0.3938
CUS00014961,2026-08-31,12,45,5829548.93,22512643.44,485795.74,5696454.83,241095.5,1127661.98,0.0,0,6318959.91,5829548.93,-0.3677
CUS00014962,2026-08-31,6,18,6502881.63,14420416.63,1083813.6,6502881.63,1848682.41,0.0,0.0,0,3708271.65,6502881.63,2.2046
CUS00014963,2026-08-31,7,16,15678310.71,32997260.55,2239758.67,10734590.06,2633261.99,4832933.34,2633261.99,1,1470129.64,15678310.71,0.3023
CUS00014964,2026-08-31,7,19,7632815.24,18053946.23,1090402.18,3312346.49,0.0,0.0,0.0,1,2026429.53,7632815.24,0.3981
CUS00014965,2026-08-31,15,29,28936623.64,67096497.34,1929108.24,17034959.97,3750632.77,2132944.9,2904298.17,0,6260950.54,28936623.64,-0.0124
CUS00014966,2026-08-31,6,20,10295852.5,49989094.54,1715975.42,6445467.08,0.0,0.0,0.0,0,0.0,10295852.5,-0.4908
CUS00014967,2026-08-31,8,20,14783944.38,59775775.1,1847993.05,13791123.14,3571380.69,5291065.78,1953813.18,0,0.0,14783944.38,-0.552
CUS00014968,2026-08-31,14,38,4000016.46,12452410.43,285715.46,3207041.45,0.0,1673810.79,0.0,1,1502749.12,4000016.46,0.1561
CUS00014969,2026-08-31,2,14,2340441.32,9905579.69,1170220.66,2340441.32,194151.49,2096654.18,194151.49,0,720324.24,2340441.32,-0.0978
CUS00014970,2026-08-31,3,7,996637.42,3752099.46,332212.47,847839.39,503324.87,1148704.45,0.0,0,520354.82,996637.42,-0.479
CUS00014971,2026-08-31,14,40,406080766.1,1593752743.4,29005769.01,278674722.75,116364910.93,144427.68,5323117.04,0,273624179.38,406080766.1,-0.468
CUS00014972,2026-08-31,8,23,14635594.21,34729415.62,1829449.28,11152767.88,3615973.76,5415848.09,0.0,2,3410914.55,14635594.21,-0.0504
CUS00014973,2026-08-31,8,18,34170137.93,98184766.69,4271267.24,33910985.17,0.0,3917119.13,0.0,0,0.0,34170137.93,-0.2368
CUS00014974,2026-08-31,5,21,1237812.16,4893068.66,247562.43,1043870.91,482900.49,520584.4,482900.49,1,261834.68,1237812.16,-0.5067
CUS00014975,2026-08-31,2,5,7132604.56,15659586.61,3566302.28,1544984.53,1544984.53,0.0,0.0,0,5053302.9,7132604.56,-0.1635
CUS00014976,2026-08-31,9,29,8337422.94,25638497.17,926380.33,6420730.22,3194730.36,1357989.55,2017185.85,1,261442.22,8337422.94,-0.0518
CUS00014977,2026-08-31,3,10,2023858.07,5536761.19,674619.36,1534081.48,106220.42,1172941.61,0.0,0,4711932.85,2023858.07,-0.1628
CUS00014978,2026-08-31,10,30,7393562.35,27146346.69,739356.24,7393562.35,303981.36,4221703.41,0.0,1,4185717.34,7393562.35,-0.3274
CUS00014979,2026-08-31,3,7,1210730.19,4838787.57,403576.73,1091219.06,0.0,588476.8,0.0,0,498741.4,1210730.19,1.0574
CUS00014980,2026-08-31,7,20,11109050.41,40809590.98,1587007.2,10215016.5,108367.76,0.0,0.0,0,0.0,11109050.41,-0.3633
CUS00014981,2026-08-31,1,6,137429.39,1254374.07,137429.39,0.0,0.0,562785.54,0.0,0,0.0,137429.39,-0.806
CUS00014982,2026-08-31,5,20,2191468.38,9838146.93,438293.68,1884029.68,984991.69,1830600.26,984991.69,0,0.0,2191468.38,-0.3281
CUS00014983,2026-08-31,3,15,3595234.36,28587781.78,1198411.45,1949746.73,1677743.31,4831953.2,0.0,0,1251725.6,3595234.36,-0.2906
CUS00014984,2026-08-31,11,38,15157129.31,54918010.2,1377920.85,12567414.1,48479.48,0.0,0.0,1,3684292.69,15157129.31,-0.2231
CUS00014985,2026-08-31,10,25,13724333.62,37713424.28,1372433.36,11501644.36,708061.49,0.0,708061.49,1,1420526.4,13724333.62,-0.2749
CUS00014986,2026-08-31,6,29,12613730.96,44124482.26,2102288.49,6050592.56,5539167.37,0.0,3330575.97,0,8773390.54,12613730.96,-0.3207
CUS00014987,2026-08-31,5,17,151245483.95,305728559.97,30249096.79,97040174.2,6071065.46,14402024.76,0.0,1,241017900.71,151245483.95,0.2598
CUS00014988,2026-08-31,12,28,187184416.97,474429958.34,15598701.41,84052848.92,0.0,55930729.91,0.0,1,103257.54,187184416.97,-0.215
CUS00014989,2026-08-31,1,8,4655944.13,18918951.39,4655944.13,0.0,0.0,3183511.28,0.0,0,1311213.12,4655944.13,0.053
CUS00014990,2026-08-31,5,17,3191954.42,14594176.53,638390.88,2363210.39,971838.13,213578.83,0.0,1,5885120.74,3191954.42,-0.6195
CUS00014991,2026-08-31,1,2,1736606.71,5143976.25,1736606.71,1736606.71,0.0,0.0,0.0,0,1182921.16,1736606.71,-0.4903
CUS00014992,2026-08-31,8,22,21168949.62,77605177.97,2646118.7,8750667.23,2045691.88,5421826.54,2045691.88,0,31063153.1,21168949.62,0.3332
CUS00014993,2026-08-31,4,14,30685037.85,121657885.52,7671259.46,23821638.4,11477169.17,22666045.31,11477169.17,0,0.0,30685037.85,-0.4546
CUS00014994,2026-08-31,11,32,412267069.81,1196586092.76,37478824.53,294701925.17,0.0,0.0,0.0,2,0.0,412267069.81,0.1198
CUS00014995,2026-08-31,4,14,8733651.42,26790510.8,2183412.86,5389511.09,0.0,0.0,0.0,0,25254221.92,8733651.42,2.1607
CUS00014996,2026-08-31,3,15,1769324.97,8652170.83,589774.99,1769324.97,0.0,0.0,0.0,0,820854.0,1769324.97,-0.2592
CUS00014997,2026-08-31,7,18,10684548.71,25943719.61,1526364.1,5884069.43,4722444.07,2179509.49,2001587.08,1,18435052.51,10684548.71,0.0862
CUS00014998,2026-08-31,9,20,12007596.88,19347524.8,1334177.43,9064173.34,204214.9,6209940.63,0.0,0,0.0,12007596.88,4.6254
CUS00014999,2026-08-31,4,18,1224266.73,10216744.24,306066.68,1224266.73,0.0,1166183.88,0.0,0,15393218.75,1224266.73,-0.7553
CUS00015000,2026-08-31,5,10,12796399.27,25156264.91,2559279.85,4300825.86,0.0,64023.27,0.0,0,17194941.33,12796399.27,0.1109
CUS00015001,2026-08-31,13,25,126960931.09,259071106.9,9766225.47,75768979.44,16847192.94,12026207.35,16847192.94,1,1280633.13,126960931.09,0.405
CUS00015002,2026-08-31,11,40,6367843.73,24451891.81,578894.88,4790234.36,838760.88,1305699.79,789724.21,0,2406771.53,6367843.73,-0.3212
CUS00015003,2026-08-31,5,16,2228910.97,7164121.19,445782.19,298769.73,691560.2,1111372.99,0.0,0,661914.41,2228910.97,3.9585
CUS00015004,2026-08-31,11,25,11391598.82,25990054.07,1035599.89,7587574.94,940504.01,3131576.37,0.0,0,0.0,11391598.82,5.377
CUS00015005,2026-08-31,13,35,11533447.76,39709672.15,887188.29,11533447.76,0.0,5666217.49,0.0,0,2262311.82,11533447.76,-0.1408
CUS00015006,2026-08-31,8,21,270569192.7,885496175.78,33821149.09,209893519.1,238768175.67,26440325.87,51123505.49,1,157592981.22,270569192.7,-0.3778
CUS00015007,2026-08-31,10,28,8806630.29,21071144.4,880663.03,6809075.39,2491964.01,879318.46,2491964.01,0,6871999.72,8806630.29,0.749
CUS00015008,2026-08-31,10,21,7012924.3,13414333.24,701292.43,3271109.2,54549.1,1070845.07,54549.1,0,961006.56,7012924.3,0.6566
CUS00015009,2026-08-31,5,16,1728914.98,6602149.28,345783.0,1728914.98,687363.34,295514.35,687363.34,1,1663553.54,1728914.98,-0.6155
CUS00015010,2026-08-31,11,36,8250867.68,23032499.75,750078.88,6459895.01,392076.41,893185.19,0.0,0,1756970.31,8250867.68,-0.2057
CUS00015011,2026-08-31,3,12,606142.03,2777786.97,202047.34,504121.25,169921.31,0.0,0.0,0,184457.98,606142.03,-0.5967
CUS00015012,2026-08-31,7,16,1606824.29,6230432.95,229546.33,1504312.46,109317.48,0.0,0.0,0,387728.67,1606824.29,-0.0228
CUS00015013,2026-08-31,5,11,5436093.84,16698799.93,1087218.77,3750317.86,234629.58,3049265.64,234629.58,0,2758464.98,5436093.84,-0.375
CUS00015014,2026-08-31,12,26,12608289.73,24379932.84,1050690.81,3122768.17,832943.64,2479266.14,0.0,1,2066105.63,12608289.73,0.4723
CUS00015015,2026-08-31,7,21,8937653.81,38682089.12,1276807.69,7569120.1,3071671.39,7871912.42,3071671.39,0,293159.39,8937653.81,0.0999
CUS00015016,2026-08-31,5,19,10068637.18,40517475.96,2013727.44,3328940.68,0.0,110485.31,0.0,0,38289645.05,10068637.18,-0.4737
CUS00015017,2026-08-31,6,25,3311129.7,12043288.44,551854.95,2366329.41,680227.17,0.0,470045.15,0,2836140.89,3311129.7,0.2756
CUS00015018,2026-08-31,7,12,40921327.24,95821410.28,5845903.89,40398984.18,398100.79,4110287.02,0.0,0,11218208.78,40921327.24,-0.1268
CUS00015019,2026-08-31,9,26,5014818.0,14596688.65,557202.0,2686483.89,433840.29,619220.45,433840.29,1,0.0,5014818.0,-0.2173
CUS00015020,2026-08-31,2,3,807806.22,1676507.96,403903.11,500379.3,0.0,0.0,0.0,0,645431.7,807806.22,0.0
CUS00015021,2026-08-31,10,32,8202024.85,29159344.62,820202.48,6915714.34,2427767.9,791229.15,0.0,0,5542290.49,8202024.85,-0.2777
CUS00015022,2026-08-31,8,22,8157932.19,29883577.57,1019741.52,4390282.97,1043513.82,1820999.05,0.0,0,999105.95,8157932.19,-0.2047
CUS00015023,2026-08-31,10,23,9457349.63,23628545.74,945734.96,7427342.22,264489.19,90562.36,0.0,0,12450733.72,9457349.63,0.7978
CUS00015024,2026-08-31,8,18,11361821.69,24587152.4,1420227.71,8228105.94,5192059.65,1009871.1,5192059.65,1,19414980.87,11361821.69,0.5168
CUS00015025,2026-08-31,3,19,4843251.96,95149256.37,1614417.32,1902886.54,1901972.81,50373.38,0.0,0,0.0,4843251.96,-0.9275
CUS00015026,2026-08-31,14,30,5990624.35,12361688.9,427901.74,4433412.86,314509.54,967594.02,314509.54,2,3383548.99,5990624.35,0.5133
CUS00015027,2026-08-31,4,13,2133644.59,6059527.44,533411.15,1048100.95,0.0,0.0,0.0,0,7128559.36,2133644.59,-0.2177
CUS00015028,2026-08-31,0,3,0.0,2011575.17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
CUS00015029,2026-08-31,2,13,1172526.74,13293428.8,586263.37,1172526.74,98718.69,0.0,98718.69,0,219681.11,1172526.74,-0.8587
CUS00015030,2026-08-31,2,6,3109163.12,16071335.68,1554581.56,3109163.12,3877113.67,0.0,0.0,0,0.0,3109163.12,-0.5074
CUS00015031,2026-08-31,2,23,177791.01,15042012.43,88895.5,177791.01,221072.52,344252.29,0.0,0,14630182.65,177791.01,-0.9836
CUS00015032,2026-08-31,5,20,3435043.89,12652733.2,687008.78,1787945.4,1473315.02,0.0,1473315.02,0,1678918.11,3435043.89,-0.305
CUS00015033,2026-08-31,11,19,19373553.26,32344291.18,1761232.11,9118804.48,1441170.57,0.0,1441170.57,1,2736999.78,19373553.26,2.0256
CUS00015034,2026-08-31,7,16,7689330.63,16716054.68,1098475.8,7689330.63,2450885.42,0.0,2078128.2,0,2558846.9,7689330.63,0.2312
CUS00015035,2026-08-31,6,20,4984726.74,24531025.02,830787.79,4984726.74,2977416.77,63014.0,2977416.77,0,237660.58,4984726.74,-0.5866
CUS00015036,2026-08-31,5,18,28555308.11,88203034.93,5711061.62,18932634.77,10331083.7,16051325.21,6175795.03,0,19211530.26,28555308.11,0.1229
CUS00015037,2026-08-31,2,8,2483128.36,5914745.97,1241564.18,1260235.43,0.0,1364851.42,0.0,1,0.0,2483128.36,0.3764
CUS00015038,2026-08-31,10,22,7211226.91,16405648.57,721122.69,6029661.05,2047772.09,0.0,2047772.09,1,2291126.96,7211226.91,1.0281
CUS00015039,2026-08-31,7,32,3555880.55,18090623.97,507982.94,2511708.57,1452800.56,1131270.84,685887.4,0,2268332.32,3555880.55,-0.2022
CUS00015040,2026-08-31,9,26,63453944.6,172063643.73,7050438.29,36540342.3,36620504.68,963614.9,15143667.37,2,5435703.95,63453944.6,0.1957
CUS00015041,2026-08-31,11,32,3405202.27,12557476.62,309563.84,2532044.0,0.0,2307938.97,0.0,0,1886982.71,3405202.27,0.0507
CUS00015042,2026-08-31,5,26,20850233.73,90657200.76,4170046.75,12836690.66,5608942.24,18291558.88,0.0,0,0.0,20850233.73,-0.3701
CUS00015043,2026-08-31,4,17,7815661.57,21882024.4,1953915.39,7182559.3,684356.81,1950692.82,0.0,0,0.0,7815661.57,0.0723
CUS00015044,2026-08-31,3,7,17885463.68,38932830.33,5961821.23,4659215.97,0.0,0.0,0.0,1,0.0,17885463.68,1.1704
CUS00015045,2026-08-31,12,26,170809820.14,366616464.22,14234151.68,103594811.52,3774664.92,30822942.07,3774664.92,1,52881988.29,170809820.14,1.0356
CUS00015046,2026-08-31,6,20,15294729.4,45292899.43,2549121.57,13417508.99,3059746.36,3848436.24,3059746.36,1,1791846.74,15294729.4,-0.0732
CUS00015047,2026-08-31,6,21,6185065.81,32364728.52,1030844.3,3408034.61,1956914.49,2213639.1,0.0,0,7218242.06,6185065.81,-0.5599
CUS00015048,2026-08-31,0,4,0.0,827064.82,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0
CUS00015049,2026-08-31,6,15,6382156.17,17399984.21,1063692.7,4518941.04,3494128.46,1040466.29,2940125.43,1,422921.73,6382156.17,-0.1669
CUS00015050,2026-08-31,5,14,4947730.27,11891320.49,989546.05,2949022.19,0.0,832052.33,0.0,1,1126368.54,4947730.27,0.8401
CUS00015051,2026-08-31,11,26,10978536.41,30340773.99,998048.76,6226937.51,4687530.25,371467.72,1887148.13,1,10050333.36,10978536.41,1.9178
CUS00015052,2026-08-31,10,23,17289832.53,47001977.17,1728983.25,12008259.57,0.0,6919019.3,0.0,1,22937076.83,17289832.53,-0.1653
CUS00015053,2026-08-31,2,13,21161355.68,122335022.45,10580677.84,21161355.68,17591091.05,20774184.47,17591091.05,0,32424404.95,21161355.68,-0.5659
CUS00015054,2026-08-31,15,33,53333422.61,108974810.46,3555561.51,50883772.05,12295267.17,2131151.6,9206468.15,0,26298337.77,53333422.61,0.5383
CUS00015055,2026-08-31,3,13,1881191.48,6087291.21,627063.83,1153805.04,467002.03,1424850.34,0.0,0,4626913.31,1881191.48,-0.2308
CUS00015056,2026-08-31,14,32,5847967.24,11369271.38,417711.95,5847967.24,177699.42,0.0,56928.27,1,2298954.02,5847967.24,0.3962
