score_id,customer_id,snapshot_date,product_id,model_id,model_version,propensity_probability,product_propensity_score,customer_value_score,intent_signal_score,engagement_score,timing_score,relationship_score,smart_growth_score,priority_level,prediction_timestamp
SC000052320,CUS00013080,2026-08-31,P009,sge_propensity_logreg,v3.0,0.6401,64.01,76.0,44.1,65.73,86.33,80.0,66.52,Low,2026-08-31 18:00:00
SC000052321,CUS00013081,2026-08-31,P001,sge_propensity_logreg,v3.0,0.1277,12.77,15.87,32.16,18.37,35.0,46.88,23.74,Do not prioritize,2026-08-31 18:00:00
SC000052322,CUS00013081,2026-08-31,P004,sge_propensity_logreg,v3.0,0.1331,13.31,15.87,17.16,18.37,35.0,46.88,20.88,Do not prioritize,2026-08-31 18:00:00
SC000052323,CUS00013081,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2818,28.18,15.87,29.66,18.37,35.0,46.88,27.09,Do not prioritize,2026-08-31 18:00:00
SC000052324,CUS00013081,2026-08-31,P009,sge_propensity_logreg,v3.0,0.0707,7.07,15.87,10.91,18.37,35.0,46.88,18.07,Do not prioritize,2026-08-31 18:00:00
SC000052325,CUS00013082,2026-08-31,P001,sge_propensity_logreg,v3.0,0.6112,61.12,62.29,37.34,48.22,45.67,33.75,50.38,Do not prioritize,2026-08-31 18:00:00
SC000052326,CUS00013082,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5245,52.45,62.29,22.09,48.22,49.67,33.75,45.56,Do not prioritize,2026-08-31 18:00:00
SC000052327,CUS00013082,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4138,41.38,62.29,11.09,48.22,49.67,33.75,40.6,Do not prioritize,2026-08-31 18:00:00
SC000052328,CUS00013082,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3541,35.41,62.29,9.84,48.22,49.67,33.75,38.85,Do not prioritize,2026-08-31 18:00:00
SC000052329,CUS00013083,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3273,32.73,33.67,52.65,26.88,74.67,38.75,40.82,Do not prioritize,2026-08-31 18:00:00
SC000052330,CUS00013083,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3206,32.06,33.67,44.4,26.88,70.67,38.75,38.6,Do not prioritize,2026-08-31 18:00:00
SC000052331,CUS00013083,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3333,33.33,33.67,44.4,26.88,74.67,38.75,39.32,Do not prioritize,2026-08-31 18:00:00
SC000052332,CUS00013083,2026-08-31,P009,sge_propensity_logreg,v3.0,0.303,30.3,33.67,43.71,26.88,74.67,38.75,38.43,Do not prioritize,2026-08-31 18:00:00
SC000052333,CUS00013084,2026-08-31,P001,sge_propensity_logreg,v3.0,0.1774,17.74,39.86,22.9,14.42,38.0,34.38,26.39,Do not prioritize,2026-08-31 18:00:00
SC000052334,CUS00013084,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2056,20.56,39.86,25.9,14.42,38.0,34.38,27.69,Do not prioritize,2026-08-31 18:00:00
SC000052335,CUS00013084,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3166,31.66,39.86,32.15,14.42,38.0,34.38,31.72,Do not prioritize,2026-08-31 18:00:00
SC000052336,CUS00013084,2026-08-31,P009,sge_propensity_logreg,v3.0,0.1842,18.42,39.86,24.9,14.42,38.0,34.38,26.96,Do not prioritize,2026-08-31 18:00:00
SC000052337,CUS00013085,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5789,57.89,52.31,84.63,38.09,94.0,62.5,63.22,Low,2026-08-31 18:00:00
SC000052338,CUS00013085,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5214,52.14,52.31,70.13,38.09,98.0,62.5,59.29,Do not prioritize,2026-08-31 18:00:00
SC000052339,CUS00013085,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3803,38.03,52.31,63.88,38.09,98.0,62.5,54.51,Do not prioritize,2026-08-31 18:00:00
SC000052340,CUS00013085,2026-08-31,P009,sge_propensity_logreg,v3.0,0.364,36.4,52.31,63.19,38.09,98.0,62.5,53.96,Do not prioritize,2026-08-31 18:00:00
SC000052341,CUS00013086,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3007,30.07,54.43,48.14,27.39,74.67,67.71,46.38,Do not prioritize,2026-08-31 18:00:00
SC000052342,CUS00013086,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5664,56.64,54.43,50.14,27.39,70.67,67.71,53.02,Do not prioritize,2026-08-31 18:00:00
SC000052343,CUS00013086,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3129,31.29,54.43,37.64,27.39,74.67,67.71,44.58,Do not prioritize,2026-08-31 18:00:00
SC000052344,CUS00013086,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2771,27.71,54.43,36.77,27.39,74.67,67.71,43.51,Do not prioritize,2026-08-31 18:00:00
SC000052345,CUS00013087,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2327,23.27,22.76,45.5,15.93,74.67,62.5,35.58,Do not prioritize,2026-08-31 18:00:00
SC000052346,CUS00013087,2026-08-31,P004,sge_propensity_logreg,v3.0,0.1555,15.55,22.76,24.25,15.93,74.67,62.5,29.4,Do not prioritize,2026-08-31 18:00:00
SC000052347,CUS00013087,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2108,21.08,22.76,35.0,15.93,74.67,62.5,32.93,Do not prioritize,2026-08-31 18:00:00
SC000052348,CUS00013087,2026-08-31,P009,sge_propensity_logreg,v3.0,0.182,18.2,22.76,34.12,15.93,74.67,62.5,32.03,Do not prioritize,2026-08-31 18:00:00
SC000052349,CUS00013088,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2968,29.68,15.25,45.64,18.14,46.33,30.62,30.01,Do not prioritize,2026-08-31 18:00:00
SC000052350,CUS00013088,2026-08-31,P004,sge_propensity_logreg,v3.0,0.1096,10.96,15.25,11.89,18.14,46.33,30.62,18.58,Do not prioritize,2026-08-31 18:00:00
SC000052351,CUS00013088,2026-08-31,P007,sge_propensity_logreg,v3.0,0.1704,17.04,15.25,20.39,18.14,46.33,30.62,21.8,Do not prioritize,2026-08-31 18:00:00
SC000052352,CUS00013088,2026-08-31,P009,sge_propensity_logreg,v3.0,0.1302,13.02,15.25,19.33,18.14,46.33,30.62,20.59,Do not prioritize,2026-08-31 18:00:00
SC000052353,CUS00013089,2026-08-31,P001,sge_propensity_logreg,v3.0,0.9137,91.37,88.07,75.66,64.25,82.33,77.5,81.21,High,2026-08-31 18:00:00
SC000052354,CUS00013089,2026-08-31,P004,sge_propensity_logreg,v3.0,0.6908,69.08,88.07,49.16,64.25,86.33,77.5,70.74,Medium,2026-08-31 18:00:00
SC000052355,CUS00013089,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4152,41.52,88.07,30.66,64.25,86.33,77.5,60.15,Low,2026-08-31 18:00:00
SC000052356,CUS00013089,2026-08-31,P009,sge_propensity_logreg,v3.0,0.8615,86.15,88.07,55.29,64.25,82.33,77.5,75.83,Medium,2026-08-31 18:00:00
SC000052357,CUS00013090,2026-08-31,P001,sge_propensity_logreg,v3.0,0.6807,68.07,59.62,44.75,51.09,78.33,62.5,59.64,Do not prioritize,2026-08-31 18:00:00
SC000052358,CUS00013090,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5454,54.54,59.62,45.25,51.09,78.33,62.5,56.36,Do not prioritize,2026-08-31 18:00:00
SC000052359,CUS00013090,2026-08-31,P007,sge_propensity_logreg,v3.0,0.5975,59.75,59.62,45.25,51.09,78.33,62.5,57.66,Do not prioritize,2026-08-31 18:00:00
SC000052360,CUS00013090,2026-08-31,P009,sge_propensity_logreg,v3.0,0.5734,57.34,59.62,44.56,51.09,78.33,62.5,56.92,Do not prioritize,2026-08-31 18:00:00
SC000052361,CUS00013091,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3451,34.51,68.15,36.16,40.52,69.67,57.29,48.26,Do not prioritize,2026-08-31 18:00:00
SC000052362,CUS00013091,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4769,47.69,68.15,52.16,40.52,69.67,57.29,54.76,Do not prioritize,2026-08-31 18:00:00
SC000052363,CUS00013091,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3898,38.98,68.15,41.16,40.52,69.67,57.29,50.38,Do not prioritize,2026-08-31 18:00:00
SC000052364,CUS00013091,2026-08-31,P009,sge_propensity_logreg,v3.0,0.8064,80.64,68.15,62.41,40.52,69.67,57.29,65.05,Low,2026-08-31 18:00:00
SC000052365,CUS00013092,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5598,55.98,29.08,36.98,68.52,86.33,61.25,52.24,Do not prioritize,2026-08-31 18:00:00
SC000052366,CUS00013092,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2854,28.54,29.08,24.48,68.52,86.33,61.25,42.88,Do not prioritize,2026-08-31 18:00:00
SC000052367,CUS00013092,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2769,27.69,29.08,31.98,68.52,86.33,61.25,44.17,Do not prioritize,2026-08-31 18:00:00
SC000052368,CUS00013092,2026-08-31,P009,sge_propensity_logreg,v3.0,0.5442,54.42,29.08,44.1,68.52,86.33,61.25,53.28,Do not prioritize,2026-08-31 18:00:00
SC000052369,CUS00013093,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5169,51.69,57.02,47.47,37.22,74.67,75.0,54.37,Do not prioritize,2026-08-31 18:00:00
SC000052370,CUS00013093,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5112,51.12,57.02,42.97,37.22,74.67,75.0,53.33,Do not prioritize,2026-08-31 18:00:00
SC000052371,CUS00013093,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4723,47.23,57.02,39.97,37.22,74.67,75.0,51.76,Do not prioritize,2026-08-31 18:00:00
SC000052372,CUS00013093,2026-08-31,P009,sge_propensity_logreg,v3.0,0.9207,92.07,57.02,65.09,37.22,74.67,75.0,67.99,Low,2026-08-31 18:00:00
SC000052373,CUS00013094,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2821,28.21,26.29,50.65,7.7,38.0,30.62,30.46,Do not prioritize,2026-08-31 18:00:00
SC000052374,CUS00013094,2026-08-31,P004,sge_propensity_logreg,v3.0,0.1311,13.11,26.29,16.9,7.7,38.0,30.62,19.93,Do not prioritize,2026-08-31 18:00:00
SC000052375,CUS00013094,2026-08-31,P007,sge_propensity_logreg,v3.0,0.246,24.6,26.29,29.4,7.7,38.0,30.62,25.31,Do not prioritize,2026-08-31 18:00:00
SC000052376,CUS00013094,2026-08-31,P009,sge_propensity_logreg,v3.0,0.1312,13.12,26.29,21.9,7.7,38.0,30.62,20.94,Do not prioritize,2026-08-31 18:00:00
SC000052377,CUS00013095,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3533,35.33,36.87,49.36,13.17,30.0,42.71,35.32,Do not prioritize,2026-08-31 18:00:00
SC000052378,CUS00013095,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2844,28.44,36.87,29.61,13.17,38.0,42.71,30.45,Do not prioritize,2026-08-31 18:00:00
SC000052379,CUS00013095,2026-08-31,P007,sge_propensity_logreg,v3.0,0.5594,55.94,36.87,42.11,13.17,38.0,42.71,39.83,Do not prioritize,2026-08-31 18:00:00
SC000052380,CUS00013095,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2806,28.06,36.87,28.48,13.17,38.0,42.71,30.13,Do not prioritize,2026-08-31 18:00:00
SC000052381,CUS00013096,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4562,45.62,38.73,45.64,33.72,30.33,42.71,40.64,Do not prioritize,2026-08-31 18:00:00
SC000052382,CUS00013096,2026-08-31,P004,sge_propensity_logreg,v3.0,0.1922,19.22,38.73,11.89,33.72,30.33,42.71,27.29,Do not prioritize,2026-08-31 18:00:00
SC000052383,CUS00013096,2026-08-31,P007,sge_propensity_logreg,v3.0,0.5641,56.41,38.73,35.89,33.72,30.33,42.71,41.39,Do not prioritize,2026-08-31 18:00:00
SC000052384,CUS00013096,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2986,29.86,38.73,22.58,33.72,30.33,42.71,32.09,Do not prioritize,2026-08-31 18:00:00
SC000052385,CUS00013097,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4685,46.85,90.77,25.83,38.07,86.33,68.75,56.25,Do not prioritize,2026-08-31 18:00:00
SC000052386,CUS00013097,2026-08-31,P004,sge_propensity_logreg,v3.0,0.477,47.7,90.77,29.58,38.07,86.33,68.75,57.21,Do not prioritize,2026-08-31 18:00:00
SC000052387,CUS00013097,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3977,39.77,90.77,30.83,38.07,86.33,68.75,55.48,Do not prioritize,2026-08-31 18:00:00
SC000052388,CUS00013097,2026-08-31,P009,sge_propensity_logreg,v3.0,0.7581,75.81,90.77,49.2,38.07,86.33,68.75,68.16,Low,2026-08-31 18:00:00
SC000052389,CUS00013098,2026-08-31,P001,sge_propensity_logreg,v3.0,0.7187,71.87,60.79,70.14,54.39,98.0,70.83,69.19,Low,2026-08-31 18:00:00
SC000052390,CUS00013098,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5022,50.22,60.79,64.39,54.39,98.0,70.83,62.63,Low,2026-08-31 18:00:00
SC000052391,CUS00013098,2026-08-31,P007,sge_propensity_logreg,v3.0,0.5385,53.85,60.79,64.39,54.39,98.0,70.83,63.54,Low,2026-08-31 18:00:00
SC000052392,CUS00013098,2026-08-31,P009,sge_propensity_logreg,v3.0,0.515,51.5,60.79,63.7,54.39,98.0,70.83,62.81,Low,2026-08-31 18:00:00
SC000052393,CUS00013099,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3502,35.02,36.89,31.37,59.69,86.33,90.62,49.06,Do not prioritize,2026-08-31 18:00:00
SC000052394,CUS00013099,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4605,46.05,36.89,37.62,59.69,86.33,90.62,53.06,Do not prioritize,2026-08-31 18:00:00
SC000052395,CUS00013099,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3976,39.76,36.89,41.12,59.69,86.33,90.62,52.19,Do not prioritize,2026-08-31 18:00:00
SC000052396,CUS00013099,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3814,38.14,36.89,40.68,59.69,86.33,90.62,51.7,Do not prioritize,2026-08-31 18:00:00
SC000052397,CUS00013100,2026-08-31,P001,sge_propensity_logreg,v3.0,0.346,34.6,22.28,23.4,43.16,35.0,26.88,30.45,Do not prioritize,2026-08-31 18:00:00
SC000052398,CUS00013100,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3176,31.76,22.28,25.65,43.16,35.0,26.88,30.19,Do not prioritize,2026-08-31 18:00:00
SC000052399,CUS00013100,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2633,26.33,22.28,19.4,43.16,35.0,26.88,27.58,Do not prioritize,2026-08-31 18:00:00
SC000052400,CUS00013100,2026-08-31,P009,sge_propensity_logreg,v3.0,0.208,20.8,22.28,18.33,43.16,35.0,26.88,25.98,Do not prioritize,2026-08-31 18:00:00
SC000052401,CUS00013101,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4977,49.77,42.42,47.2,54.75,86.33,61.88,53.4,Do not prioritize,2026-08-31 18:00:00
SC000052402,CUS00013101,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4539,45.39,42.42,38.95,54.75,86.33,61.88,50.66,Do not prioritize,2026-08-31 18:00:00
SC000052403,CUS00013101,2026-08-31,P007,sge_propensity_logreg,v3.0,0.7655,76.55,42.42,57.7,54.75,86.33,61.88,62.2,Low,2026-08-31 18:00:00
SC000052404,CUS00013101,2026-08-31,P009,sge_propensity_logreg,v3.0,0.9053,90.53,42.42,63.27,54.75,86.33,61.88,66.8,Low,2026-08-31 18:00:00
SC000052405,CUS00013102,2026-08-31,P001,sge_propensity_logreg,v3.0,0.1712,17.12,16.81,33.11,25.15,46.33,33.75,26.04,Do not prioritize,2026-08-31 18:00:00
SC000052406,CUS00013102,2026-08-31,P004,sge_propensity_logreg,v3.0,0.1143,11.43,16.81,11.86,25.15,42.33,33.75,19.97,Do not prioritize,2026-08-31 18:00:00
SC000052407,CUS00013102,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2029,20.29,16.81,21.86,25.15,46.33,33.75,24.59,Do not prioritize,2026-08-31 18:00:00
SC000052408,CUS00013102,2026-08-31,P009,sge_propensity_logreg,v3.0,0.157,15.7,16.81,20.92,25.15,46.33,33.75,23.25,Do not prioritize,2026-08-31 18:00:00
SC000052409,CUS00013103,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5978,59.78,79.41,61.76,54.09,86.33,84.38,68.36,Low,2026-08-31 18:00:00
SC000052410,CUS00013103,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5936,59.36,79.41,53.51,54.09,86.33,84.38,66.61,Low,2026-08-31 18:00:00
SC000052411,CUS00013103,2026-08-31,P007,sge_propensity_logreg,v3.0,0.8575,85.75,79.41,72.26,54.09,78.33,84.38,76.16,Medium,2026-08-31 18:00:00
SC000052412,CUS00013103,2026-08-31,P009,sge_propensity_logreg,v3.0,0.9075,90.75,79.41,71.58,54.09,86.33,84.38,78.07,Medium,2026-08-31 18:00:00
SC000052413,CUS00013104,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4335,43.35,26.1,51.81,40.02,86.33,62.5,47.31,Do not prioritize,2026-08-31 18:00:00
SC000052414,CUS00013104,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3899,38.99,26.1,45.06,40.02,78.33,62.5,44.07,Do not prioritize,2026-08-31 18:00:00
SC000052415,CUS00013104,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4205,42.05,26.1,45.06,40.02,86.33,62.5,45.63,Do not prioritize,2026-08-31 18:00:00
SC000052416,CUS00013104,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3991,39.91,26.1,44.5,40.02,86.33,62.5,44.98,Do not prioritize,2026-08-31 18:00:00
SC000052417,CUS00013105,2026-08-31,P001,sge_propensity_logreg,v3.0,0.7237,72.37,74.88,55.78,77.02,86.33,58.33,70.24,Medium,2026-08-31 18:00:00
SC000052418,CUS00013105,2026-08-31,P004,sge_propensity_logreg,v3.0,0.632,63.2,74.88,42.78,77.02,86.33,58.33,65.35,Low,2026-08-31 18:00:00
SC000052419,CUS00013105,2026-08-31,P007,sge_propensity_logreg,v3.0,0.8219,82.19,74.88,55.28,77.02,78.33,58.33,71.8,Medium,2026-08-31 18:00:00
SC000052420,CUS00013105,2026-08-31,P009,sge_propensity_logreg,v3.0,0.6617,66.17,74.88,42.22,77.02,86.33,58.33,65.98,Low,2026-08-31 18:00:00
SC000052421,CUS00013106,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5117,51.17,72.11,60.76,25.52,83.33,71.88,58.72,Do not prioritize,2026-08-31 18:00:00
SC000052422,CUS00013106,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3277,32.77,72.11,52.01,25.52,83.33,71.88,52.37,Do not prioritize,2026-08-31 18:00:00
SC000052423,CUS00013106,2026-08-31,P007,sge_propensity_logreg,v3.0,0.6484,64.84,72.11,74.26,25.52,83.33,71.88,64.83,Low,2026-08-31 18:00:00
SC000052424,CUS00013106,2026-08-31,P009,sge_propensity_logreg,v3.0,0.5244,52.44,72.11,67.57,25.52,83.33,71.88,60.4,Low,2026-08-31 18:00:00
SC000052425,CUS00013107,2026-08-31,P001,sge_propensity_logreg,v3.0,0.2449,24.49,22.09,44.77,39.47,58.0,33.12,34.53,Do not prioritize,2026-08-31 18:00:00
SC000052426,CUS00013107,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4167,41.67,22.09,36.02,39.47,54.0,33.12,36.67,Do not prioritize,2026-08-31 18:00:00
SC000052427,CUS00013107,2026-08-31,P007,sge_propensity_logreg,v3.0,0.204,20.4,22.09,25.77,39.47,58.0,33.12,29.7,Do not prioritize,2026-08-31 18:00:00
SC000052428,CUS00013107,2026-08-31,P009,sge_propensity_logreg,v3.0,0.1587,15.87,22.09,24.71,39.47,58.0,33.12,28.36,Do not prioritize,2026-08-31 18:00:00
SC000052429,CUS00013108,2026-08-31,P001,sge_propensity_logreg,v3.0,0.7273,72.73,76.84,67.38,28.57,98.0,63.75,67.49,Low,2026-08-31 18:00:00
SC000052430,CUS00013108,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5555,55.55,76.84,65.38,28.57,98.0,63.75,62.79,Low,2026-08-31 18:00:00
SC000052431,CUS00013108,2026-08-31,P007,sge_propensity_logreg,v3.0,0.6965,69.65,76.84,71.63,28.57,98.0,63.75,67.57,Low,2026-08-31 18:00:00
SC000052432,CUS00013108,2026-08-31,P009,sge_propensity_logreg,v3.0,0.5766,57.66,76.84,64.69,28.57,98.0,63.75,63.18,Low,2026-08-31 18:00:00
SC000052433,CUS00013109,2026-08-31,P001,sge_propensity_logreg,v3.0,0.7586,75.86,44.8,68.67,43.15,49.67,50.0,58.1,Do not prioritize,2026-08-31 18:00:00
SC000052434,CUS00013109,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3777,37.77,44.8,52.17,43.15,49.67,50.0,45.28,Do not prioritize,2026-08-31 18:00:00
SC000052435,CUS00013109,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3066,30.66,44.8,41.17,43.15,49.67,50.0,41.3,Do not prioritize,2026-08-31 18:00:00
SC000052436,CUS00013109,2026-08-31,P009,sge_propensity_logreg,v3.0,0.4543,45.43,44.8,51.42,43.15,49.67,50.0,47.04,Do not prioritize,2026-08-31 18:00:00
SC000052437,CUS00013110,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4806,48.06,66.85,30.79,59.72,78.0,58.12,54.11,Do not prioritize,2026-08-31 18:00:00
SC000052438,CUS00013110,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4978,49.78,66.85,36.79,59.72,78.0,58.12,55.74,Do not prioritize,2026-08-31 18:00:00
SC000052439,CUS00013110,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3844,38.44,66.85,25.79,59.72,78.0,58.12,50.71,Do not prioritize,2026-08-31 18:00:00
SC000052440,CUS00013110,2026-08-31,P009,sge_propensity_logreg,v3.0,0.6188,61.88,66.85,37.04,59.72,78.0,58.12,58.82,Do not prioritize,2026-08-31 18:00:00
SC000052441,CUS00013111,2026-08-31,P001,sge_propensity_logreg,v3.0,0.361,36.1,22.8,44.41,62.28,49.67,31.25,39.9,Do not prioritize,2026-08-31 18:00:00
SC000052442,CUS00013111,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3193,31.93,22.8,31.66,62.28,49.67,31.25,36.31,Do not prioritize,2026-08-31 18:00:00
SC000052443,CUS00013111,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3711,37.11,22.8,31.66,62.28,49.67,31.25,37.6,Do not prioritize,2026-08-31 18:00:00
SC000052444,CUS00013111,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3185,31.85,22.8,30.6,62.28,49.67,31.25,36.08,Do not prioritize,2026-08-31 18:00:00
SC000052445,CUS00013112,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5586,55.86,47.3,46.2,52.77,86.33,67.08,55.92,Do not prioritize,2026-08-31 18:00:00
SC000052446,CUS00013112,2026-08-31,P004,sge_propensity_logreg,v3.0,0.5147,51.47,47.3,41.7,52.77,86.33,67.08,53.92,Do not prioritize,2026-08-31 18:00:00
SC000052447,CUS00013112,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4751,47.51,47.3,38.7,52.77,86.33,67.08,52.33,Do not prioritize,2026-08-31 18:00:00
SC000052448,CUS00013112,2026-08-31,P009,sge_propensity_logreg,v3.0,0.5731,57.31,47.3,41.33,52.77,86.33,67.08,55.31,Do not prioritize,2026-08-31 18:00:00
SC000052449,CUS00013113,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5057,50.57,54.8,54.65,39.41,86.33,52.5,54.33,Do not prioritize,2026-08-31 18:00:00
SC000052450,CUS00013113,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4141,41.41,54.8,40.15,39.41,86.33,52.5,49.14,Do not prioritize,2026-08-31 18:00:00
SC000052451,CUS00013113,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4139,41.39,54.8,40.15,39.41,86.33,52.5,49.13,Do not prioritize,2026-08-31 18:00:00
SC000052452,CUS00013113,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3943,39.43,54.8,39.46,39.41,86.33,52.5,48.5,Do not prioritize,2026-08-31 18:00:00
SC000052453,CUS00013114,2026-08-31,P001,sge_propensity_logreg,v3.0,0.4292,42.92,38.3,49.44,32.24,49.67,25.0,40.58,Do not prioritize,2026-08-31 18:00:00
SC000052454,CUS00013114,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4244,42.44,38.3,44.94,32.24,49.67,25.0,39.56,Do not prioritize,2026-08-31 18:00:00
SC000052455,CUS00013114,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3737,37.37,38.3,35.69,32.24,49.67,25.0,36.44,Do not prioritize,2026-08-31 18:00:00
SC000052456,CUS00013114,2026-08-31,P009,sge_propensity_logreg,v3.0,0.6834,68.34,38.3,50.82,32.24,45.67,25.0,46.81,Do not prioritize,2026-08-31 18:00:00
SC000052457,CUS00013115,2026-08-31,P001,sge_propensity_logreg,v3.0,0.9003,90.03,79.14,70.91,54.0,82.33,77.08,76.56,Medium,2026-08-31 18:00:00
SC000052458,CUS00013115,2026-08-31,P004,sge_propensity_logreg,v3.0,0.4787,47.87,79.14,39.66,54.0,86.33,77.08,60.17,Low,2026-08-31 18:00:00
SC000052459,CUS00013115,2026-08-31,P007,sge_propensity_logreg,v3.0,0.4206,42.06,79.14,40.91,54.0,86.33,77.08,58.97,Do not prioritize,2026-08-31 18:00:00
SC000052460,CUS00013115,2026-08-31,P009,sge_propensity_logreg,v3.0,0.7709,77.09,79.14,59.29,54.0,86.33,77.08,71.4,Medium,2026-08-31 18:00:00
SC000052461,CUS00013116,2026-08-31,P001,sge_propensity_logreg,v3.0,0.5787,57.87,74.26,53.57,13.37,74.67,58.75,55.38,Do not prioritize,2026-08-31 18:00:00
SC000052462,CUS00013116,2026-08-31,P004,sge_propensity_logreg,v3.0,0.3895,38.95,74.26,45.57,13.37,74.67,58.75,49.05,Do not prioritize,2026-08-31 18:00:00
SC000052463,CUS00013116,2026-08-31,P007,sge_propensity_logreg,v3.0,0.3904,39.04,74.26,45.57,13.37,74.67,58.75,49.07,Do not prioritize,2026-08-31 18:00:00
SC000052464,CUS00013116,2026-08-31,P009,sge_propensity_logreg,v3.0,0.3537,35.37,74.26,44.7,13.37,74.67,58.75,47.98,Do not prioritize,2026-08-31 18:00:00
SC000052465,CUS00013117,2026-08-31,P001,sge_propensity_logreg,v3.0,0.3963,39.63,36.37,52.86,17.9,70.67,62.5,43.76,Do not prioritize,2026-08-31 18:00:00
SC000052466,CUS00013117,2026-08-31,P004,sge_propensity_logreg,v3.0,0.2049,20.49,36.37,25.36,17.9,74.67,62.5,33.87,Do not prioritize,2026-08-31 18:00:00
SC000052467,CUS00013117,2026-08-31,P007,sge_propensity_logreg,v3.0,0.2954,29.54,36.37,36.11,17.9,74.67,62.5,38.28,Do not prioritize,2026-08-31 18:00:00
SC000052468,CUS00013117,2026-08-31,P009,sge_propensity_logreg,v3.0,0.2563,25.63,36.37,35.24,17.9,74.67,62.5,37.13,Do not prioritize,2026-08-31 18:00:00
SC000052469,CUS00013118,2026-08-31,P001,sge_propensity_logreg,v3.0,0.705,70.5,55.38,59.47,53.42,86.33,60.0,63.24,Low,2026-08-31 18:00:00
