customer_id,cif_id,customer_type,age_group,gender_code,occupation_group,industry_group,income_band,province_code,region_code,customer_segment,relationship_start_date,relationship_years,rm_id,branch_id,kyc_status,preferred_channel,customer_active_flag,marketing_consent_flag,consent_channels,do_not_contact_flag,record_effective_from,record_effective_to,current_flag
CUS00010779,CIF000010779,SME,46-55,M,PUBLIC_SECTOR,OTHER,40-80M,01,NORTH,SME,2024-10-23,1.85,RM0001,BR001,VERIFIED,ZALO,True,True,"EMAIL,ZALO",False,2024-10-23,9999-12-31,True
CUS00010780,CIF000010780,INDIVIDUAL,26-35,F,PUBLIC_SECTOR,RETAIL,80M+,92,SOUTH,AFFLUENT,2016-10-28,9.84,RM0070,BR008,VERIFIED,EMAIL,True,False,,False,2016-10-28,9999-12-31,True
CUS00010781,CIF000010781,SME,36-45,F,PUBLIC_SECTOR,FINANCE,40-80M,79,SOUTH,SME,2025-07-27,1.1,RM0171,BR019,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2025-07-27,9999-12-31,True
CUS00010782,CIF000010782,INDIVIDUAL,26-35,M,RETIRED,RETAIL,<10M,01,NORTH,MASS,2022-09-22,3.94,RM0003,BR001,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2022-09-22,9999-12-31,True
CUS00010783,CIF000010783,INDIVIDUAL,46-55,M,RETIRED,RETAIL,40-80M,01,NORTH,MASS_AFFLUENT,2018-09-02,7.99,RM0141,BR016,VERIFIED,ZALO,True,True,"APP,EMAIL,ZALO",False,2018-09-02,9999-12-31,True
CUS00010784,CIF000010784,INDIVIDUAL,46-55,M,OFFICE,MANUFACTURING,<10M,79,SOUTH,MASS,2026-02-28,0.5,RM0162,BR018,VERIFIED,IN_APP,True,True,APP,False,2026-02-28,9999-12-31,True
CUS00010785,CIF000010785,INDIVIDUAL,65+,F,FREELANCE,OTHER,10-20M,56,CENTRAL,MASS,2018-07-30,8.09,RM0128,BR015,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2018-07-30,9999-12-31,True
CUS00010786,CIF000010786,INDIVIDUAL,65+,F,OTHER,MANUFACTURING,20-40M,31,NORTH,MASS,2016-12-20,9.69,RM0134,BR015,VERIFIED,IN_APP,True,False,,True,2016-12-20,9999-12-31,True
CUS00010787,CIF000010787,INDIVIDUAL,46-55,F,OFFICE,IT,80M+,79,SOUTH,AFFLUENT,2016-04-26,10.35,RM0029,BR004,VERIFIED,SMS,True,True,"APP,EMAIL",False,2016-04-26,9999-12-31,True
CUS00010788,CIF000010788,INDIVIDUAL,46-55,F,OFFICE,EDUCATION,20-40M,01,NORTH,MASS_AFFLUENT,2018-01-19,8.61,RM0113,BR013,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2018-01-19,9999-12-31,True
CUS00010789,CIF000010789,SME,36-45,M,MANAGER,HEALTHCARE,20-40M,79,SOUTH,SME,2019-06-08,7.23,RM0114,BR013,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2019-06-08,9999-12-31,True
CUS00010790,CIF000010790,INDIVIDUAL,46-55,F,MANAGER,MANUFACTURING,10-20M,79,SOUTH,MASS,2023-08-01,3.08,RM0147,BR017,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2023-08-01,9999-12-31,True
CUS00010791,CIF000010791,INDIVIDUAL,36-45,M,OTHER,MANUFACTURING,40-80M,01,NORTH,PRIVATE,2015-09-09,10.98,RM0096,BR011,VERIFIED,SMS,True,True,"APP,EMAIL",False,2015-09-09,9999-12-31,True
CUS00010792,CIF000010792,INDIVIDUAL,36-45,M,FREELANCE,EDUCATION,20-40M,79,SOUTH,AFFLUENT,2014-05-13,12.3,RM0175,BR020,PENDING,SMS,False,True,"APP,EMAIL,ZALO",False,2014-05-13,9999-12-31,True
CUS00010793,CIF000010793,INDIVIDUAL,56-65,F,OTHER,IT,20-40M,01,NORTH,MASS_AFFLUENT,2022-12-04,3.74,RM0111,BR013,VERIFIED,SMS,True,True,"APP,ZALO",False,2022-12-04,9999-12-31,True
CUS00010794,CIF000010794,INDIVIDUAL,46-55,M,RETIRED,IT,40-80M,56,CENTRAL,MASS_AFFLUENT,2023-12-12,2.72,RM0090,BR010,VERIFIED,RM_CALL,True,True,"SMS,ZALO",False,2023-12-12,9999-12-31,True
CUS00010795,CIF000010795,INDIVIDUAL,18-25,M,FREELANCE,MANUFACTURING,10-20M,01,NORTH,MASS,2022-07-10,4.14,RM0116,BR013,EXPIRED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2022-07-10,9999-12-31,True
CUS00010796,CIF000010796,INDIVIDUAL,26-35,F,MANAGER,EDUCATION,10-20M,74,SOUTH,MASS,2013-07-21,13.11,RM0019,BR003,VERIFIED,IN_APP,True,True,"EMAIL,ZALO",True,2013-07-21,9999-12-31,True
CUS00010797,CIF000010797,INDIVIDUAL,56-65,M,OFFICE,HEALTHCARE,40-80M,01,NORTH,MASS_AFFLUENT,2014-02-13,12.54,RM0162,BR018,VERIFIED,SMS,True,True,"APP,SMS,ZALO",False,2014-02-13,9999-12-31,True
CUS00010798,CIF000010798,INDIVIDUAL,56-65,M,RETIRED,HEALTHCARE,10-20M,79,SOUTH,MASS_AFFLUENT,2026-03-30,0.42,RM0098,BR011,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2026-03-30,9999-12-31,True
CUS00010799,CIF000010799,INDIVIDUAL,18-25,F,PUBLIC_SECTOR,CONSTRUCTION,20-40M,01,NORTH,MASS,2019-06-29,7.17,RM0143,BR016,VERIFIED,RM_CALL,True,True,APP,False,2019-06-29,9999-12-31,True
CUS00010800,CIF000010800,INDIVIDUAL,56-65,M,OTHER,MANUFACTURING,<10M,48,CENTRAL,MASS,2019-09-27,6.93,RM0123,BR014,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS",False,2019-09-27,9999-12-31,True
CUS00010801,CIF000010801,INDIVIDUAL,56-65,M,OFFICE,MANUFACTURING,40-80M,01,NORTH,PRIVATE,2014-02-20,12.53,RM0162,BR018,VERIFIED,IN_APP,True,True,APP,False,2014-02-20,9999-12-31,True
CUS00010802,CIF000010802,INDIVIDUAL,65+,F,RETIRED,IT,40-80M,31,NORTH,AFFLUENT,2015-09-05,10.99,RM0163,BR019,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2015-09-05,9999-12-31,True
CUS00010803,CIF000010803,SME,26-35,M,MANAGER,IT,80M+,79,SOUTH,SME,2015-02-12,11.55,RM0179,BR020,VERIFIED,SMS,True,True,"APP,EMAIL,ZALO",False,2015-02-12,9999-12-31,True
CUS00010804,CIF000010804,INDIVIDUAL,36-45,M,MANAGER,FINANCE,40-80M,79,SOUTH,MASS_AFFLUENT,2016-05-02,10.33,RM0180,BR020,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2016-05-02,9999-12-31,True
CUS00010805,CIF000010805,SME,26-35,M,BUSINESS_OWNER,IT,20-40M,75,SOUTH,SME,2022-07-24,4.1,RM0149,BR017,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2022-07-24,9999-12-31,True
CUS00010806,CIF000010806,INDIVIDUAL,56-65,M,RETIRED,OTHER,20-40M,79,SOUTH,AFFLUENT,2015-01-20,11.61,RM0161,BR018,VERIFIED,IN_APP,True,False,,True,2015-01-20,9999-12-31,True
CUS00010807,CIF000010807,INDIVIDUAL,65+,F,BUSINESS_OWNER,HEALTHCARE,20-40M,79,SOUTH,MASS_AFFLUENT,2019-03-12,7.47,RM0087,BR010,VERIFIED,SMS,True,True,"APP,SMS,ZALO",False,2019-03-12,9999-12-31,True
CUS00010808,CIF000010808,INDIVIDUAL,56-65,F,OFFICE,IT,40-80M,01,NORTH,PRIVATE,2016-05-24,10.27,RM0027,BR003,VERIFIED,IN_APP,True,True,"APP,SMS",False,2016-05-24,9999-12-31,True
CUS00010809,CIF000010809,INDIVIDUAL,65+,F,MANAGER,RETAIL,10-20M,22,NORTH,MASS,2016-12-18,9.7,RM0097,BR011,VERIFIED,IN_APP,True,True,EMAIL,False,2016-12-18,9999-12-31,True
CUS00010810,CIF000010810,INDIVIDUAL,46-55,M,MANAGER,IT,80M+,79,SOUTH,AFFLUENT,2016-05-21,10.28,RM0074,BR009,VERIFIED,IN_APP,True,True,"APP,SMS",False,2016-05-21,9999-12-31,True
CUS00010811,CIF000010811,INDIVIDUAL,36-45,M,FREELANCE,HEALTHCARE,10-20M,79,SOUTH,MASS,2016-10-09,9.89,RM0148,BR017,VERIFIED,IN_APP,True,False,,True,2016-10-09,9999-12-31,True
CUS00010812,CIF000010812,INDIVIDUAL,36-45,F,RETIRED,FINANCE,10-20M,92,SOUTH,MASS,2019-04-30,7.34,RM0044,BR005,VERIFIED,EMAIL,True,True,APP,False,2019-04-30,9999-12-31,True
CUS00010813,CIF000010813,INDIVIDUAL,56-65,M,MANAGER,HEALTHCARE,10-20M,79,SOUTH,MASS_AFFLUENT,2020-05-19,6.28,RM0037,BR005,VERIFIED,EMAIL,True,True,"APP,EMAIL,ZALO",False,2020-05-19,9999-12-31,True
CUS00010814,CIF000010814,SME,46-55,M,FREELANCE,FINANCE,20-40M,79,SOUTH,SME,2015-12-04,10.74,RM0082,BR010,VERIFIED,RM_CALL,True,True,EMAIL,False,2015-12-04,9999-12-31,True
CUS00010815,CIF000010815,INDIVIDUAL,46-55,F,OTHER,HEALTHCARE,10-20M,01,NORTH,MASS,2024-05-03,2.33,RM0078,BR009,VERIFIED,IN_APP,True,True,"APP,ZALO",False,2024-05-03,9999-12-31,True
CUS00010816,CIF000010816,INDIVIDUAL,18-25,F,OTHER,LOGISTICS,40-80M,01,NORTH,PRIVATE,2016-10-18,9.87,RM0116,BR013,VERIFIED,IN_APP,True,True,EMAIL,False,2016-10-18,9999-12-31,True
CUS00010817,CIF000010817,INDIVIDUAL,46-55,M,RETIRED,CONSTRUCTION,80M+,22,NORTH,AFFLUENT,2025-09-03,0.99,RM0177,BR020,VERIFIED,IN_APP,True,True,"EMAIL,SMS",False,2025-09-03,9999-12-31,True
CUS00010818,CIF000010818,INDIVIDUAL,56-65,F,OFFICE,MANUFACTURING,20-40M,56,CENTRAL,AFFLUENT,2022-11-23,3.77,RM0152,BR017,VERIFIED,IN_APP,True,False,,True,2022-11-23,9999-12-31,True
CUS00010819,CIF000010819,INDIVIDUAL,56-65,F,FREELANCE,LOGISTICS,20-40M,79,SOUTH,MASS_AFFLUENT,2016-02-21,10.52,RM0170,BR019,VERIFIED,SMS,True,True,EMAIL,False,2016-02-21,9999-12-31,True
CUS00010820,CIF000010820,INDIVIDUAL,46-55,M,BUSINESS_OWNER,RETAIL,<10M,01,NORTH,MASS,2018-08-28,8.01,RM0042,BR005,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2018-08-28,9999-12-31,True
CUS00010821,CIF000010821,INDIVIDUAL,26-35,F,RETIRED,IT,10-20M,75,SOUTH,MASS_AFFLUENT,2019-05-28,7.26,RM0111,BR013,VERIFIED,IN_APP,True,True,"APP,EMAIL",False,2019-05-28,9999-12-31,True
CUS00010822,CIF000010822,INDIVIDUAL,56-65,F,PUBLIC_SECTOR,IT,10-20M,01,NORTH,MASS,2024-05-27,2.26,RM0105,BR012,VERIFIED,SMS,True,False,,False,2024-05-27,9999-12-31,True
CUS00010823,CIF000010823,INDIVIDUAL,26-35,F,FREELANCE,IT,40-80M,01,NORTH,AFFLUENT,2016-06-29,10.17,RM0060,BR007,VERIFIED,ZALO,True,True,"APP,EMAIL,ZALO",True,2016-06-29,9999-12-31,True
CUS00010824,CIF000010824,INDIVIDUAL,26-35,F,OFFICE,EDUCATION,10-20M,31,NORTH,MASS,2019-04-30,7.34,RM0030,BR004,VERIFIED,SMS,True,True,"APP,EMAIL,SMS",False,2019-04-30,9999-12-31,True
CUS00010825,CIF000010825,INDIVIDUAL,26-35,M,BUSINESS_OWNER,OTHER,20-40M,92,SOUTH,MASS_AFFLUENT,2025-02-27,1.51,RM0072,BR008,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2025-02-27,9999-12-31,True
CUS00010826,CIF000010826,INDIVIDUAL,36-45,M,MANAGER,RETAIL,20-40M,31,NORTH,MASS_AFFLUENT,2023-07-07,3.15,RM0174,BR020,VERIFIED,EMAIL,True,True,EMAIL,False,2023-07-07,9999-12-31,True
CUS00010827,CIF000010827,INDIVIDUAL,36-45,M,MANAGER,EDUCATION,<10M,48,CENTRAL,MASS,2023-12-09,2.73,RM0144,BR016,VERIFIED,EMAIL,True,False,,True,2023-12-09,9999-12-31,True
CUS00010828,CIF000010828,SME,46-55,M,OFFICE,CONSTRUCTION,80M+,75,SOUTH,SME,2014-10-05,11.9,RM0093,BR011,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS",False,2014-10-05,9999-12-31,True
CUS00010829,CIF000010829,INDIVIDUAL,36-45,M,PUBLIC_SECTOR,CONSTRUCTION,20-40M,31,NORTH,MASS_AFFLUENT,2022-06-11,4.22,RM0038,BR005,VERIFIED,IN_APP,True,True,EMAIL,False,2022-06-11,9999-12-31,True
CUS00010830,CIF000010830,INDIVIDUAL,46-55,F,RETIRED,MANUFACTURING,80M+,48,CENTRAL,PRIVATE,2014-02-13,12.54,RM0017,BR002,VERIFIED,IN_APP,True,True,"SMS,ZALO",False,2014-02-13,9999-12-31,True
CUS00010831,CIF000010831,INDIVIDUAL,56-65,F,PUBLIC_SECTOR,CONSTRUCTION,20-40M,56,CENTRAL,MASS_AFFLUENT,2023-06-08,3.23,RM0139,BR016,VERIFIED,RM_CALL,True,True,"APP,ZALO",False,2023-06-08,9999-12-31,True
CUS00010832,CIF000010832,INDIVIDUAL,18-25,M,BUSINESS_OWNER,EDUCATION,20-40M,79,SOUTH,AFFLUENT,2022-10-28,3.84,RM0174,BR020,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2022-10-28,9999-12-31,True
CUS00010833,CIF000010833,INDIVIDUAL,36-45,F,OTHER,HEALTHCARE,20-40M,75,SOUTH,MASS_AFFLUENT,2015-08-06,11.07,RM0024,BR003,VERIFIED,IN_APP,True,False,,False,2015-08-06,9999-12-31,True
CUS00010834,CIF000010834,INDIVIDUAL,36-45,F,OTHER,FINANCE,40-80M,79,SOUTH,AFFLUENT,2014-05-13,12.3,RM0166,BR019,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2014-05-13,9999-12-31,True
CUS00010835,CIF000010835,INDIVIDUAL,56-65,F,OTHER,EDUCATION,10-20M,79,SOUTH,MASS_AFFLUENT,2015-03-13,11.47,RM0005,BR001,VERIFIED,RM_CALL,True,False,,False,2015-03-13,9999-12-31,True
CUS00010836,CIF000010836,INDIVIDUAL,26-35,F,OFFICE,CONSTRUCTION,20-40M,01,NORTH,MASS_AFFLUENT,2017-06-27,9.18,RM0180,BR020,VERIFIED,EMAIL,True,True,"EMAIL,SMS,ZALO",False,2017-06-27,9999-12-31,True
CUS00010837,CIF000010837,INDIVIDUAL,46-55,M,OTHER,IT,20-40M,79,SOUTH,MASS_AFFLUENT,2013-06-29,13.17,RM0175,BR020,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS",False,2013-06-29,9999-12-31,True
CUS00010838,CIF000010838,INDIVIDUAL,46-55,M,OTHER,FINANCE,<10M,79,SOUTH,MASS,2021-02-08,5.56,RM0037,BR005,VERIFIED,ZALO,False,True,ZALO,False,2021-02-08,9999-12-31,True
CUS00010839,CIF000010839,INDIVIDUAL,56-65,M,RETIRED,MANUFACTURING,80M+,01,NORTH,AFFLUENT,2021-10-25,4.85,RM0113,BR013,VERIFIED,IN_APP,True,True,ZALO,False,2021-10-25,9999-12-31,True
CUS00010840,CIF000010840,SME,46-55,M,FREELANCE,OTHER,20-40M,74,SOUTH,SME,2017-05-16,9.29,RM0027,BR003,PENDING,IN_APP,True,True,SMS,False,2017-05-16,9999-12-31,True
CUS00010841,CIF000010841,INDIVIDUAL,26-35,M,BUSINESS_OWNER,RETAIL,40-80M,79,SOUTH,AFFLUENT,2017-03-25,9.43,RM0036,BR004,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2017-03-25,9999-12-31,True
CUS00010842,CIF000010842,INDIVIDUAL,36-45,M,RETIRED,OTHER,<10M,48,CENTRAL,MASS,2023-01-23,3.6,RM0045,BR005,VERIFIED,IN_APP,True,True,"SMS,ZALO",False,2023-01-23,9999-12-31,True
CUS00010843,CIF000010843,INDIVIDUAL,56-65,F,RETIRED,FINANCE,<10M,01,NORTH,MASS,2013-06-12,13.22,RM0090,BR010,EXPIRED,SMS,True,True,ZALO,False,2013-06-12,9999-12-31,True
CUS00010844,CIF000010844,INDIVIDUAL,26-35,M,MANAGER,CONSTRUCTION,10-20M,74,SOUTH,MASS_AFFLUENT,2018-07-27,8.1,RM0028,BR004,VERIFIED,IN_APP,True,True,"APP,ZALO",False,2018-07-27,9999-12-31,True
CUS00010845,CIF000010845,INDIVIDUAL,46-55,F,MANAGER,LOGISTICS,10-20M,79,SOUTH,MASS,2017-11-03,8.82,RM0128,BR015,PENDING,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2017-11-03,9999-12-31,True
CUS00010846,CIF000010846,INDIVIDUAL,46-55,M,OTHER,FINANCE,10-20M,48,CENTRAL,MASS,2014-11-14,11.79,RM0077,BR009,VERIFIED,IN_APP,True,True,ZALO,False,2014-11-14,9999-12-31,True
CUS00010847,CIF000010847,INDIVIDUAL,36-45,F,PUBLIC_SECTOR,IT,20-40M,92,SOUTH,MASS_AFFLUENT,2017-01-07,9.65,RM0163,BR019,VERIFIED,EMAIL,True,True,"SMS,ZALO",False,2017-01-07,9999-12-31,True
CUS00010848,CIF000010848,SME,36-45,F,RETIRED,FINANCE,40-80M,31,NORTH,SME,2023-05-04,3.33,RM0010,BR002,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS",False,2023-05-04,9999-12-31,True
CUS00010849,CIF000010849,INDIVIDUAL,46-55,F,BUSINESS_OWNER,FINANCE,20-40M,31,NORTH,MASS_AFFLUENT,2012-09-22,13.94,RM0041,BR005,VERIFIED,SMS,True,True,"APP,EMAIL",False,2012-09-22,9999-12-31,True
CUS00010850,CIF000010850,INDIVIDUAL,18-25,M,OFFICE,EDUCATION,20-40M,01,NORTH,MASS_AFFLUENT,2012-12-10,13.72,RM0094,BR011,EXPIRED,EMAIL,True,False,,False,2012-12-10,9999-12-31,True
CUS00010851,CIF000010851,INDIVIDUAL,56-65,M,OTHER,FINANCE,<10M,01,NORTH,MASS,2017-03-06,9.49,RM0180,BR020,PENDING,IN_APP,False,True,"APP,EMAIL,SMS,ZALO",False,2017-03-06,9999-12-31,True
CUS00010852,CIF000010852,INDIVIDUAL,18-25,M,OTHER,MANUFACTURING,10-20M,74,SOUTH,MASS,2015-11-27,10.76,RM0013,BR002,VERIFIED,ZALO,False,True,"APP,ZALO",False,2015-11-27,9999-12-31,True
CUS00010853,CIF000010853,INDIVIDUAL,46-55,M,PUBLIC_SECTOR,LOGISTICS,20-40M,79,SOUTH,MASS_AFFLUENT,2017-07-06,9.15,RM0173,BR020,VERIFIED,SMS,True,True,"APP,EMAIL,ZALO",False,2017-07-06,9999-12-31,True
CUS00010854,CIF000010854,INDIVIDUAL,56-65,F,BUSINESS_OWNER,FINANCE,10-20M,79,SOUTH,MASS_AFFLUENT,2016-01-27,10.59,RM0165,BR019,VERIFIED,SMS,True,False,,False,2016-01-27,9999-12-31,True
CUS00010855,CIF000010855,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,RETAIL,10-20M,74,SOUTH,MASS,2018-08-12,8.05,RM0148,BR017,VERIFIED,IN_APP,False,False,,False,2018-08-12,9999-12-31,True
CUS00010856,CIF000010856,INDIVIDUAL,18-25,M,FREELANCE,LOGISTICS,80M+,01,NORTH,AFFLUENT,2023-01-19,3.61,RM0156,BR018,VERIFIED,EMAIL,True,True,"APP,ZALO",False,2023-01-19,9999-12-31,True
CUS00010857,CIF000010857,INDIVIDUAL,56-65,F,OFFICE,LOGISTICS,20-40M,40,NORTH,MASS_AFFLUENT,2023-02-25,3.51,RM0093,BR011,VERIFIED,ZALO,True,False,,True,2023-02-25,9999-12-31,True
CUS00010858,CIF000010858,INDIVIDUAL,18-25,F,PUBLIC_SECTOR,IT,80M+,48,CENTRAL,PRIVATE,2014-01-27,12.59,RM0019,BR003,VERIFIED,IN_APP,True,False,,True,2014-01-27,9999-12-31,True
CUS00010859,CIF000010859,INDIVIDUAL,56-65,F,RETIRED,LOGISTICS,10-20M,01,NORTH,MASS,2020-11-26,5.76,RM0074,BR009,VERIFIED,ZALO,True,True,SMS,False,2020-11-26,9999-12-31,True
CUS00010860,CIF000010860,INDIVIDUAL,36-45,F,FREELANCE,EDUCATION,40-80M,79,SOUTH,AFFLUENT,2021-06-02,5.25,RM0107,BR012,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2021-06-02,9999-12-31,True
CUS00010861,CIF000010861,INDIVIDUAL,18-25,F,OFFICE,HEALTHCARE,20-40M,40,NORTH,MASS_AFFLUENT,2013-12-08,12.73,RM0115,BR013,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2013-12-08,9999-12-31,True
CUS00010862,CIF000010862,INDIVIDUAL,36-45,M,MANAGER,IT,20-40M,79,SOUTH,MASS_AFFLUENT,2020-01-09,6.64,RM0085,BR010,VERIFIED,IN_APP,True,True,"EMAIL,SMS,ZALO",False,2020-01-09,9999-12-31,True
CUS00010863,CIF000010863,SME,18-25,M,FREELANCE,CONSTRUCTION,20-40M,79,SOUTH,SME,2018-08-18,8.04,RM0089,BR010,VERIFIED,EMAIL,True,True,"APP,SMS,ZALO",False,2018-08-18,9999-12-31,True
CUS00010864,CIF000010864,INDIVIDUAL,36-45,M,OFFICE,FINANCE,20-40M,79,SOUTH,MASS,2023-01-09,3.64,RM0128,BR015,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2023-01-09,9999-12-31,True
CUS00010865,CIF000010865,SME,46-55,F,FREELANCE,IT,40-80M,48,CENTRAL,SME,2015-06-21,11.2,RM0090,BR010,VERIFIED,SMS,True,True,"EMAIL,SMS",False,2015-06-21,9999-12-31,True
CUS00010866,CIF000010866,INDIVIDUAL,65+,M,RETIRED,FINANCE,40-80M,79,SOUTH,AFFLUENT,2018-07-15,8.13,RM0148,BR017,VERIFIED,SMS,True,True,"EMAIL,ZALO",False,2018-07-15,9999-12-31,True
CUS00010867,CIF000010867,SME,18-25,F,BUSINESS_OWNER,LOGISTICS,20-40M,75,SOUTH,SME,2015-08-30,11.0,RM0071,BR008,VERIFIED,SMS,True,False,,True,2015-08-30,9999-12-31,True
CUS00010868,CIF000010868,INDIVIDUAL,46-55,F,OTHER,MANUFACTURING,10-20M,79,SOUTH,MASS,2018-03-14,8.47,RM0032,BR004,VERIFIED,IN_APP,True,True,EMAIL,False,2018-03-14,9999-12-31,True
CUS00010869,CIF000010869,INDIVIDUAL,56-65,M,FREELANCE,MANUFACTURING,20-40M,79,SOUTH,MASS,2025-02-12,1.55,RM0168,BR019,VERIFIED,ZALO,True,True,"EMAIL,ZALO",False,2025-02-12,9999-12-31,True
CUS00010870,CIF000010870,INDIVIDUAL,56-65,F,MANAGER,HEALTHCARE,10-20M,92,SOUTH,MASS,2021-04-23,5.36,RM0057,BR007,VERIFIED,IN_APP,True,True,"EMAIL,ZALO",False,2021-04-23,9999-12-31,True
CUS00010871,CIF000010871,INDIVIDUAL,26-35,F,BUSINESS_OWNER,CONSTRUCTION,40-80M,79,SOUTH,AFFLUENT,2018-06-24,8.19,RM0073,BR009,EXPIRED,ZALO,True,True,"SMS,ZALO",False,2018-06-24,9999-12-31,True
CUS00010872,CIF000010872,INDIVIDUAL,18-25,M,MANAGER,CONSTRUCTION,20-40M,79,SOUTH,AFFLUENT,2015-08-21,11.03,RM0016,BR002,PENDING,EMAIL,True,False,,True,2015-08-21,9999-12-31,True
CUS00010873,CIF000010873,INDIVIDUAL,65+,M,FREELANCE,MANUFACTURING,<10M,01,NORTH,MASS,2016-08-16,10.04,RM0138,BR016,VERIFIED,SMS,True,True,"EMAIL,SMS,ZALO",False,2016-08-16,9999-12-31,True
CUS00010874,CIF000010874,INDIVIDUAL,18-25,F,OTHER,IT,10-20M,92,SOUTH,MASS,2025-05-24,1.27,RM0085,BR010,VERIFIED,EMAIL,True,True,"SMS,ZALO",True,2025-05-24,9999-12-31,True
CUS00010875,CIF000010875,INDIVIDUAL,18-25,F,OFFICE,RETAIL,20-40M,01,NORTH,MASS,2012-10-13,13.88,RM0049,BR006,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2012-10-13,9999-12-31,True
CUS00010876,CIF000010876,INDIVIDUAL,26-35,M,OTHER,HEALTHCARE,<10M,79,SOUTH,MASS,2025-09-13,0.96,RM0044,BR005,PENDING,RM_CALL,True,True,SMS,False,2025-09-13,9999-12-31,True
CUS00010877,CIF000010877,INDIVIDUAL,18-25,M,OFFICE,RETAIL,40-80M,48,CENTRAL,AFFLUENT,2024-01-10,2.64,RM0085,BR010,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2024-01-10,9999-12-31,True
CUS00010878,CIF000010878,INDIVIDUAL,26-35,M,RETIRED,MANUFACTURING,20-40M,22,NORTH,MASS,2022-01-12,4.63,RM0049,BR006,VERIFIED,EMAIL,True,True,"EMAIL,ZALO",False,2022-01-12,9999-12-31,True
CUS00010879,CIF000010879,INDIVIDUAL,36-45,M,BUSINESS_OWNER,FINANCE,20-40M,31,NORTH,MASS_AFFLUENT,2024-09-12,1.97,RM0138,BR016,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2024-09-12,9999-12-31,True
CUS00010880,CIF000010880,INDIVIDUAL,56-65,F,FREELANCE,OTHER,<10M,74,SOUTH,MASS,2021-03-25,5.43,RM0096,BR011,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS",False,2021-03-25,9999-12-31,True
CUS00010881,CIF000010881,INDIVIDUAL,56-65,F,PUBLIC_SECTOR,LOGISTICS,20-40M,79,SOUTH,AFFLUENT,2013-01-29,13.59,RM0119,BR014,VERIFIED,IN_APP,True,True,"EMAIL,SMS,ZALO",False,2013-01-29,9999-12-31,True
CUS00010882,CIF000010882,INDIVIDUAL,56-65,M,FREELANCE,FINANCE,80M+,01,NORTH,AFFLUENT,2024-02-11,2.55,RM0016,BR002,VERIFIED,RM_CALL,True,True,"EMAIL,ZALO",False,2024-02-11,9999-12-31,True
CUS00010883,CIF000010883,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,FINANCE,80M+,40,NORTH,AFFLUENT,2017-07-21,9.11,RM0125,BR014,VERIFIED,IN_APP,True,False,,True,2017-07-21,9999-12-31,True
CUS00010884,CIF000010884,INDIVIDUAL,26-35,M,MANAGER,OTHER,10-20M,74,SOUTH,MASS,2013-02-11,13.55,RM0055,BR007,VERIFIED,SMS,True,False,,True,2013-02-11,9999-12-31,True
CUS00010885,CIF000010885,INDIVIDUAL,36-45,F,PUBLIC_SECTOR,MANUFACTURING,80M+,48,CENTRAL,AFFLUENT,2023-06-09,3.23,RM0019,BR003,VERIFIED,SMS,True,True,"APP,ZALO",False,2023-06-09,9999-12-31,True
CUS00010886,CIF000010886,SME,56-65,M,PUBLIC_SECTOR,OTHER,20-40M,22,NORTH,SME,2021-04-01,5.42,RM0142,BR016,VERIFIED,SMS,True,True,"APP,ZALO",False,2021-04-01,9999-12-31,True
