case_id,customer_id,created_timestamp,closed_timestamp,channel,case_type,issue_category,product_code,complaint_flag,severity,case_status,resolution_time_hours,csat_score,complaint_count_30d,complaint_count_90d,serious_complaint_7d,days_since_last_complaint,avg_csat,open_case_count
CASE0000016642,CUS00014125,2026-08-31 06:25:38,2026-08-31 18:48:00.703829,EMAIL,INQUIRY,CARD,TD_STANDARD,True,MEDIUM,CLOSED,12.37,5,2,2,False,0,3.5,0
CASE0000016643,CUS00014125,2026-08-02 22:38:44,2026-08-03 11:16:04.207392,CHATBOT,REQUEST,OTHER,CC_STANDARD,True,LOW,RESOLVED,12.62,2,2,2,False,0,3.5,0
CASE0000016644,CUS00014126,2026-08-25 11:52:19,2026-08-26 05:08:02.069893,HOTLINE,COMPLAINT,APP,LOAN_HOME,True,HIGH,RESOLVED,17.26,1,1,1,True,6,2.5,0
CASE0000016645,CUS00014126,2026-03-09 12:51:45,2026-03-10 15:11:37.022090,HOTLINE,COMPLAINT,FEE,CC_GOLD,False,LOW,RESOLVED,26.33,4,1,1,True,6,2.5,0
CASE0000016646,CUS00014127,2026-05-26 00:41:10,2026-05-27 07:36:02.466953,EMAIL,REQUEST,LOAN,CC_GOLD,False,MEDIUM,CLOSED,30.91,5,0,0,False,,5.0,0
CASE0000016647,CUS00014128,2026-05-24 11:56:30,2026-05-24 22:41:26.410728,APP,COMPLAINT,ACCOUNT,INVEST_BOND,False,LOW,RESOLVED,10.75,1,0,0,False,,1.0,0
CASE0000016648,CUS00014129,2026-07-23 12:41:33,,BRANCH,COMPLAINT,ACCOUNT,LOAN_AUTO,True,MEDIUM,IN_PROGRESS,,,0,1,False,39,5.0,1
CASE0000016649,CUS00014129,2026-06-09 13:37:57,2026-06-09 20:54:54.348161,APP,REQUEST,OTHER,LOAN_PERSONAL,False,LOW,RESOLVED,7.28,5,0,1,False,39,5.0,1
CASE0000016650,CUS00014130,2026-08-03 12:22:30,2026-08-03 13:54:52.223029,BRANCH,COMPLAINT,OTHER,LOAN_PERSONAL,False,HIGH,RESOLVED,1.54,4,0,0,False,,3.33,0
CASE0000016651,CUS00014130,2026-05-03 02:41:20,2026-05-03 05:17:33.554127,HOTLINE,COMPLAINT,APP,CC_PLATINUM,False,LOW,CLOSED,2.6,4,0,0,False,,3.33,0
CASE0000016652,CUS00014130,2026-03-10 02:27:25,2026-03-10 08:12:05.636645,HOTLINE,DISPUTE,APP,LOAN_AUTO,False,MEDIUM,RESOLVED,5.74,2,0,0,False,,3.33,0
CASE0000016653,CUS00014131,2026-04-27 17:27:11,2026-04-28 04:37:56.837192,EMAIL,REQUEST,LOAN,LOAN_HOME,True,MEDIUM,CLOSED,11.18,1,0,0,False,126,1.0,0
CASE0000016654,CUS00014132,2026-04-18 18:01:27,2026-04-20 09:53:51.942988,HOTLINE,DISPUTE,OTHER,CC_STANDARD,True,HIGH,RESOLVED,39.87,4,0,0,False,134,4.0,0
CASE0000016655,CUS00014133,2026-08-13 16:47:37,,APP,DISPUTE,LOAN,LOAN_HOME,False,LOW,IN_PROGRESS,,,0,0,False,174,3.0,1
CASE0000016656,CUS00014133,2026-05-14 17:53:12,,HOTLINE,REQUEST,LOAN,LOAN_PERSONAL,False,MEDIUM,OPEN,,,0,0,False,174,3.0,2
CASE0000016657,CUS00014133,2026-03-10 03:33:20,2026-03-10 11:14:35.553883,APP,DISPUTE,ACCOUNT,LOAN_HOME,True,MEDIUM,RESOLVED,7.69,3,0,0,False,174,3.0,2
CASE0000016658,CUS00014134,2026-08-13 22:42:34,,EMAIL,REQUEST,FEE,CC_PLATINUM,False,LOW,IN_PROGRESS,,,0,0,False,,,1
CASE0000016659,CUS00014135,2026-08-16 01:41:12,2026-08-16 14:06:57.630049,BRANCH,REQUEST,ACCOUNT,,False,MEDIUM,CLOSED,12.43,5,0,0,False,,3.33,0
CASE0000016660,CUS00014135,2026-06-20 04:39:08,2026-06-20 14:58:24.103643,BRANCH,COMPLAINT,LOAN,CC_STANDARD,False,LOW,CLOSED,10.32,4,0,0,False,,3.33,0
CASE0000016661,CUS00014135,2026-05-01 18:39:08,2026-05-02 09:14:11.340783,CHATBOT,INQUIRY,FEE,TD_STANDARD,False,LOW,CLOSED,14.58,1,0,0,False,,3.33,0
CASE0000016662,CUS00014137,2026-05-20 15:02:30,2026-05-20 19:50:31.717487,BRANCH,COMPLAINT,FEE,LOAN_HOME,False,LOW,RESOLVED,4.8,2,0,0,False,162,2.0,0
CASE0000016663,CUS00014137,2026-03-22 15:49:28,2026-03-23 04:32:34.002220,HOTLINE,REQUEST,APP,LOAN_PERSONAL,True,LOW,RESOLVED,12.72,2,0,0,False,162,2.0,0
CASE0000016664,CUS00014140,2026-04-30 23:25:14,2026-05-01 05:20:03.495373,BRANCH,REQUEST,APP,LOAN_AUTO,True,MEDIUM,CLOSED,5.91,3,0,0,False,122,2.5,0
CASE0000016665,CUS00014140,2026-04-19 18:03:28,2026-04-20 01:59:51.139510,CHATBOT,DISPUTE,LOAN,TD_FLEXI,False,LOW,RESOLVED,7.94,2,0,0,False,122,2.5,0
CASE0000016666,CUS00014141,2026-08-01 11:17:28,2026-08-01 13:29:02.898917,CHATBOT,INQUIRY,APP,INVEST_FUND,False,LOW,RESOLVED,2.19,3,0,0,False,,2.0,0
CASE0000016667,CUS00014141,2026-07-19 13:33:18,2026-07-20 16:17:29.235750,CHATBOT,REQUEST,APP,TD_STANDARD,False,LOW,RESOLVED,26.74,1,0,0,False,,2.0,0
CASE0000016668,CUS00014142,2026-07-31 03:28:29,2026-07-31 18:03:34.510750,CHATBOT,REQUEST,LOAN,LOAN_AUTO,False,LOW,RESOLVED,14.58,2,0,0,False,,3.5,0
CASE0000016669,CUS00014142,2026-03-16 19:41:56,2026-03-16 23:47:57.092160,EMAIL,DISPUTE,CARD,LOAN_AUTO,False,LOW,CLOSED,4.1,5,0,0,False,,3.5,0
CASE0000016670,CUS00014143,2026-07-17 01:52:14,2026-07-17 14:55:49.772098,HOTLINE,DISPUTE,APP,,False,LOW,RESOLVED,13.06,4,0,0,False,,3.5,0
CASE0000016671,CUS00014143,2026-04-21 13:34:59,2026-04-21 20:04:15.239569,BRANCH,REQUEST,FEE,LOAN_PERSONAL,False,MEDIUM,RESOLVED,6.49,3,0,0,False,,3.5,0
CASE0000016672,CUS00014146,2026-06-02 12:06:45,2026-06-02 18:20:59.063364,BRANCH,DISPUTE,CARD,CC_STANDARD,False,HIGH,CLOSED,6.24,5,0,0,False,,3.5,0
CASE0000016673,CUS00014146,2026-05-20 11:44:59,2026-05-20 18:27:06.508751,BRANCH,DISPUTE,LOAN,,False,LOW,RESOLVED,6.7,2,0,0,False,,3.5,0
CASE0000016674,CUS00014148,2026-03-15 03:41:25,,HOTLINE,INQUIRY,LOAN,TD_STANDARD,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000016675,CUS00014148,2026-03-08 15:48:12,,EMAIL,REQUEST,OTHER,INVEST_FUND,False,CRITICAL,OPEN,,,0,0,False,,,2
CASE0000016676,CUS00014150,2026-05-30 04:48:47,2026-05-30 18:13:11.856545,APP,INQUIRY,APP,INVEST_FUND,True,MEDIUM,CLOSED,13.41,4,0,0,False,93,2.5,0
CASE0000016677,CUS00014150,2026-04-21 10:45:02,2026-04-22 22:13:20.676467,EMAIL,REQUEST,OTHER,TD_STANDARD,False,LOW,CLOSED,35.47,1,0,0,False,93,2.5,0
CASE0000016678,CUS00014151,2026-07-03 15:22:15,2026-07-03 20:33:09.792357,HOTLINE,COMPLAINT,OTHER,CC_STANDARD,True,HIGH,RESOLVED,5.18,3,0,1,False,59,2.5,0
CASE0000016679,CUS00014151,2026-05-02 00:13:22,2026-05-02 19:40:51.392897,HOTLINE,INQUIRY,APP,INVEST_FUND,True,MEDIUM,RESOLVED,19.46,2,0,1,False,59,2.5,0
CASE0000016680,CUS00014152,2026-08-11 20:57:20,,EMAIL,COMPLAINT,OTHER,LOAN_PERSONAL,True,MEDIUM,OPEN,,,1,1,False,19,1.0,1
CASE0000016681,CUS00014152,2026-05-21 14:16:58,,EMAIL,COMPLAINT,LOAN,,False,MEDIUM,IN_PROGRESS,,,1,1,False,19,1.0,2
CASE0000016682,CUS00014152,2026-03-28 06:54:10,2026-03-28 13:33:14.226404,HOTLINE,DISPUTE,ACCOUNT,CC_STANDARD,False,MEDIUM,RESOLVED,6.65,1,1,1,False,19,1.0,2
CASE0000016683,CUS00014154,2026-07-15 06:00:35,2026-07-15 22:13:19.502778,BRANCH,DISPUTE,OTHER,LOAN_PERSONAL,True,HIGH,RESOLVED,16.21,1,0,1,False,47,1.0,0
CASE0000016684,CUS00014155,2026-08-18 05:43:39,2026-08-19 03:32:12.913698,BRANCH,REQUEST,ACCOUNT,CC_GOLD,False,CRITICAL,RESOLVED,21.81,2,0,0,False,,2.0,0
CASE0000016685,CUS00014157,2026-04-29 16:33:39,2026-04-30 00:50:36.792579,BRANCH,DISPUTE,APP,CC_PLATINUM,False,CRITICAL,CLOSED,8.28,5,0,0,False,,5.0,0
CASE0000016686,CUS00014160,2026-06-22 16:45:13,2026-06-23 21:33:15.088418,EMAIL,COMPLAINT,CARD,CC_GOLD,False,HIGH,RESOLVED,28.8,2,0,0,False,,2.0,0
CASE0000016687,CUS00014161,2026-05-21 17:29:26,2026-05-22 03:48:46.464964,APP,REQUEST,APP,CC_GOLD,False,MEDIUM,RESOLVED,10.32,3,0,0,False,,3.5,0
CASE0000016688,CUS00014161,2026-04-21 08:12:45,2026-04-22 07:00:28.485204,EMAIL,DISPUTE,FEE,INVEST_FUND,False,LOW,RESOLVED,22.8,3,0,0,False,,3.5,0
CASE0000016689,CUS00014161,2026-04-06 21:23:23,2026-04-07 05:07:43.055799,HOTLINE,INQUIRY,LOAN,INVEST_BOND,False,CRITICAL,RESOLVED,7.74,5,0,0,False,,3.5,0
CASE0000016690,CUS00014161,2026-03-13 18:37:37,2026-03-14 04:47:52.470301,APP,INQUIRY,FEE,TD_FLEXI,False,MEDIUM,CLOSED,10.17,3,0,0,False,,3.5,0
CASE0000016691,CUS00014162,2026-08-01 16:07:42,2026-08-02 14:19:40.736864,CHATBOT,INQUIRY,APP,,True,MEDIUM,RESOLVED,22.2,2,1,1,False,30,2.0,0
CASE0000016692,CUS00014163,2026-08-28 12:19:54,2026-08-28 14:27:23.724432,APP,REQUEST,ACCOUNT,LOAN_PERSONAL,True,LOW,RESOLVED,2.12,4,2,2,False,3,3.5,0
CASE0000016693,CUS00014163,2026-08-03 07:00:14,,BRANCH,DISPUTE,ACCOUNT,CC_STANDARD,True,HIGH,OPEN,,,2,2,False,3,3.5,1
CASE0000016694,CUS00014163,2026-07-14 16:52:42,2026-07-14 23:12:51.595650,CHATBOT,COMPLAINT,CARD,CC_GOLD,False,MEDIUM,CLOSED,6.34,1,2,2,False,3,3.5,1
CASE0000016695,CUS00014163,2026-07-12 01:32:35,2026-07-12 21:51:18.800702,HOTLINE,REQUEST,CARD,TD_STANDARD,False,LOW,RESOLVED,20.31,5,2,2,False,3,3.5,1
CASE0000016696,CUS00014163,2026-04-04 18:58:26,2026-04-05 00:49:22.348298,HOTLINE,COMPLAINT,LOAN,CC_STANDARD,False,LOW,CLOSED,5.85,4,2,2,False,3,3.5,1
CASE0000016697,CUS00014164,2026-08-22 21:15:10,2026-08-23 11:04:41.084630,BRANCH,COMPLAINT,APP,TD_FLEXI,False,LOW,RESOLVED,13.83,2,0,0,False,,2.67,0
CASE0000016698,CUS00014164,2026-08-17 09:49:54,2026-08-18 01:59:29.646403,BRANCH,REQUEST,ACCOUNT,LOAN_PERSONAL,False,HIGH,CLOSED,16.16,2,0,0,False,,2.67,0
CASE0000016699,CUS00014164,2026-08-09 06:20:57,2026-08-09 13:59:50.819302,APP,COMPLAINT,LOAN,LOAN_AUTO,False,MEDIUM,RESOLVED,7.65,4,0,0,False,,2.67,0
CASE0000016700,CUS00014166,2026-05-08 05:28:56,2026-05-08 13:50:04.265133,BRANCH,INQUIRY,LOAN,LOAN_HOME,False,MEDIUM,CLOSED,8.35,4,0,0,False,175,3.5,0
CASE0000016701,CUS00014166,2026-03-09 05:08:12,2026-03-09 23:53:10.423349,APP,INQUIRY,LOAN,TD_STANDARD,True,MEDIUM,CLOSED,18.75,3,0,0,False,175,3.5,0
CASE0000016702,CUS00014168,2026-06-06 08:47:35,2026-06-07 19:20:20.406648,HOTLINE,INQUIRY,CARD,TD_FLEXI,False,HIGH,RESOLVED,34.55,2,0,0,False,,2.0,0
CASE0000016703,CUS00014171,2026-06-14 10:12:46,,EMAIL,COMPLAINT,CARD,CC_PLATINUM,False,MEDIUM,OPEN,,,0,0,False,,,1
CASE0000016704,CUS00014171,2026-04-03 22:30:54,,BRANCH,COMPLAINT,LOAN,CC_STANDARD,False,MEDIUM,OPEN,,,0,0,False,,,2
CASE0000016705,CUS00014172,2026-08-25 02:59:08,2026-08-25 09:07:43.298985,BRANCH,INQUIRY,FEE,CC_GOLD,True,LOW,RESOLVED,6.14,1,1,2,False,6,2.25,0
CASE0000016706,CUS00014172,2026-07-03 01:18:05,2026-07-03 15:34:34.714711,HOTLINE,COMPLAINT,APP,LOAN_PERSONAL,True,LOW,RESOLVED,14.27,2,1,2,False,6,2.25,0
CASE0000016707,CUS00014172,2026-05-08 19:05:06,2026-05-09 04:35:05.615181,HOTLINE,DISPUTE,LOAN,CC_GOLD,True,LOW,CLOSED,9.5,3,1,2,False,6,2.25,0
CASE0000016708,CUS00014172,2026-04-15 14:34:16,2026-04-16 09:29:40.893251,APP,REQUEST,OTHER,INVEST_FUND,True,LOW,RESOLVED,18.92,3,1,2,False,6,2.25,0
CASE0000016709,CUS00014173,2026-06-29 12:43:31,2026-06-30 16:37:40.074528,EMAIL,INQUIRY,FEE,CC_PLATINUM,False,HIGH,CLOSED,27.9,2,0,0,False,,2.0,0
CASE0000016710,CUS00014174,2026-06-12 18:20:57,2026-06-13 02:34:55.059323,BRANCH,COMPLAINT,OTHER,CC_GOLD,True,MEDIUM,RESOLVED,8.23,1,0,1,False,79,1.0,0
CASE0000016711,CUS00014177,2026-08-14 00:05:40,2026-08-14 08:33:34.547164,APP,REQUEST,OTHER,CC_GOLD,False,LOW,RESOLVED,8.47,5,0,0,False,,5.0,0
CASE0000016712,CUS00014180,2026-05-06 16:08:55,2026-05-07 14:30:05.758182,APP,COMPLAINT,FEE,INVEST_FUND,True,MEDIUM,RESOLVED,22.35,1,0,0,False,117,1.0,0
CASE0000016713,CUS00014181,2026-07-07 04:07:07,2026-07-07 20:33:27.165689,EMAIL,REQUEST,OTHER,INVEST_BOND,True,MEDIUM,CLOSED,16.44,5,0,2,False,55,4.0,0
CASE0000016714,CUS00014181,2026-06-10 12:10:18,,EMAIL,REQUEST,CARD,INVEST_BOND,True,LOW,OPEN,,,0,2,False,55,4.0,1
CASE0000016715,CUS00014181,2026-04-17 05:32:50,2026-04-17 07:52:36.646969,BRANCH,COMPLAINT,LOAN,LOAN_AUTO,False,MEDIUM,RESOLVED,2.33,3,0,2,False,55,4.0,1
CASE0000016716,CUS00014185,2026-04-03 16:40:14,,CHATBOT,COMPLAINT,CARD,LOAN_AUTO,True,HIGH,OPEN,,,0,0,False,150,,1
CASE0000016717,CUS00014186,2026-07-25 09:18:47,2026-07-26 04:35:30.458878,EMAIL,INQUIRY,FEE,LOAN_PERSONAL,True,MEDIUM,CLOSED,19.28,4,0,1,False,37,4.0,0
CASE0000016718,CUS00014188,2026-08-28 06:13:32,,APP,COMPLAINT,ACCOUNT,CC_PLATINUM,False,HIGH,OPEN,,,0,0,False,,3.0,1
CASE0000016719,CUS00014188,2026-07-08 15:31:30,2026-07-09 06:22:24.802990,HOTLINE,INQUIRY,APP,LOAN_HOME,False,LOW,RESOLVED,14.85,3,0,0,False,,3.0,1
CASE0000016720,CUS00014188,2026-05-23 21:15:58,,BRANCH,DISPUTE,OTHER,CC_PLATINUM,False,LOW,OPEN,,,0,0,False,,3.0,2
CASE0000016721,CUS00014191,2026-08-27 03:59:04,2026-08-28 00:53:50.542331,EMAIL,REQUEST,OTHER,LOAN_HOME,True,MEDIUM,CLOSED,20.91,3,1,1,False,4,3.0,0
CASE0000016722,CUS00014191,2026-05-30 04:09:04,,BRANCH,DISPUTE,CARD,CC_STANDARD,False,LOW,OPEN,,,1,1,False,4,3.0,1
CASE0000016723,CUS00014191,2026-04-23 00:32:13,,EMAIL,DISPUTE,LOAN,,False,MEDIUM,IN_PROGRESS,,,1,1,False,4,3.0,2
CASE0000016724,CUS00014191,2026-03-31 07:24:19,2026-03-31 09:21:45.396952,APP,COMPLAINT,FEE,,False,LOW,RESOLVED,1.96,3,1,1,False,4,3.0,2
CASE0000016725,CUS00014191,2026-03-16 14:39:26,2026-03-16 22:04:29.143334,APP,INQUIRY,OTHER,LOAN_AUTO,False,MEDIUM,CLOSED,7.42,3,1,1,False,4,3.0,2
CASE0000016726,CUS00014191,2026-03-15 06:00:14,,APP,DISPUTE,CARD,CC_PLATINUM,True,MEDIUM,OPEN,,,1,1,False,4,3.0,3
CASE0000016727,CUS00014193,2026-08-28 00:54:53,2026-08-28 10:38:12.044358,EMAIL,DISPUTE,APP,LOAN_PERSONAL,True,LOW,RESOLVED,9.72,4,2,3,False,3,3.4,0
CASE0000016728,CUS00014193,2026-08-03 08:49:52,2026-08-04 11:29:30.462834,APP,INQUIRY,APP,CC_GOLD,True,CRITICAL,RESOLVED,26.66,3,2,3,False,3,3.4,0
CASE0000016729,CUS00014193,2026-07-18 06:29:19,2026-07-18 10:42:38.056647,EMAIL,DISPUTE,LOAN,INVEST_FUND,False,HIGH,RESOLVED,4.22,5,2,3,False,3,3.4,0
CASE0000016730,CUS00014193,2026-06-22 17:11:03,2026-06-22 23:33:24.437346,HOTLINE,INQUIRY,OTHER,TD_FLEXI,False,MEDIUM,CLOSED,6.37,1,2,3,False,3,3.4,0
CASE0000016731,CUS00014193,2026-06-05 11:15:13,2026-06-05 18:04:25.497907,HOTLINE,REQUEST,APP,CC_GOLD,True,MEDIUM,CLOSED,6.82,4,2,3,False,3,3.4,0
CASE0000016732,CUS00014194,2026-06-15 04:43:24,2026-06-17 06:25:55.953153,CHATBOT,REQUEST,APP,CC_STANDARD,True,LOW,RESOLVED,49.71,3,0,1,False,77,3.0,0
CASE0000016733,CUS00014196,2026-04-01 09:32:29,,APP,COMPLAINT,ACCOUNT,CC_PLATINUM,True,MEDIUM,IN_PROGRESS,,,0,0,False,152,,1
CASE0000016734,CUS00014200,2026-03-27 09:23:50,2026-03-27 20:10:55.930179,BRANCH,DISPUTE,APP,LOAN_HOME,True,LOW,CLOSED,10.78,4,0,0,False,157,4.0,0
CASE0000016735,CUS00014202,2026-06-24 00:13:03,2026-06-25 03:26:58.809280,BRANCH,DISPUTE,ACCOUNT,TD_STANDARD,False,LOW,RESOLVED,27.23,2,0,0,False,,2.0,0
CASE0000016736,CUS00014203,2026-08-26 01:41:27,,BRANCH,COMPLAINT,OTHER,TD_STANDARD,True,LOW,OPEN,,,1,2,False,5,3.0,1
CASE0000016737,CUS00014203,2026-06-28 13:35:21,2026-06-28 18:01:43.398097,APP,COMPLAINT,OTHER,LOAN_PERSONAL,False,LOW,RESOLVED,4.44,2,1,2,False,5,3.0,1
CASE0000016738,CUS00014203,2026-06-24 18:11:14,,CHATBOT,DISPUTE,CARD,TD_FLEXI,True,MEDIUM,IN_PROGRESS,,,1,2,False,5,3.0,2
CASE0000016739,CUS00014203,2026-04-10 09:59:52,2026-04-11 11:07:03.251738,HOTLINE,REQUEST,OTHER,CC_PLATINUM,False,MEDIUM,RESOLVED,25.12,4,1,2,False,5,3.0,2
CASE0000016740,CUS00014205,2026-08-19 05:55:04,2026-08-20 00:12:04.643114,BRANCH,DISPUTE,CARD,INVEST_BOND,True,HIGH,RESOLVED,18.28,2,1,1,False,12,2.0,0
CASE0000016741,CUS00014209,2026-05-18 21:30:41,2026-05-19 20:14:53.610433,EMAIL,DISPUTE,LOAN,,True,HIGH,RESOLVED,22.74,3,0,0,False,104,3.0,0
CASE0000016742,CUS00014211,2026-07-02 16:10:40,2026-07-03 07:33:36.591457,HOTLINE,COMPLAINT,ACCOUNT,,False,MEDIUM,RESOLVED,15.38,2,0,0,False,,2.0,0
CASE0000016743,CUS00014212,2026-07-12 19:19:33,2026-07-14 05:18:33.268969,BRANCH,DISPUTE,OTHER,INVEST_BOND,True,LOW,CLOSED,33.98,2,0,1,False,49,2.0,0
CASE0000016744,CUS00014213,2026-06-21 01:20:08,2026-06-21 04:07:10.311991,CHATBOT,REQUEST,APP,TD_STANDARD,False,CRITICAL,RESOLVED,2.78,3,0,0,False,,3.0,0
CASE0000016745,CUS00014214,2026-06-23 10:03:10,,BRANCH,INQUIRY,ACCOUNT,CC_PLATINUM,True,CRITICAL,IN_PROGRESS,,,0,1,False,69,1.0,1
CASE0000016746,CUS00014214,2026-04-04 08:45:53,2026-04-04 21:29:37.423355,BRANCH,DISPUTE,LOAN,LOAN_AUTO,False,MEDIUM,RESOLVED,12.73,1,0,1,False,69,1.0,1
CASE0000016747,CUS00014215,2026-08-25 23:20:08,2026-08-26 19:45:39.633210,APP,COMPLAINT,CARD,INVEST_FUND,False,LOW,RESOLVED,20.43,4,0,0,False,,4.5,0
CASE0000016748,CUS00014215,2026-06-15 01:33:18,2026-06-16 06:19:15.460994,CHATBOT,COMPLAINT,OTHER,CC_STANDARD,False,HIGH,CLOSED,28.77,5,0,0,False,,4.5,0
CASE0000016749,CUS00014216,2026-08-22 21:23:34,2026-08-23 14:11:08.121841,HOTLINE,INQUIRY,FEE,CC_PLATINUM,True,MEDIUM,RESOLVED,16.79,5,2,2,False,8,3.5,0
CASE0000016750,CUS00014216,2026-08-04 04:11:38,2026-08-05 04:48:35.515142,HOTLINE,INQUIRY,OTHER,INVEST_BOND,True,LOW,RESOLVED,24.62,1,2,2,False,8,3.5,0
CASE0000016751,CUS00014216,2026-04-17 20:30:12,2026-04-18 10:10:08.430729,APP,REQUEST,APP,CC_GOLD,False,HIGH,RESOLVED,13.67,5,2,2,False,8,3.5,0
CASE0000016752,CUS00014216,2026-03-05 10:08:11,2026-03-05 19:33:23.695217,APP,INQUIRY,ACCOUNT,LOAN_HOME,False,LOW,RESOLVED,9.42,3,2,2,False,8,3.5,0
CASE0000016753,CUS00014217,2026-05-08 08:38:46,2026-05-08 15:01:37.098407,APP,DISPUTE,CARD,CC_STANDARD,False,LOW,RESOLVED,6.38,4,0,0,False,,3.0,0
CASE0000016754,CUS00014217,2026-04-10 09:05:38,2026-04-10 11:01:57.815556,EMAIL,COMPLAINT,APP,CC_PLATINUM,False,LOW,CLOSED,1.94,2,0,0,False,,3.0,0
CASE0000016755,CUS00014218,2026-07-31 12:14:13,2026-08-01 02:19:51.714611,APP,INQUIRY,CARD,,False,LOW,RESOLVED,14.09,2,0,1,False,42,2.0,0
CASE0000016756,CUS00014218,2026-07-20 00:15:51,,APP,REQUEST,FEE,TD_STANDARD,True,LOW,IN_PROGRESS,,,0,1,False,42,2.0,1
CASE0000016757,CUS00014219,2026-08-19 20:45:24,2026-08-21 09:49:58.882587,CHATBOT,DISPUTE,CARD,LOAN_PERSONAL,True,MEDIUM,CLOSED,37.08,2,1,1,False,11,3.0,0
CASE0000016758,CUS00014219,2026-07-27 22:43:11,,EMAIL,DISPUTE,OTHER,CC_STANDARD,False,HIGH,IN_PROGRESS,,,1,1,False,11,3.0,1
CASE0000016759,CUS00014219,2026-04-05 21:22:58,2026-04-07 00:43:20.411676,APP,DISPUTE,LOAN,CC_GOLD,False,MEDIUM,RESOLVED,27.34,4,1,1,False,11,3.0,1
CASE0000016760,CUS00014223,2026-05-24 22:30:56,2026-05-25 10:04:41.171396,APP,REQUEST,ACCOUNT,TD_FLEXI,False,LOW,RESOLVED,11.56,1,0,0,False,,1.0,0
CASE0000016761,CUS00014224,2026-07-15 15:47:45,2026-07-16 02:36:27.124244,HOTLINE,REQUEST,LOAN,INVEST_BOND,False,MEDIUM,RESOLVED,10.81,2,0,0,False,,2.0,0
CASE0000016762,CUS00014226,2026-08-20 01:43:27,2026-08-20 12:22:01.688504,CHATBOT,COMPLAINT,CARD,INVEST_BOND,True,MEDIUM,RESOLVED,10.64,4,1,1,False,11,4.0,0
CASE0000016763,CUS00014227,2026-05-09 04:10:53,,APP,INQUIRY,OTHER,,True,LOW,OPEN,,,0,0,False,114,,1
CASE0000016764,CUS00014228,2026-05-28 15:13:28,2026-05-29 16:01:11.300921,CHATBOT,DISPUTE,FEE,TD_STANDARD,True,LOW,RESOLVED,24.8,3,0,0,False,95,3.0,0
CASE0000016765,CUS00014230,2026-07-19 04:30:14,2026-07-20 05:09:35.059054,BRANCH,COMPLAINT,APP,CC_PLATINUM,True,MEDIUM,CLOSED,24.66,4,0,1,False,43,4.0,0
CASE0000016766,CUS00014234,2026-06-06 03:30:36,2026-06-06 17:33:24.171690,BRANCH,REQUEST,CARD,TD_STANDARD,False,LOW,RESOLVED,14.05,4,0,0,False,,4.0,0
CASE0000016767,CUS00014235,2026-07-27 03:14:59,2026-07-28 05:21:44.690549,BRANCH,DISPUTE,LOAN,LOAN_AUTO,True,MEDIUM,RESOLVED,26.11,2,0,1,False,35,2.0,0
CASE0000016768,CUS00014238,2026-04-26 14:39:04,2026-04-27 07:26:44.869940,EMAIL,COMPLAINT,ACCOUNT,,False,MEDIUM,CLOSED,16.79,1,0,0,False,,1.0,0
CASE0000016769,CUS00014240,2026-07-28 12:32:45,,APP,DISPUTE,OTHER,CC_GOLD,False,LOW,IN_PROGRESS,,,0,0,False,103,3.5,1
CASE0000016770,CUS00014240,2026-07-11 22:12:07,2026-07-12 10:59:55.197991,CHATBOT,REQUEST,APP,CC_PLATINUM,False,CRITICAL,CLOSED,12.8,5,0,0,False,103,3.5,1
CASE0000016771,CUS00014240,2026-05-20 09:26:22,2026-05-20 17:41:58.557286,BRANCH,COMPLAINT,ACCOUNT,INVEST_BOND,True,LOW,CLOSED,8.26,2,0,0,False,103,3.5,1
CASE0000016772,CUS00014241,2026-06-18 09:37:16,,BRANCH,REQUEST,OTHER,LOAN_AUTO,True,LOW,IN_PROGRESS,,,0,1,False,74,,1
CASE0000016773,CUS00014242,2026-06-07 15:38:16,2026-06-08 04:13:34.186671,HOTLINE,COMPLAINT,APP,CC_PLATINUM,True,LOW,RESOLVED,12.59,1,0,1,False,85,1.0,0
CASE0000016774,CUS00014243,2026-06-04 05:13:24,2026-06-04 21:37:54.686136,CHATBOT,DISPUTE,OTHER,LOAN_PERSONAL,False,HIGH,RESOLVED,16.41,5,0,0,False,,5.0,0
CASE0000016775,CUS00014243,2026-06-03 13:09:48,2026-06-03 17:21:08.896296,BRANCH,DISPUTE,CARD,TD_STANDARD,False,HIGH,RESOLVED,4.19,5,0,0,False,,5.0,0
CASE0000016776,CUS00014244,2026-04-13 17:34:01,,APP,COMPLAINT,FEE,INVEST_FUND,False,MEDIUM,OPEN,,,0,0,False,,,1
CASE0000016777,CUS00014245,2026-04-29 15:07:53,,HOTLINE,COMPLAINT,FEE,LOAN_AUTO,True,MEDIUM,OPEN,,,0,0,False,124,,1
CASE0000016778,CUS00014246,2026-05-07 22:35:01,2026-05-09 09:32:19.908847,APP,REQUEST,OTHER,CC_GOLD,False,MEDIUM,RESOLVED,34.96,4,0,0,False,157,4.0,0
CASE0000016779,CUS00014246,2026-03-26 22:46:45,,EMAIL,REQUEST,FEE,CC_GOLD,True,MEDIUM,IN_PROGRESS,,,0,0,False,157,4.0,1
CASE0000016780,CUS00014247,2026-03-17 13:40:50,2026-03-17 23:58:56.214285,EMAIL,REQUEST,OTHER,TD_FLEXI,False,LOW,RESOLVED,10.3,3,0,0,False,,3.0,0
