deposit_id,customer_id,open_date,maturity_date,deposit_type,term_months,currency,principal_amount,current_balance,interest_rate,auto_renew_flag,early_withdraw_flag,deposit_status,total_deposit_balance,deposit_count,maturity_30d_amount,maturity_60d_amount,days_to_nearest_maturity
DEP000004810,CUS00009173,2026-07-03,2026-08-02,TERM,1,VND,108552466.91,111029958.03,4.266,True,False,ROLLED_OVER,111029958.03,1,0.0,0.0,
DEP000004811,CUS00009174,2026-07-16,2028-01-07,TERM,18,VND,24510052.1,25688097.2,4.322,True,False,ACTIVE,25688097.2,1,0.0,0.0,494
DEP000004812,CUS00009176,2026-08-10,2027-02-06,FLEXI,6,VND,61088202.55,62910249.37,6.127,True,False,ACTIVE,62910249.37,1,0.0,0.0,159
DEP000004813,CUS00009177,2026-04-13,2026-10-10,TERM,6,VND,53747538.22,54716906.88,4.368,True,False,ACTIVE,54716906.88,1,0.0,53747538.22,40
DEP000004814,CUS00009181,2025-11-23,2026-08-20,TERM,9,VND,28909334.12,28991508.58,4.619,True,False,ROLLED_OVER,42912962.92,2,0.0,0.0,248
DEP000004815,CUS00009181,2025-11-12,2027-05-06,TERM,18,VND,13878064.27,13921454.34,5.941,True,False,ACTIVE,42912962.92,2,0.0,0.0,248
DEP000004816,CUS00009182,2026-05-13,2028-05-02,TERM,24,VND,215479251.64,226054509.55,5.992,True,False,ACTIVE,226054509.55,1,0.0,0.0,610
DEP000004817,CUS00009184,2026-08-20,2027-05-17,TERM,9,VND,51468953.83,51883880.41,5.421,True,False,ACTIVE,51883880.41,1,0.0,0.0,259
DEP000004818,CUS00009185,2026-08-01,2026-10-30,TERM,3,VND,1181134744.38,1210880230.59,3.615,False,False,ACTIVE,1792889793.2,2,0.0,1181134744.38,60
DEP000004819,CUS00009185,2026-07-27,2026-08-26,TERM,1,VND,568964770.95,582009562.62,5.806,False,False,ROLLED_OVER,1792889793.2,2,0.0,1181134744.38,60
DEP000004820,CUS00009189,2024-09-19,2026-09-09,TERM,24,VND,321306136.46,324516904.29,4.212,False,False,MATURING_SOON,324516904.29,1,321306136.46,321306136.46,9
DEP000004821,CUS00009190,2026-06-12,2026-12-09,TERM,6,VND,5353529.25,5436555.47,3.597,False,False,ACTIVE,5436555.47,1,0.0,0.0,100
DEP000004822,CUS00009191,2026-03-02,2026-08-29,TERM,6,VND,456271897.33,478508803.47,4.878,True,False,ROLLED_OVER,478508803.47,1,0.0,0.0,
DEP000004823,CUS00009195,2026-08-07,2026-11-05,TERM,3,VND,1067738754.57,1096250529.8,6.068,True,False,ACTIVE,1096250529.8,1,0.0,0.0,66
DEP000004824,CUS00009196,2026-02-03,2026-08-02,TERM,6,VND,1261258526.15,0.0,5.855,False,False,MATURED,0.0,1,0.0,0.0,
DEP000004825,CUS00009198,2026-07-08,2026-08-07,TERM,1,VND,682707962.23,696941602.5,4.424,True,True,ROLLED_OVER,925166526.17,2,0.0,0.0,569
DEP000004826,CUS00009198,2026-04-02,2028-03-22,TERM,24,VND,220789278.92,228224923.67,5.803,False,True,ACTIVE,925166526.17,2,0.0,0.0,569
DEP000004827,CUS00009200,2026-06-26,2026-07-26,TERM,1,VND,300984463.07,0.0,3.782,True,False,MATURED,0.0,1,0.0,0.0,
DEP000004828,CUS00009203,2026-06-28,2026-07-28,FLEXI,1,VND,644097694.5,651853411.27,4.454,False,False,ROLLED_OVER,651853411.27,1,0.0,0.0,
DEP000004829,CUS00009206,2026-06-11,2027-03-08,TERM,9,VND,920963051.62,930163371.55,5.767,True,False,ACTIVE,930163371.55,1,0.0,0.0,189
DEP000004830,CUS00009207,2026-07-04,2026-10-02,TERM,3,VND,33419816.17,34989246.51,4.905,True,False,ACTIVE,34989246.51,1,0.0,33419816.17,32
DEP000004831,CUS00009212,2025-03-26,2026-09-17,TERM,18,VND,21597126.98,22369092.43,3.6,False,False,MATURING_SOON,22369092.43,1,21597126.98,21597126.98,17
DEP000004832,CUS00009214,2026-05-15,2028-05-04,FLEXI,24,VND,321199121.13,322810663.24,5.157,False,False,ACTIVE,322810663.24,1,0.0,0.0,612
DEP000004833,CUS00009217,2026-08-12,2028-08-01,TERM,24,VND,137068248.98,139871844.52,4.069,False,False,ACTIVE,139871844.52,1,0.0,0.0,701
DEP000004834,CUS00009220,2025-03-12,2026-09-03,TERM,18,VND,96373297.5,97582868.75,6.142,True,False,MATURING_SOON,142361333.09,2,96373297.5,96373297.5,3
DEP000004835,CUS00009220,2025-07-31,2027-01-22,TERM,18,VND,42977725.37,44778464.34,3.863,False,False,ACTIVE,142361333.09,2,96373297.5,96373297.5,3
DEP000004836,CUS00009223,2026-08-17,2026-09-16,TERM,1,VND,25304113.75,25824032.38,4.103,True,False,MATURING_SOON,25824032.38,1,25304113.75,25304113.75,16
DEP000004837,CUS00009226,2026-08-10,2026-09-09,FLEXI,1,VND,166957892.14,171186052.11,5.329,True,False,MATURING_SOON,171186052.11,1,166957892.14,166957892.14,9
DEP000004838,CUS00009238,2026-08-17,2027-02-13,TERM,6,VND,15988396.98,16255055.9,4.452,True,True,ACTIVE,16255055.9,1,0.0,0.0,166
DEP000004839,CUS00009244,2026-03-12,2026-09-08,FLEXI,6,VND,325933566.34,339812585.19,4.253,True,False,MATURING_SOON,800965281.45,2,325933566.34,325933566.34,8
DEP000004840,CUS00009244,2026-05-26,2026-08-24,TERM,3,VND,451631108.02,461152696.26,5.252,True,False,ROLLED_OVER,800965281.45,2,325933566.34,325933566.34,8
DEP000004841,CUS00009248,2026-04-25,2027-01-20,TERM,9,VND,70748121.39,73829734.93,5.185,True,True,ACTIVE,73829734.93,1,0.0,0.0,142
DEP000004842,CUS00009250,2025-12-07,2026-09-03,FLEXI,9,VND,104288119.21,108794885.81,3.935,False,False,MATURING_SOON,231380661.77,2,104288119.21,104288119.21,3
DEP000004843,CUS00009250,2026-03-29,2027-09-20,FLEXI,18,VND,120905034.88,122585775.96,5.057,True,True,ACTIVE,231380661.77,2,104288119.21,104288119.21,3
DEP000004844,CUS00009252,2026-06-07,2027-11-29,FLEXI,18,VND,587597742.59,600096640.1,5.738,True,False,ACTIVE,1654738458.77,2,0.0,0.0,90
DEP000004845,CUS00009252,2024-12-09,2026-11-29,FLEXI,24,VND,1017464276.65,1054641818.67,3.587,True,False,ACTIVE,1654738458.77,2,0.0,0.0,90
DEP000004846,CUS00009253,2025-12-05,2026-09-01,TERM,9,VND,103109081.99,106957991.63,3.867,False,False,MATURING_SOON,106957991.63,1,103109081.99,103109081.99,1
DEP000004847,CUS00009261,2026-08-18,2026-09-17,TERM,1,VND,120040142.58,123411890.39,6.054,True,False,MATURING_SOON,123411890.39,1,120040142.58,120040142.58,17
DEP000004848,CUS00009263,2026-03-15,2027-09-06,FLEXI,18,VND,161509152.84,168975535.83,6.027,False,False,ACTIVE,255278370.16,2,0.0,0.0,132
DEP000004849,CUS00009263,2026-07-14,2027-01-10,FLEXI,6,VND,85822662.83,86302834.32,4.747,False,False,ACTIVE,255278370.16,2,0.0,0.0,132
DEP000004850,CUS00009266,2026-08-05,2026-09-04,TERM,1,VND,66963910.49,67105995.53,5.481,False,False,MATURING_SOON,67105995.53,1,66963910.49,66963910.49,4
DEP000004851,CUS00009268,2026-05-08,2027-05-03,TERM,12,VND,23733209.85,24242286.01,5.077,False,False,ACTIVE,24242286.01,2,0.0,0.0,245
DEP000004852,CUS00009268,2026-04-29,2026-07-28,TERM,3,VND,21056037.55,0.0,5.203,False,False,WITHDRAWN,24242286.01,2,0.0,0.0,245
DEP000004853,CUS00009269,2026-07-24,2026-08-23,TERM,1,VND,49479894.13,50803091.87,5.668,False,False,ROLLED_OVER,50803091.87,1,0.0,0.0,
DEP000004854,CUS00009274,2026-07-07,2027-04-03,TERM,9,VND,260585710.9,271974441.19,5.085,True,False,ACTIVE,695180041.4,2,0.0,0.0,143
DEP000004855,CUS00009274,2026-07-25,2027-01-21,FLEXI,6,VND,404163653.74,423205600.22,3.562,True,False,ACTIVE,695180041.4,2,0.0,0.0,143
DEP000004856,CUS00009276,2024-10-02,2026-09-22,TERM,24,VND,167773778.98,175190614.23,4.198,False,False,MATURING_SOON,506326693.42,2,485540931.18,485540931.18,22
DEP000004857,CUS00009276,2024-10-04,2026-09-24,TERM,24,VND,317767152.2,331136079.19,5.074,True,False,MATURING_SOON,506326693.42,2,485540931.18,485540931.18,22
DEP000004858,CUS00009277,2026-05-09,2028-04-28,TERM,24,VND,89349972.14,90139668.97,3.762,False,False,ACTIVE,90139668.97,1,0.0,0.0,606
DEP000004859,CUS00009280,2026-06-17,2028-06-06,TERM,24,VND,930363817.63,960525815.76,5.43,True,False,ACTIVE,960525815.76,1,0.0,0.0,645
DEP000004860,CUS00009282,2026-08-02,2026-10-31,FLEXI,3,VND,78958720.6,81305165.17,4.931,True,False,ACTIVE,81305165.17,1,0.0,0.0,61
DEP000004861,CUS00009283,2026-01-19,2026-10-16,TERM,9,VND,34722126.98,35414038.39,6.099,True,False,ACTIVE,68578422.37,2,0.0,34722126.98,46
DEP000004862,CUS00009283,2025-03-01,2026-08-23,TERM,18,VND,32119119.39,33164383.99,6.046,False,False,ROLLED_OVER,68578422.37,2,0.0,34722126.98,46
DEP000004863,CUS00009288,2025-09-16,2027-09-06,TERM,24,VND,250652016.02,253713846.33,4.48,True,False,ACTIVE,527697070.8,2,0.0,0.0,178
DEP000004864,CUS00009288,2026-03-02,2027-02-25,TERM,12,VND,273670038.09,273983224.47,5.922,True,True,ACTIVE,527697070.8,2,0.0,0.0,178
DEP000004865,CUS00009292,2026-01-29,2026-07-28,TERM,6,VND,1021587379.99,0.0,3.511,True,False,MATURED,0.0,1,0.0,0.0,
DEP000004866,CUS00009294,2026-07-16,2026-08-15,TERM,1,VND,46027897.8,46774821.61,3.886,True,False,ROLLED_OVER,95800891.45,2,0.0,46885652.3,47
DEP000004867,CUS00009294,2026-07-19,2026-10-17,TERM,3,VND,46885652.3,49026069.84,4.543,True,False,ACTIVE,95800891.45,2,0.0,46885652.3,47
DEP000004868,CUS00009295,2026-03-22,2026-09-18,TERM,6,VND,79590933.45,80445967.72,5.693,True,False,MATURING_SOON,80445967.72,1,79590933.45,79590933.45,18
DEP000004869,CUS00009296,2026-08-13,2027-08-08,TERM,12,VND,934818447.84,955554539.56,4.654,True,False,ACTIVE,955554539.56,1,0.0,0.0,342
DEP000004870,CUS00009298,2026-04-29,2026-07-28,TERM,3,VND,1170187131.5,1185977422.84,5.468,False,True,ROLLED_OVER,1185977422.84,1,0.0,0.0,
DEP000004871,CUS00009302,2026-07-13,2026-08-12,FLEXI,1,VND,671919420.08,0.0,5.28,True,False,WITHDRAWN,0.0,2,0.0,0.0,
DEP000004872,CUS00009302,2026-07-13,2026-08-12,TERM,1,VND,610051745.24,0.0,5.734,False,True,MATURED,0.0,2,0.0,0.0,
DEP000004873,CUS00009304,2026-05-02,2026-07-31,FLEXI,3,VND,22503667.59,23243645.09,4.791,True,False,ROLLED_OVER,23243645.09,1,0.0,0.0,
DEP000004874,CUS00009305,2026-06-13,2026-12-10,FLEXI,6,VND,686301834.65,698534642.41,4.833,True,False,ACTIVE,698534642.41,1,0.0,0.0,101
DEP000004875,CUS00009307,2026-05-12,2027-11-03,TERM,18,VND,128524607.7,132158657.53,5.395,True,False,ACTIVE,132158657.53,1,0.0,0.0,429
DEP000004876,CUS00009310,2026-08-11,2026-09-10,TERM,1,VND,573277023.05,575002020.17,4.862,False,False,MATURING_SOON,575002020.17,1,573277023.05,573277023.05,10
DEP000004877,CUS00009312,2026-06-28,2026-12-25,TERM,6,VND,1037037822.8,1059281166.79,4.741,False,False,ACTIVE,1916431360.64,2,0.0,0.0,116
DEP000004878,CUS00009312,2026-04-30,2027-10-22,TERM,18,VND,838345870.97,857150193.85,5.254,True,False,ACTIVE,1916431360.64,2,0.0,0.0,116
DEP000004879,CUS00009318,2026-07-08,2026-10-06,TERM,3,VND,136728683.9,140659221.0,3.594,True,False,ACTIVE,140659221.0,1,0.0,136728683.9,36
DEP000004880,CUS00009319,2026-08-08,2026-09-07,TERM,1,VND,47954253.72,49798790.83,4.368,True,False,MATURING_SOON,49798790.83,1,47954253.72,47954253.72,7
DEP000004881,CUS00009322,2025-12-19,2027-12-09,TERM,24,VND,571463949.14,581772990.39,5.243,False,False,ACTIVE,581772990.39,1,0.0,0.0,465
DEP000004882,CUS00009326,2025-09-16,2027-03-10,TERM,18,VND,558740050.03,582402454.76,5.063,False,False,ACTIVE,582402454.76,1,0.0,0.0,191
DEP000004883,CUS00009331,2026-08-15,2026-09-14,TERM,1,VND,185603374.9,193966140.59,5.007,False,False,MATURING_SOON,193966140.59,1,185603374.9,185603374.9,14
DEP000004884,CUS00009334,2026-01-28,2026-07-27,FLEXI,6,VND,679374439.04,0.0,4.336,True,True,WITHDRAWN,0.0,1,0.0,0.0,
DEP000004885,CUS00009335,2026-01-02,2027-06-26,TERM,18,VND,76070917.59,77876370.93,5.465,False,False,ACTIVE,77876370.93,1,0.0,0.0,299
DEP000004886,CUS00009336,2026-04-18,2026-10-15,TERM,6,VND,764762121.68,790595589.55,5.932,False,False,ACTIVE,790595589.55,1,0.0,764762121.68,45
DEP000004887,CUS00009340,2025-09-24,2026-09-19,TERM,12,VND,283986542.59,296433479.01,5.851,True,False,MATURING_SOON,296433479.01,1,283986542.59,283986542.59,19
DEP000004888,CUS00009341,2025-11-17,2027-05-11,TERM,18,VND,483699205.2,491475360.75,5.755,True,False,ACTIVE,491475360.75,1,0.0,0.0,253
DEP000004889,CUS00009343,2025-04-27,2027-04-17,TERM,24,VND,48863959.97,50378290.02,4.614,True,False,ACTIVE,50378290.02,1,0.0,0.0,229
DEP000004890,CUS00009347,2025-09-19,2026-09-14,TERM,12,VND,28211378.73,28252341.12,3.786,True,False,MATURING_SOON,28252341.12,1,28211378.73,28211378.73,14
DEP000004891,CUS00009348,2025-03-03,2026-08-25,TERM,18,VND,764333923.93,0.0,5.158,True,False,MATURED,0.0,1,0.0,0.0,
DEP000004892,CUS00009351,2026-04-30,2026-10-27,TERM,6,VND,106816141.69,109042185.87,5.106,False,False,ACTIVE,109042185.87,1,0.0,106816141.69,57
DEP000004893,CUS00009353,2026-08-05,2026-11-03,FLEXI,3,VND,821450443.08,826758962.57,4.416,True,False,ACTIVE,826758962.57,1,0.0,0.0,64
DEP000004894,CUS00009355,2026-08-11,2026-09-10,TERM,1,VND,83503566.54,84022456.29,4.834,False,False,MATURING_SOON,84022456.29,1,83503566.54,83503566.54,10
DEP000004895,CUS00009357,2026-05-12,2026-08-10,TERM,3,VND,107709918.83,111847704.56,4.808,True,False,ROLLED_OVER,164933533.79,2,0.0,52746676.64,44
DEP000004896,CUS00009357,2025-10-19,2026-10-14,TERM,12,VND,52746676.64,53085829.23,3.618,False,False,ACTIVE,164933533.79,2,0.0,52746676.64,44
DEP000004897,CUS00009358,2026-08-10,2026-09-09,FLEXI,1,VND,95097218.75,99229049.07,5.611,True,False,MATURING_SOON,99229049.07,1,95097218.75,95097218.75,9
DEP000004898,CUS00009359,2026-05-13,2027-11-04,TERM,18,VND,28885855.44,30270491.07,6.039,False,False,ACTIVE,30270491.07,1,0.0,0.0,430
DEP000004899,CUS00009361,2026-02-23,2027-02-18,TERM,12,VND,209225056.33,211323644.25,3.779,False,False,ACTIVE,211323644.25,1,0.0,0.0,171
DEP000004900,CUS00009368,2026-04-24,2026-10-21,TERM,6,VND,360318037.12,366281224.38,3.62,False,False,ACTIVE,366281224.38,1,0.0,360318037.12,51
DEP000004901,CUS00009369,2026-05-04,2026-10-31,TERM,6,VND,65542667.71,68780373.08,4.869,False,False,ACTIVE,68780373.08,2,0.0,0.0,61
DEP000004902,CUS00009369,2024-08-25,2026-08-15,FLEXI,24,VND,52420405.09,0.0,4.588,True,False,MATURED,68780373.08,2,0.0,0.0,61
DEP000004903,CUS00009372,2026-06-01,2026-08-30,TERM,3,VND,400479313.26,0.0,4.626,True,False,WITHDRAWN,257713414.21,2,0.0,0.0,
DEP000004904,CUS00009372,2026-07-24,2026-08-23,TERM,1,VND,255134146.85,257713414.21,3.79,True,False,ROLLED_OVER,257713414.21,2,0.0,0.0,
DEP000004905,CUS00009375,2025-12-23,2027-06-16,TERM,18,VND,670077783.34,692930793.21,5.439,False,False,ACTIVE,692930793.21,1,0.0,0.0,289
DEP000004906,CUS00009378,2026-08-07,2027-05-04,TERM,9,VND,262583490.84,269909013.36,4.823,True,False,ACTIVE,269909013.36,1,0.0,0.0,246
DEP000004907,CUS00009379,2025-10-26,2026-07-23,TERM,9,VND,10065221.15,10258387.96,5.024,True,False,ROLLED_OVER,10258387.96,1,0.0,0.0,
DEP000004908,CUS00009381,2026-06-17,2027-12-09,TERM,18,VND,235068983.9,241092598.49,6.096,False,False,ACTIVE,241092598.49,1,0.0,0.0,465
DEP000004909,CUS00009382,2026-07-08,2027-12-30,TERM,18,VND,43013570.15,44932515.51,4.737,True,False,ACTIVE,44932515.51,1,0.0,0.0,486
DEP000004910,CUS00009386,2026-01-11,2027-07-05,FLEXI,18,VND,1450866025.07,1454859608.76,5.875,False,False,ACTIVE,1454859608.76,1,0.0,0.0,308
DEP000004911,CUS00009387,2025-09-17,2026-09-12,TERM,12,VND,777768458.7,796263253.77,3.606,True,False,MATURING_SOON,796263253.77,1,777768458.7,777768458.7,12
DEP000004912,CUS00009392,2026-02-09,2026-08-08,FLEXI,6,VND,336222987.6,345462911.6,5.185,False,False,ROLLED_OVER,345462911.6,1,0.0,0.0,
DEP000004913,CUS00009393,2026-01-18,2027-07-12,TERM,18,VND,1800209829.46,1834948714.9,5.521,True,False,ACTIVE,1834948714.9,1,0.0,0.0,315
DEP000004914,CUS00009394,2026-02-11,2026-08-10,TERM,6,VND,33528230.38,0.0,3.812,True,False,WITHDRAWN,0.0,1,0.0,0.0,
DEP000004915,CUS00009402,2026-08-14,2028-02-05,TERM,18,VND,112868884.54,116708593.77,4.413,True,False,ACTIVE,116708593.77,1,0.0,0.0,523
DEP000004916,CUS00009403,2026-08-13,2026-09-12,TERM,1,VND,43155538.84,44740070.45,4.283,True,False,MATURING_SOON,44740070.45,1,43155538.84,43155538.84,12
DEP000004917,CUS00009404,2026-06-28,2026-07-28,FLEXI,1,VND,572686138.08,582786905.15,5.786,True,False,ROLLED_OVER,1229820182.93,2,621603089.08,621603089.08,5
DEP000004918,CUS00009404,2025-12-09,2026-09-05,TERM,9,VND,621603089.08,647033277.78,3.512,True,False,MATURING_SOON,1229820182.93,2,621603089.08,621603089.08,5
DEP000004919,CUS00009406,2026-07-13,2026-08-12,TERM,1,VND,60013981.52,61705743.1,4.274,False,False,ROLLED_OVER,61705743.1,1,0.0,0.0,
DEP000004920,CUS00009408,2026-08-03,2027-01-30,TERM,6,VND,2255525377.02,2319398702.35,5.007,True,False,ACTIVE,5919496424.87,2,0.0,0.0,108
DEP000004921,CUS00009408,2025-06-25,2026-12-17,TERM,18,VND,3549178510.32,3600097722.52,6.176,True,False,ACTIVE,5919496424.87,2,0.0,0.0,108
DEP000004922,CUS00009412,2026-08-14,2027-05-11,TERM,9,VND,93282013.82,95421822.36,6.099,True,True,ACTIVE,95421822.36,1,0.0,0.0,253
DEP000004923,CUS00009417,2026-05-06,2026-08-04,TERM,3,VND,53697929.64,55766363.52,4.539,True,True,ROLLED_OVER,55766363.52,1,0.0,0.0,
DEP000004924,CUS00009418,2026-08-16,2026-09-15,FLEXI,1,VND,123903343.78,125349206.36,4.082,False,False,MATURING_SOON,125349206.36,1,123903343.78,123903343.78,15
DEP000004925,CUS00009424,2026-07-23,2026-10-21,TERM,3,VND,1155474703.85,1186414900.98,6.018,False,False,ACTIVE,1186414900.98,1,0.0,1155474703.85,51
DEP000004926,CUS00009425,2025-09-13,2026-09-08,TERM,12,VND,524624143.68,544196029.85,5.47,True,False,MATURING_SOON,544196029.85,1,524624143.68,524624143.68,8
DEP000004927,CUS00009427,2026-03-17,2026-09-13,FLEXI,6,VND,306451415.46,310933845.42,4.327,True,False,MATURING_SOON,310933845.42,1,306451415.46,306451415.46,13
DEP000004928,CUS00009428,2026-08-11,2026-11-09,FLEXI,3,VND,177824684.0,182685279.73,3.798,False,False,ACTIVE,396991433.99,2,211532567.39,211532567.39,6
DEP000004929,CUS00009428,2025-03-15,2026-09-06,TERM,18,VND,211532567.39,214306154.26,3.791,True,True,MATURING_SOON,396991433.99,2,211532567.39,211532567.39,6
DEP000004930,CUS00009430,2024-11-20,2026-11-10,TERM,24,VND,914481847.32,946756230.92,3.515,True,False,ACTIVE,946756230.92,1,0.0,0.0,71
DEP000004931,CUS00009433,2024-11-09,2026-10-30,TERM,24,VND,379175210.66,387191759.77,3.99,False,False,ACTIVE,387191759.77,1,0.0,379175210.66,60
DEP000004932,CUS00009435,2026-03-12,2026-09-08,TERM,6,VND,242813544.26,250151344.27,4.684,True,True,MATURING_SOON,576038372.96,2,560889347.15,560889347.15,8
DEP000004933,CUS00009435,2026-08-15,2026-09-14,TERM,1,VND,318075802.89,325887028.69,5.993,True,False,MATURING_SOON,576038372.96,2,560889347.15,560889347.15,8
DEP000004934,CUS00009437,2026-03-09,2028-02-27,TERM,24,VND,27460296.6,27838860.71,4.656,True,False,ACTIVE,27838860.71,1,0.0,0.0,545
DEP000004935,CUS00009440,2026-06-13,2026-09-11,TERM,3,VND,210425587.18,220536076.3,5.154,True,False,MATURING_SOON,220536076.3,1,210425587.18,210425587.18,11
DEP000004936,CUS00009441,2026-08-18,2026-09-17,TERM,1,VND,532590792.66,535498638.13,3.628,True,False,MATURING_SOON,1250069080.9,2,1236533322.66,1236533322.66,17
DEP000004937,CUS00009441,2025-12-26,2026-09-22,TERM,9,VND,703942530.0,714570442.77,4.385,True,False,MATURING_SOON,1250069080.9,2,1236533322.66,1236533322.66,17
DEP000004938,CUS00009445,2025-03-31,2026-09-22,TERM,18,VND,64227193.86,65371739.86,5.26,True,False,MATURING_SOON,177883313.81,2,173607733.77,173607733.77,13
DEP000004939,CUS00009445,2025-12-17,2026-09-13,TERM,9,VND,109380539.91,112511573.95,4.723,True,False,MATURING_SOON,177883313.81,2,173607733.77,173607733.77,13
DEP000004940,CUS00009446,2026-06-26,2026-09-24,FLEXI,3,VND,19406347.06,20218409.69,5.599,False,False,MATURING_SOON,20218409.69,1,19406347.06,19406347.06,24
DEP000004941,CUS00009451,2025-06-26,2026-12-18,FLEXI,18,VND,827087352.53,862714429.92,5.257,False,False,ACTIVE,862714429.92,1,0.0,0.0,109
DEP000004942,CUS00009452,2026-01-07,2027-01-02,TERM,12,VND,1959053102.4,2046147667.15,5.119,True,False,ACTIVE,2046147667.15,1,0.0,0.0,124
DEP000004943,CUS00009454,2026-03-24,2026-09-20,FLEXI,6,VND,53053717.81,53195584.74,5.154,False,False,MATURING_SOON,53195584.74,1,53053717.81,53053717.81,20
DEP000004944,CUS00009456,2025-12-02,2026-11-27,TERM,12,VND,93466981.22,97414748.64,4.799,True,False,ACTIVE,97414748.64,1,0.0,0.0,88
DEP000004945,CUS00009458,2024-10-17,2026-10-07,TERM,24,VND,157628249.15,158101091.14,3.828,True,False,ACTIVE,158101091.14,1,0.0,157628249.15,37
DEP000004946,CUS00009464,2025-03-16,2026-09-07,TERM,18,VND,317934602.68,319876334.82,5.087,True,False,MATURING_SOON,533144030.27,2,523115931.24,523115931.24,7
DEP000004947,CUS00009464,2025-12-13,2026-09-09,TERM,9,VND,205181328.56,213267695.45,5.509,True,False,MATURING_SOON,533144030.27,2,523115931.24,523115931.24,7
DEP000004948,CUS00009465,2026-08-05,2026-09-04,FLEXI,1,VND,343635398.6,345296712.92,6.006,True,False,MATURING_SOON,345296712.92,1,343635398.6,343635398.6,4
DEP000004949,CUS00009466,2026-08-17,2026-11-15,FLEXI,3,VND,1800211204.87,1820466878.52,6.041,False,False,ACTIVE,2400665503.58,2,0.0,567105788.55,39
DEP000004950,CUS00009466,2026-07-11,2026-10-09,TERM,3,VND,567105788.55,580198625.06,4.278,True,False,ACTIVE,2400665503.58,2,0.0,567105788.55,39
DEP000004951,CUS00009469,2025-12-24,2026-09-20,TERM,9,VND,232288704.57,237209049.98,5.663,False,False,MATURING_SOON,317960455.37,2,310286159.12,310286159.12,20
DEP000004952,CUS00009469,2026-03-25,2026-09-21,TERM,6,VND,77997454.55,80751405.39,5.52,True,False,MATURING_SOON,317960455.37,2,310286159.12,310286159.12,20
DEP000004953,CUS00009471,2026-06-23,2026-09-21,FLEXI,3,VND,150747621.34,156969478.97,5.452,True,False,MATURING_SOON,156969478.97,1,150747621.34,150747621.34,21
DEP000004954,CUS00009472,2026-07-26,2026-08-25,TERM,1,VND,350528549.83,361098570.04,3.523,True,False,ROLLED_OVER,687627526.25,2,0.0,0.0,131
DEP000004955,CUS00009472,2026-07-13,2027-01-09,TERM,6,VND,319062435.46,326528956.21,5.412,False,False,ACTIVE,687627526.25,2,0.0,0.0,131
DEP000004956,CUS00009473,2026-07-24,2026-08-23,TERM,1,VND,83432662.04,0.0,3.542,True,False,WITHDRAWN,0.0,1,0.0,0.0,
DEP000004957,CUS00009475,2026-05-15,2026-08-13,TERM,3,VND,58830605.86,60808147.04,5.402,True,False,ROLLED_OVER,60808147.04,1,0.0,0.0,
DEP000004958,CUS00009477,2026-02-25,2027-02-20,FLEXI,12,VND,32910879.52,33759979.22,3.651,True,False,ACTIVE,33759979.22,1,0.0,0.0,173
DEP000004959,CUS00009482,2026-02-02,2028-01-23,TERM,24,VND,38488003.58,38504741.26,4.329,True,False,ACTIVE,38504741.26,1,0.0,0.0,510
DEP000004960,CUS00009483,2026-04-02,2027-09-24,TERM,18,VND,659715398.96,684180974.28,5.07,True,False,ACTIVE,684180974.28,1,0.0,0.0,389
DEP000004961,CUS00009487,2026-04-20,2026-10-17,TERM,6,VND,432002004.77,439797983.86,5.419,False,False,ACTIVE,439797983.86,1,0.0,432002004.77,47
DEP000004962,CUS00009488,2025-09-25,2027-03-19,TERM,18,VND,22244028.38,22805476.13,5.556,False,False,ACTIVE,22805476.13,1,0.0,0.0,200
DEP000004963,CUS00009492,2026-03-31,2026-09-27,FLEXI,6,VND,244188650.92,247035448.37,3.616,False,False,MATURING_SOON,467348703.44,2,244188650.92,244188650.92,27
