interaction_id,customer_id,rm_id,interaction_timestamp,interaction_type,channel,product_code,interaction_reason,lead_status,opportunity_stage,customer_response,next_followup_date,reason_lost,campaign_id,days_since_last_contact,contact_count_30d,contact_count_90d,last_customer_response,previous_product_interest,recent_rejection_flag
CRM0000016673,CUS00009927,RM0106,2026-03-01 14:26:46,EMAIL,PHONE,INVEST_FUND,PRODUCT_OFFER,WORKING,LOST,NO_RESPONSE,,,CMP03,142,0,0,INTERESTED,INVEST_FUND,False
CRM0000016677,CUS00009928,RM0079,2025-09-17 13:05:51,OUTBOUND_CALL,BRANCH,INVEST_BOND,RETENTION,CLOSED,NEW,INTERESTED,,,CMP04,348,0,0,INTERESTED,,False
CRM0000016679,CUS00009929,RM0102,2025-10-06 13:09:58,OUTBOUND_CALL,PHONE,LOAN_PERSONAL,ONBOARDING,OPEN,PROPOSAL,NO_RESPONSE,,,CMP04,329,1,1,NO_RESPONSE,,False
CRM0000016678,CUS00009929,RM0102,2026-08-28 00:50:18,MEETING,BRANCH,LOAN_HOME,ONBOARDING,CLOSED,QUALIFIED,NOT_INTERESTED,,,CMP04,326,1,1,NO_RESPONSE,,True
CRM0000016683,CUS00009931,RM0142,2025-12-29 08:26:25,OUTBOUND_CALL,PHONE,CC_PLATINUM,RETENTION,CLOSED,QUALIFIED,NOT_INTERESTED,,,CMP02,245,0,0,NOT_INTERESTED,,False
CRM0000016682,CUS00009931,RM0142,2026-01-31 10:31:42,INBOUND_CALL,EMAIL,CC_GOLD,RETENTION,CLOSED,NEW,NOT_INTERESTED,,,CMP08,33,0,0,NOT_INTERESTED,,False
CRM0000016681,CUS00009931,RM0142,2026-02-18 18:26:28,EMAIL,EMAIL,TD_FLEXI,SERVICE,WORKING,QUALIFIED,INTERESTED,,,CMP06,52,0,0,NOT_INTERESTED,,False
CRM0000016680,CUS00009931,RM0142,2026-04-13 01:23:11,EMAIL,PHONE,CC_STANDARD,RETENTION,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP01,105,0,0,NOT_INTERESTED,,False
CRM0000016685,CUS00009933,RM0001,2026-06-19 01:53:58,INBOUND_CALL,BRANCH,INVEST_FUND,PRODUCT_OFFER,CLOSED,CONTACTED,INTERESTED,,,CMP06,73,1,2,INTERESTED,INVEST_FUND,False
CRM0000016684,CUS00009933,RM0001,2026-08-24 13:56:15,OUTBOUND_CALL,BRANCH,CC_PLATINUM,RETENTION,WORKING,QUALIFIED,INTERESTED,,,CMP05,66,1,2,INTERESTED,,False
CRM0000016686,CUS00009934,RM0040,2026-07-24 20:07:29,OUTBOUND_CALL,EMAIL,CC_PLATINUM,RETENTION,CLOSED,QUALIFIED,NO_RESPONSE,,,,37,0,1,NO_RESPONSE,,False
CRM0000016688,CUS00009939,RM0008,2025-10-06 20:10:49,APP_MESSAGE,EMAIL,TD_STANDARD,ADVISORY,CLOSED,NEW,NOT_INTERESTED,,,,328,0,0,NOT_INTERESTED,,False
CRM0000016687,CUS00009939,RM0008,2026-02-01 22:53:09,OUTBOUND_CALL,EMAIL,TD_FLEXI,PRODUCT_OFFER,CLOSED,PROPOSAL,CALLBACK,2026-02-25,,CMP06,118,0,0,NOT_INTERESTED,TD_FLEXI,False
CRM0000016691,CUS00009940,RM0005,2025-12-21 22:51:59,INBOUND_CALL,EMAIL,TD_FLEXI,SERVICE,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP08,252,0,1,NOT_INTERESTED,,False
CRM0000016690,CUS00009940,RM0005,2026-05-11 07:14:06,EMAIL,APP,CC_GOLD,ADVISORY,OPEN,QUALIFIED,INTERESTED,,,CMP12,140,0,1,NOT_INTERESTED,,False
CRM0000016689,CUS00009940,RM0005,2026-06-30 20:00:46,EMAIL,APP,LOAN_AUTO,PRODUCT_OFFER,CLOSED,NEW,NOT_INTERESTED,,,CMP03,191,0,1,NOT_INTERESTED,LOAN_AUTO,False
CRM0000016693,CUS00009941,RM0165,2026-04-11 07:18:17,MEETING,PHONE,CC_PLATINUM,PRODUCT_OFFER,OPEN,NEW,NO_RESPONSE,,,CMP03,142,0,1,NO_RESPONSE,CC_PLATINUM,False
CRM0000016692,CUS00009941,RM0165,2026-06-09 00:23:32,APP_MESSAGE,BRANCH,LOAN_AUTO,PRODUCT_OFFER,WORKING,NEW,CALLBACK,2026-06-29,,CMP04,59,0,1,NO_RESPONSE,LOAN_AUTO,False
CRM0000016694,CUS00009942,RM0066,2026-08-26 12:15:06,INBOUND_CALL,BRANCH,INVEST_FUND,PRODUCT_OFFER,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP12,5,1,1,NO_RESPONSE,INVEST_FUND,False
CRM0000016697,CUS00009943,RM0051,2025-09-19 23:04:19,EMAIL,BRANCH,CC_STANDARD,PRODUCT_OFFER,OPEN,LOST,CONVERTED,,PRICE,CMP08,345,0,1,CONVERTED,CC_STANDARD,False
CRM0000016696,CUS00009943,RM0051,2026-04-10 23:31:30,EMAIL,APP,CC_GOLD,ADVISORY,CLOSED,WON,INTERESTED,,,CMP10,203,0,1,CONVERTED,,False
CRM0000016695,CUS00009943,RM0051,2026-07-07 18:10:22,OUTBOUND_CALL,BRANCH,CC_STANDARD,PRODUCT_OFFER,WORKING,NEW,NO_RESPONSE,,,CMP10,291,0,1,CONVERTED,CC_STANDARD,False
CRM0000016698,CUS00009944,RM0073,2025-11-05 02:11:55,INBOUND_CALL,BRANCH,INVEST_BOND,RETENTION,CLOSED,CONTACTED,NO_RESPONSE,,,CMP08,299,0,0,NO_RESPONSE,,False
CRM0000016702,CUS00009945,RM0152,2026-03-30 06:05:16,EMAIL,BRANCH,TD_FLEXI,ONBOARDING,OPEN,CONTACTED,NOT_INTERESTED,,,CMP10,154,0,2,NOT_INTERESTED,,False
CRM0000016701,CUS00009945,RM0152,2026-05-30 10:25:40,EMAIL,APP,TD_STANDARD,SERVICE,OPEN,PROPOSAL,NO_RESPONSE,,,CMP09,61,0,2,NOT_INTERESTED,,False
CRM0000016700,CUS00009945,RM0152,2026-06-27 14:30:11,APP_MESSAGE,EMAIL,INVEST_BOND,PRODUCT_OFFER,WORKING,NEW,INTERESTED,,,CMP03,89,0,2,NOT_INTERESTED,INVEST_BOND,False
CRM0000016699,CUS00009945,RM0152,2026-06-28 01:34:20,EMAIL,EMAIL,TD_FLEXI,SERVICE,OPEN,LOST,NOT_INTERESTED,,,CMP03,90,0,2,NOT_INTERESTED,,False
CRM0000016705,CUS00009946,RM0163,2025-12-13 16:19:30,OUTBOUND_CALL,PHONE,INVEST_BOND,PRODUCT_OFFER,OPEN,CONTACTED,INTERESTED,,,CMP03,261,0,0,INTERESTED,INVEST_BOND,False
CRM0000016704,CUS00009946,RM0163,2026-01-19 23:02:58,EMAIL,EMAIL,LOAN_AUTO,SERVICE,WORKING,QUALIFIED,NO_RESPONSE,,,CMP07,38,0,0,INTERESTED,,False
CRM0000016703,CUS00009946,RM0163,2026-04-25 21:05:59,APP_MESSAGE,BRANCH,TD_STANDARD,SERVICE,WORKING,QUALIFIED,CALLBACK,2026-05-01,,CMP09,134,0,0,INTERESTED,,False
CRM0000016707,CUS00009947,RM0082,2025-10-10 22:39:32,APP_MESSAGE,PHONE,INVEST_BOND,RETENTION,OPEN,PROPOSAL,NOT_INTERESTED,,,CMP03,324,0,0,NOT_INTERESTED,,False
CRM0000016706,CUS00009947,RM0082,2025-11-12 15:32:11,APP_MESSAGE,APP,LOAN_AUTO,ONBOARDING,WORKING,PROPOSAL,NO_RESPONSE,,,CMP12,32,0,0,NOT_INTERESTED,,False
CRM0000016711,CUS00009948,RM0105,2026-01-27 17:12:24,EMAIL,EMAIL,TD_FLEXI,ADVISORY,WORKING,QUALIFIED,CALLBACK,2026-02-07,,CMP10,216,0,0,CALLBACK,,False
CRM0000016710,CUS00009948,RM0105,2026-02-28 11:38:24,OUTBOUND_CALL,APP,TD_FLEXI,PRODUCT_OFFER,CLOSED,NEW,NO_RESPONSE,,,CMP05,32,0,0,CALLBACK,TD_FLEXI,False
CRM0000016709,CUS00009948,RM0105,2026-04-01 10:29:08,OUTBOUND_CALL,BRANCH,LOAN_AUTO,ADVISORY,WORKING,WON,NO_RESPONSE,,,CMP04,64,0,0,CALLBACK,,False
CRM0000016708,CUS00009948,RM0105,2026-05-18 07:49:42,EMAIL,BRANCH,CC_PLATINUM,PRODUCT_OFFER,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP01,111,0,0,CALLBACK,CC_PLATINUM,False
CRM0000016713,CUS00009950,RM0177,2025-09-21 01:48:42,APP_MESSAGE,BRANCH,LOAN_PERSONAL,RETENTION,OPEN,CONTACTED,NO_RESPONSE,,,CMP11,344,0,0,NO_RESPONSE,,False
CRM0000016712,CUS00009950,RM0177,2026-01-25 22:13:17,INBOUND_CALL,APP,TD_STANDARD,ADVISORY,CLOSED,CONTACTED,CONVERTED,,,CMP09,127,0,0,NO_RESPONSE,,False
CRM0000016716,CUS00009951,RM0005,2025-09-15 21:49:27,OUTBOUND_CALL,PHONE,INVEST_BOND,RETENTION,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP07,349,0,0,NOT_INTERESTED,,False
CRM0000016715,CUS00009951,RM0005,2025-09-19 14:03:04,EMAIL,BRANCH,LOAN_AUTO,PRODUCT_OFFER,CLOSED,CONTACTED,NO_RESPONSE,,,CMP12,3,0,0,NOT_INTERESTED,LOAN_AUTO,False
CRM0000016714,CUS00009951,RM0005,2025-11-08 22:04:25,EMAIL,APP,CC_GOLD,RETENTION,OPEN,NEW,NO_RESPONSE,,,CMP10,54,0,0,NOT_INTERESTED,,False
CRM0000016717,CUS00009952,RM0013,2026-08-13 17:21:07,OUTBOUND_CALL,PHONE,LOAN_HOME,PRODUCT_OFFER,WORKING,WON,INTERESTED,,,CMP04,18,1,1,INTERESTED,LOAN_HOME,False
CRM0000016719,CUS00009954,RM0092,2025-11-06 06:21:22,EMAIL,APP,CC_STANDARD,PRODUCT_OFFER,CLOSED,WON,NO_RESPONSE,,,CMP01,298,1,1,NO_RESPONSE,CC_STANDARD,False
CRM0000016718,CUS00009954,RM0092,2026-08-30 06:02:22,APP_MESSAGE,PHONE,INVEST_FUND,PRODUCT_OFFER,CLOSED,PROPOSAL,NOT_INTERESTED,,,CMP03,297,1,1,NO_RESPONSE,INVEST_FUND,True
CRM0000016722,CUS00009955,RM0089,2026-02-13 03:37:51,EMAIL,BRANCH,CC_STANDARD,SERVICE,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP08,199,2,2,NO_RESPONSE,,False
CRM0000016721,CUS00009955,RM0089,2026-08-09 19:01:34,EMAIL,BRANCH,INVEST_FUND,ONBOARDING,WORKING,PROPOSAL,NO_RESPONSE,,,,178,2,2,NO_RESPONSE,,False
CRM0000016720,CUS00009955,RM0089,2026-08-15 04:08:17,APP_MESSAGE,EMAIL,TD_STANDARD,PRODUCT_OFFER,OPEN,NEW,NOT_INTERESTED,,,CMP09,183,2,2,NO_RESPONSE,TD_STANDARD,True
CRM0000016725,CUS00009956,RM0168,2025-09-14 11:54:37,INBOUND_CALL,PHONE,LOAN_HOME,RETENTION,CLOSED,NEW,NOT_INTERESTED,,,CMP03,351,0,0,NOT_INTERESTED,,False
CRM0000016724,CUS00009956,RM0168,2025-09-23 05:43:13,OUTBOUND_CALL,BRANCH,LOAN_PERSONAL,PRODUCT_OFFER,WORKING,PROPOSAL,NOT_INTERESTED,,,CMP07,9,0,0,NOT_INTERESTED,LOAN_PERSONAL,False
CRM0000016723,CUS00009956,RM0168,2025-11-10 13:39:18,EMAIL,PHONE,TD_FLEXI,ADVISORY,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP02,57,0,0,NOT_INTERESTED,,False
CRM0000016727,CUS00009959,RM0150,2026-05-19 15:25:16,OUTBOUND_CALL,PHONE,CC_STANDARD,RETENTION,CLOSED,NEW,INTERESTED,,,CMP11,104,1,1,INTERESTED,,False
CRM0000016726,CUS00009959,RM0150,2026-08-17 20:08:52,APP_MESSAGE,EMAIL,TD_STANDARD,ADVISORY,CLOSED,WON,NOT_INTERESTED,,,CMP05,91,1,1,INTERESTED,,True
CRM0000016729,CUS00009960,RM0007,2026-03-02 09:48:37,INBOUND_CALL,BRANCH,INVEST_FUND,RETENTION,WORKING,CONTACTED,NOT_INTERESTED,,,CMP07,182,0,0,NOT_INTERESTED,,False
CRM0000016728,CUS00009960,RM0007,2026-04-25 07:19:06,EMAIL,PHONE,INVEST_BOND,PRODUCT_OFFER,OPEN,PROPOSAL,NOT_INTERESTED,,,CMP06,54,0,0,NOT_INTERESTED,INVEST_BOND,False
CRM0000016731,CUS00009963,RM0092,2026-02-08 23:49:46,OUTBOUND_CALL,PHONE,CC_GOLD,ONBOARDING,WORKING,CONTACTED,NO_RESPONSE,,,CMP04,203,0,0,NO_RESPONSE,,False
CRM0000016730,CUS00009963,RM0092,2026-04-03 12:17:13,OUTBOUND_CALL,APP,CC_STANDARD,ONBOARDING,CLOSED,WON,CONVERTED,,,CMP08,53,0,0,NO_RESPONSE,,False
CRM0000016732,CUS00009964,RM0137,2026-05-31 09:54:40,OUTBOUND_CALL,BRANCH,TD_FLEXI,RETENTION,CLOSED,LOST,NO_RESPONSE,,NO_NEED,CMP12,92,0,0,NO_RESPONSE,,False
CRM0000016733,CUS00009965,RM0180,2025-09-20 16:12:59,APP_MESSAGE,APP,LOAN_HOME,RETENTION,OPEN,CONTACTED,CALLBACK,2025-09-29,,CMP08,345,0,0,CALLBACK,,False
CRM0000016736,CUS00009969,RM0167,2025-09-24 20:20:15,EMAIL,APP,LOAN_PERSONAL,ADVISORY,WORKING,CONTACTED,NO_RESPONSE,,,CMP05,340,0,1,NO_RESPONSE,,False
CRM0000016735,CUS00009969,RM0167,2026-03-22 05:42:21,EMAIL,PHONE,TD_STANDARD,RETENTION,CLOSED,CONTACTED,NO_RESPONSE,,,CMP10,178,0,1,NO_RESPONSE,,False
CRM0000016734,CUS00009969,RM0167,2026-06-17 01:47:54,OUTBOUND_CALL,BRANCH,INVEST_FUND,RETENTION,CLOSED,CONTACTED,NO_RESPONSE,,,CMP03,265,0,1,NO_RESPONSE,,False
CRM0000016739,CUS00009970,RM0098,2025-09-01 11:12:11,APP_MESSAGE,APP,LOAN_PERSONAL,SERVICE,WORKING,CONTACTED,NO_RESPONSE,,,CMP10,364,1,1,NO_RESPONSE,,False
CRM0000016738,CUS00009970,RM0098,2025-12-27 01:34:59,OUTBOUND_CALL,PHONE,INVEST_FUND,PRODUCT_OFFER,OPEN,CONTACTED,NOT_INTERESTED,,,CMP04,117,1,1,NO_RESPONSE,INVEST_FUND,False
CRM0000016737,CUS00009970,RM0098,2026-08-23 18:40:07,APP_MESSAGE,BRANCH,LOAN_PERSONAL,RETENTION,WORKING,NEW,NO_RESPONSE,,,CMP03,357,1,1,NO_RESPONSE,,False
CRM0000016742,CUS00009972,RM0134,2025-10-19 02:55:41,OUTBOUND_CALL,BRANCH,INVEST_FUND,PRODUCT_OFFER,CLOSED,QUALIFIED,INTERESTED,,,CMP08,316,0,0,INTERESTED,INVEST_FUND,False
CRM0000016741,CUS00009972,RM0134,2025-11-18 12:06:53,INBOUND_CALL,EMAIL,CC_GOLD,PRODUCT_OFFER,CLOSED,NEW,INTERESTED,,,CMP12,30,0,0,INTERESTED,CC_GOLD,False
CRM0000016740,CUS00009972,RM0134,2026-03-15 10:30:16,OUTBOUND_CALL,APP,LOAN_HOME,PRODUCT_OFFER,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP10,147,0,0,INTERESTED,LOAN_HOME,False
CRM0000016744,CUS00009974,RM0179,2025-09-29 04:08:28,MEETING,PHONE,LOAN_HOME,SERVICE,CLOSED,PROPOSAL,INTERESTED,,,CMP04,336,0,0,INTERESTED,,False
CRM0000016743,CUS00009974,RM0179,2025-11-02 02:51:12,APP_MESSAGE,PHONE,CC_GOLD,RETENTION,OPEN,NEW,NO_RESPONSE,,,CMP04,34,0,0,INTERESTED,,False
CRM0000016746,CUS00009976,RM0040,2025-10-14 16:35:12,APP_MESSAGE,EMAIL,CC_GOLD,ADVISORY,WORKING,CONTACTED,NOT_INTERESTED,,,CMP02,321,0,0,NOT_INTERESTED,,False
CRM0000016745,CUS00009976,RM0040,2025-11-19 23:33:57,APP_MESSAGE,EMAIL,LOAN_PERSONAL,ONBOARDING,WORKING,LOST,INTERESTED,,NO_NEED,,37,0,0,NOT_INTERESTED,,False
CRM0000016747,CUS00009977,RM0002,2026-06-16 22:43:57,OUTBOUND_CALL,APP,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,PROPOSAL,NO_RESPONSE,,,CMP03,75,0,1,NO_RESPONSE,LOAN_PERSONAL,False
CRM0000016750,CUS00009978,RM0056,2026-02-25 02:25:06,MEETING,APP,CC_STANDARD,ADVISORY,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP12,187,0,0,NO_RESPONSE,,False
CRM0000016749,CUS00009978,RM0056,2026-03-17 03:27:26,OUTBOUND_CALL,APP,LOAN_AUTO,SERVICE,OPEN,QUALIFIED,NOT_INTERESTED,,,,20,0,0,NO_RESPONSE,,False
CRM0000016748,CUS00009978,RM0056,2026-04-07 16:20:09,INBOUND_CALL,PHONE,CC_PLATINUM,ONBOARDING,WORKING,PROPOSAL,CALLBACK,2026-05-06,,CMP05,41,0,0,NO_RESPONSE,,False
CRM0000016751,CUS00009979,RM0144,2026-03-03 01:19:53,MEETING,EMAIL,INVEST_FUND,PRODUCT_OFFER,CLOSED,NEW,CALLBACK,2026-03-17,,CMP09,181,0,0,CALLBACK,INVEST_FUND,False
CRM0000016752,CUS00009980,RM0019,2026-05-07 16:34:58,INBOUND_CALL,EMAIL,CC_STANDARD,RETENTION,OPEN,PROPOSAL,NO_RESPONSE,,,CMP05,116,0,0,NO_RESPONSE,,False
CRM0000016754,CUS00009981,RM0067,2025-09-18 18:17:04,APP_MESSAGE,BRANCH,LOAN_AUTO,PRODUCT_OFFER,WORKING,CONTACTED,CALLBACK,2025-10-07,,CMP05,346,0,0,CALLBACK,LOAN_AUTO,False
CRM0000016753,CUS00009981,RM0067,2026-03-11 15:19:47,INBOUND_CALL,APP,INVEST_BOND,ADVISORY,OPEN,WON,CONVERTED,,,CMP05,173,0,0,CALLBACK,,False
CRM0000016758,CUS00009982,RM0030,2026-03-14 11:15:48,MEETING,APP,LOAN_HOME,SERVICE,OPEN,NEW,NOT_INTERESTED,,,CMP12,170,0,0,NOT_INTERESTED,,False
CRM0000016757,CUS00009982,RM0030,2026-03-26 12:45:38,OUTBOUND_CALL,BRANCH,LOAN_PERSONAL,SERVICE,WORKING,PROPOSAL,CONVERTED,,,,12,0,0,NOT_INTERESTED,,False
CRM0000016756,CUS00009982,RM0030,2026-04-27 11:07:12,APP_MESSAGE,EMAIL,TD_FLEXI,ADVISORY,WORKING,WON,CONVERTED,,,CMP11,44,0,0,NOT_INTERESTED,,False
CRM0000016755,CUS00009982,RM0030,2026-05-06 08:24:42,INBOUND_CALL,APP,CC_STANDARD,PRODUCT_OFFER,CLOSED,NEW,NO_RESPONSE,,,CMP09,53,0,0,NOT_INTERESTED,CC_STANDARD,False
CRM0000016760,CUS00009983,RM0146,2025-11-21 16:10:04,EMAIL,BRANCH,TD_STANDARD,PRODUCT_OFFER,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP07,283,0,0,NOT_INTERESTED,TD_STANDARD,False
CRM0000016759,CUS00009983,RM0146,2026-03-24 04:29:26,EMAIL,EMAIL,CC_STANDARD,ADVISORY,CLOSED,PROPOSAL,NO_RESPONSE,,,CMP06,123,0,0,NOT_INTERESTED,,False
CRM0000016763,CUS00009984,RM0041,2025-10-02 22:29:33,INBOUND_CALL,EMAIL,LOAN_HOME,PRODUCT_OFFER,WORKING,CONTACTED,NOT_INTERESTED,,,,332,0,0,NOT_INTERESTED,LOAN_HOME,False
CRM0000016762,CUS00009984,RM0041,2025-10-20 08:44:26,OUTBOUND_CALL,PHONE,INVEST_BOND,ONBOARDING,WORKING,QUALIFIED,INTERESTED,,,CMP12,17,0,0,NOT_INTERESTED,,False
CRM0000016761,CUS00009984,RM0041,2025-12-29 10:53:07,INBOUND_CALL,EMAIL,LOAN_HOME,ONBOARDING,CLOSED,CONTACTED,CALLBACK,2026-01-08,,CMP10,87,0,0,NOT_INTERESTED,,False
CRM0000016765,CUS00009985,RM0090,2026-07-03 16:16:53,OUTBOUND_CALL,BRANCH,LOAN_PERSONAL,PRODUCT_OFFER,WORKING,LOST,INTERESTED,,TIMING,CMP04,59,0,2,INTERESTED,LOAN_PERSONAL,False
CRM0000016764,CUS00009985,RM0090,2026-07-27 05:16:26,OUTBOUND_CALL,BRANCH,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,CONTACTED,CALLBACK,2026-08-06,,CMP07,24,0,2,INTERESTED,LOAN_PERSONAL,False
CRM0000016766,CUS00009986,RM0057,2026-03-29 22:21:49,EMAIL,BRANCH,LOAN_PERSONAL,ONBOARDING,CLOSED,CONTACTED,INTERESTED,,,CMP04,154,0,0,INTERESTED,,False
CRM0000016767,CUS00009987,RM0036,2025-09-19 17:56:58,OUTBOUND_CALL,BRANCH,LOAN_HOME,PRODUCT_OFFER,CLOSED,CONTACTED,CALLBACK,2025-09-30,,CMP05,346,0,0,CALLBACK,LOAN_HOME,False
CRM0000016768,CUS00009988,RM0035,2026-08-06 15:11:11,EMAIL,EMAIL,INVEST_BOND,SERVICE,CLOSED,NEW,NO_RESPONSE,,,CMP06,25,1,1,NO_RESPONSE,,False
CRM0000016771,CUS00009989,RM0120,2025-09-15 19:18:18,INBOUND_CALL,BRANCH,LOAN_PERSONAL,RETENTION,WORKING,QUALIFIED,INTERESTED,,,CMP01,349,0,0,INTERESTED,,False
CRM0000016770,CUS00009989,RM0120,2026-02-08 00:11:57,APP_MESSAGE,APP,TD_STANDARD,RETENTION,OPEN,NEW,NO_RESPONSE,,,CMP11,145,0,0,INTERESTED,,False
CRM0000016769,CUS00009989,RM0120,2026-03-26 04:06:41,EMAIL,BRANCH,LOAN_PERSONAL,RETENTION,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP06,191,0,0,INTERESTED,,False
CRM0000016773,CUS00009992,RM0145,2025-12-02 11:32:24,APP_MESSAGE,PHONE,CC_GOLD,PRODUCT_OFFER,CLOSED,NEW,NO_RESPONSE,,,CMP05,272,1,1,NO_RESPONSE,CC_GOLD,False
CRM0000016772,CUS00009992,RM0145,2026-08-09 20:52:44,EMAIL,PHONE,TD_STANDARD,ADVISORY,OPEN,QUALIFIED,NO_RESPONSE,,,CMP12,251,1,1,NO_RESPONSE,,False
CRM0000016774,CUS00009993,RM0112,2025-11-05 13:48:50,EMAIL,APP,TD_STANDARD,SERVICE,CLOSED,PROPOSAL,CALLBACK,2025-11-20,,CMP12,299,0,0,CALLBACK,,False
CRM0000016776,CUS00009994,RM0110,2025-10-04 12:41:58,OUTBOUND_CALL,APP,CC_GOLD,PRODUCT_OFFER,WORKING,QUALIFIED,CALLBACK,2025-10-29,,CMP03,331,0,0,CALLBACK,CC_GOLD,False
CRM0000016775,CUS00009994,RM0110,2026-05-13 07:43:42,MEETING,APP,INVEST_BOND,PRODUCT_OFFER,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP02,221,0,0,CALLBACK,INVEST_BOND,False
CRM0000016777,CUS00009995,RM0082,2026-03-22 11:24:58,OUTBOUND_CALL,APP,LOAN_AUTO,SERVICE,OPEN,CONTACTED,CONVERTED,,,CMP05,162,0,0,CONVERTED,,False
CRM0000016778,CUS00009996,RM0048,2026-01-05 02:02:42,OUTBOUND_CALL,EMAIL,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,CONTACTED,NO_RESPONSE,,,CMP01,238,0,0,NO_RESPONSE,LOAN_PERSONAL,False
CRM0000016780,CUS00009997,RM0004,2025-09-19 10:24:07,EMAIL,BRANCH,INVEST_BOND,ONBOARDING,OPEN,NEW,NOT_INTERESTED,,,CMP01,346,0,0,NOT_INTERESTED,,False
CRM0000016779,CUS00009997,RM0004,2026-05-25 19:35:18,INBOUND_CALL,APP,INVEST_BOND,SERVICE,WORKING,NEW,NO_RESPONSE,,,CMP01,249,0,0,NOT_INTERESTED,,False
CRM0000016786,CUS00009999,RM0138,2025-09-05 20:18:12,OUTBOUND_CALL,APP,TD_STANDARD,ONBOARDING,OPEN,PROPOSAL,NOT_INTERESTED,,,CMP11,359,1,1,NOT_INTERESTED,,False
CRM0000016785,CUS00009999,RM0138,2025-10-02 03:02:19,EMAIL,EMAIL,LOAN_AUTO,ONBOARDING,OPEN,CONTACTED,INTERESTED,,,,26,1,1,NOT_INTERESTED,,False
CRM0000016784,CUS00009999,RM0138,2025-11-29 05:55:46,APP_MESSAGE,APP,CC_STANDARD,PRODUCT_OFFER,WORKING,LOST,INTERESTED,,NO_NEED,CMP12,84,1,1,NOT_INTERESTED,CC_STANDARD,False
CRM0000016783,CUS00009999,RM0138,2025-12-07 13:25:37,APP_MESSAGE,BRANCH,TD_FLEXI,ADVISORY,CLOSED,CONTACTED,INTERESTED,,,CMP05,92,1,1,NOT_INTERESTED,,False
CRM0000016782,CUS00009999,RM0138,2026-03-14 13:54:36,INBOUND_CALL,APP,LOAN_HOME,PRODUCT_OFFER,OPEN,WON,INTERESTED,,,CMP03,189,1,1,NOT_INTERESTED,LOAN_HOME,False
CRM0000016781,CUS00009999,RM0138,2026-08-27 16:53:14,APP_MESSAGE,EMAIL,INVEST_FUND,ADVISORY,CLOSED,PROPOSAL,CALLBACK,2026-09-24,,CMP11,355,1,1,NOT_INTERESTED,,False
CRM0000016787,CUS00010001,RM0143,2026-04-20 08:07:21,OUTBOUND_CALL,PHONE,CC_GOLD,SERVICE,CLOSED,NEW,NO_RESPONSE,,,CMP05,133,0,0,NO_RESPONSE,,False
CRM0000016789,CUS00010002,RM0140,2025-10-31 07:27:18,APP_MESSAGE,APP,TD_STANDARD,ADVISORY,CLOSED,NEW,NO_RESPONSE,,,CMP09,304,0,0,NO_RESPONSE,,False
CRM0000016788,CUS00010002,RM0140,2026-05-29 00:50:01,OUTBOUND_CALL,PHONE,CC_STANDARD,PRODUCT_OFFER,OPEN,NEW,CALLBACK,2026-06-24,,CMP01,210,0,0,NO_RESPONSE,CC_STANDARD,False
CRM0000016790,CUS00010003,RM0074,2026-05-30 06:28:00,OUTBOUND_CALL,PHONE,TD_STANDARD,RETENTION,OPEN,CONTACTED,NO_RESPONSE,,,CMP06,93,0,0,NO_RESPONSE,,False
CRM0000016793,CUS00010004,RM0165,2026-02-17 17:08:23,OUTBOUND_CALL,BRANCH,LOAN_AUTO,ADVISORY,CLOSED,PROPOSAL,NO_RESPONSE,,,CMP02,195,0,0,NO_RESPONSE,,False
CRM0000016792,CUS00010004,RM0165,2026-03-06 04:25:03,APP_MESSAGE,BRANCH,CC_STANDARD,RETENTION,CLOSED,NEW,NOT_INTERESTED,,,CMP05,17,0,0,NO_RESPONSE,,False
CRM0000016791,CUS00010004,RM0165,2026-04-03 23:17:51,EMAIL,BRANCH,CC_PLATINUM,SERVICE,CLOSED,PROPOSAL,INTERESTED,,,CMP11,46,0,0,NO_RESPONSE,,False
CRM0000016795,CUS00010007,RM0110,2026-01-05 17:14:41,EMAIL,EMAIL,TD_STANDARD,RETENTION,WORKING,NEW,CALLBACK,2026-01-13,,CMP09,238,0,1,CALLBACK,,False
CRM0000016794,CUS00010007,RM0110,2026-07-19 19:48:12,APP_MESSAGE,BRANCH,TD_STANDARD,RETENTION,CLOSED,PROPOSAL,INTERESTED,,,CMP03,196,0,1,CALLBACK,,False
